         #Time  Core     P_PKG     P_PP0    P_DRAM  Core     P_PKG     P_PP0    P_DRAM
 1492876552.02     0     22.77      0.00      5.18    12     22.89      0.00      5.58
 1492876552.12     0     24.48      0.00      4.59    12     21.92      0.00      4.25
 1492876552.22     0     28.81      0.00      4.46    12     24.78      0.00      4.20
 1492876552.32     0     32.63      0.00      5.31    12     27.46      0.00      4.54
 1492876552.42     0     39.27      0.00      5.92    12     36.72      0.00      5.89
 1492876552.53     0     35.47      0.00      5.30    12     33.41      0.00      5.55
 1492876552.63     0     35.37      0.00      5.36    12     33.55      0.00      5.54
 1492876552.73     0     35.17      0.00      5.25    12     33.47      0.00      5.52
 1492876552.83     0     35.33      0.00      5.47    12     33.09      0.00      5.70
 1492876552.93     0     35.40      0.00      5.26    12     33.56      0.00      5.50
 1492876553.03     0     35.43      0.00      5.43    12     33.60      0.00      5.63
 1492876553.13     0     35.76      0.00      5.51    12     33.93      0.00      5.70
 1492876553.23     0     35.45      0.00      5.38    12     33.64      0.00      5.50
 1492876553.33     0     35.11      0.00      5.33    12     33.61      0.00      5.57
 1492876553.43     0     35.27      0.00      5.28    12     33.07      0.00      5.49
 1492876553.53     0     35.79      0.00      5.39    12     33.58      0.00      5.56
 1492876553.63     0     35.46      0.00      5.41    12     33.56      0.00      5.54
 1492876553.73     0     35.08      0.00      5.28    12     33.23      0.00      5.51
 1492876553.83     0     35.86      0.00      5.45    12     34.00      0.00      5.67
 1492876553.93     0     35.43      0.00      5.35    12     33.66      0.00      5.54
 1492876554.03     0     34.61      0.00      5.21    12     32.45      0.00      5.54
 1492876554.13     0     35.46      0.00      5.49    12     33.48      0.00      5.63
 1492876554.23     0     35.39      0.00      5.55    12     34.20      0.00      5.57
 1492876554.33     0     35.34      0.00      5.44    12     34.11      0.00      5.57
 1492876554.43     0     35.35      0.00      5.42    12     34.15      0.00      5.60
 1492876554.53     0     35.36      0.00      5.37    12     34.04      0.00      5.52
 1492876554.63     0     35.34      0.00      5.35    12     33.96      0.00      5.55
 1492876554.73     0     35.45      0.00      5.36    12     34.07      0.00      5.54
 1492876554.83     0     35.42      0.00      5.29    12     34.13      0.00      5.53
 1492876554.93     0     35.18      0.00      5.24    12     33.63      0.00      5.49
 1492876555.03     0     35.42      0.00      5.32    12     34.14      0.00      5.53
 1492876555.13     0     35.43      0.00      5.34    12     34.08      0.00      5.47
 1492876555.23     0     35.35      0.00      5.50    12     34.00      0.00      5.56
 1492876555.33     0     35.44      0.00      5.43    12     34.08      0.00      5.57
 1492876555.43     0     35.39      0.00      5.41    12     33.96      0.00      5.56
 1492876555.53     0     35.40      0.00      5.38    12     33.97      0.00      5.53
 1492876555.63     0     35.34      0.00      5.39    12     34.01      0.00      5.57
 1492876555.73     0     35.42      0.00      5.31    12     34.07      0.00      5.55
 1492876555.83     0     35.40      0.00      5.34    12     34.04      0.00      5.53
 1492876555.93     0     35.33      0.00      5.38    12     33.97      0.00      5.56
 1492876556.03     0     35.08      0.00      5.23    12     33.37      0.00      5.39
 1492876556.13     0     35.38      0.00      5.38    12     33.96      0.00      5.54
 1492876556.23     0     35.36      0.00      5.43    12     34.03      0.00      5.55
 1492876556.33     0     35.41      0.00      5.55    12     34.09      0.00      5.57
 1492876556.43     0     35.37      0.00      5.37    12     33.94      0.00      5.55
 1492876556.53     0     35.42      0.00      5.41    12     34.10      0.00      5.56
 1492876556.63     0     35.40      0.00      5.33    12     33.98      0.00      5.51
 1492876556.73     0     35.34      0.00      5.34    12     33.98      0.00      5.57
 1492876556.83     0     35.43      0.00      5.38    12     34.05      0.00      5.56
 1492876556.93     0     35.37      0.00      5.39    12     34.17      0.00      5.60
 1492876557.03     0     35.30      0.00      5.31    12     33.96      0.00      5.47
 1492876557.13     0     35.31      0.00      5.34    12     34.02      0.00      5.52
 1492876557.23     0     35.37      0.00      5.40    12     34.02      0.00      5.53
 1492876557.33     0     35.41      0.00      5.44    12     34.06      0.00      5.57
 1492876557.43     0     35.30      0.00      5.52    12     34.00      0.00      5.63
 1492876557.53     0     35.31      0.00      5.40    12     33.97      0.00      5.57
 1492876557.63     0     35.45      0.00      5.40    12     33.98      0.00      5.48
 1492876557.73     0     35.22      0.00      5.35    12     33.76      0.00      5.52
 1492876557.83     0     35.34      0.00      5.32    12     34.04      0.00      5.54
 1492876557.93     0     35.32      0.00      5.38    12     34.06      0.00      5.50
 1492876558.03     0     35.41      0.00      5.37    12     34.01      0.00      5.53
 1492876558.13     0     35.34      0.00      5.40    12     34.04      0.00      5.51
 1492876558.23     0     35.31      0.00      5.34    12     33.99      0.00      5.55
 1492876558.33     0     35.35      0.00      5.42    12     34.00      0.00      5.59
 1492876558.43     0     35.38      0.00      5.48    12     34.03      0.00      5.61
 1492876558.53     0     35.38      0.00      5.43    12     33.97      0.00      5.53
 1492876558.63     0     35.40      0.00      5.37    12     33.97      0.00      5.53
 1492876558.73     0     35.37      0.00      5.43    12     34.04      0.00      5.57
 1492876558.83     0     35.37      0.00      5.27    12     34.06      0.00      5.54
 1492876558.93     0     35.39      0.00      5.38    12     33.98      0.00      5.51
 1492876559.03     0     35.39      0.00      5.34    12     34.07      0.00      5.56
 1492876559.13     0     35.36      0.00      5.36    12     34.04      0.00      5.56
 1492876559.23     0     35.32      0.00      5.36    12     33.99      0.00      5.54
 1492876559.33     0     35.33      0.00      5.41    12     34.01      0.00      5.53
 1492876559.43     0     35.32      0.00      5.44    12     34.01      0.00      5.51
 1492876559.53     0     35.24      0.00      5.51    12     33.87      0.00      5.58
 1492876559.63     0     35.35      0.00      5.39    12     34.07      0.00      5.59
 1492876559.73     0     35.40      0.00      5.33    12     34.05      0.00      5.55
 1492876559.83     0     35.45      0.00      5.38    12     34.10      0.00      5.49
 1492876559.93     0     35.43      0.00      5.43    12     34.06      0.00      5.55
 1492876560.03     0     35.34      0.00      5.49    12     34.26      0.00      5.65
 1492876560.13     0     35.36      0.00      5.36    12     34.00      0.00      5.59
 1492876560.23     0     35.37      0.00      5.30    12     33.95      0.00      5.54
 1492876560.33     0     35.24      0.00      5.35    12     33.81      0.00      5.53
 1492876560.43     0     35.38      0.00      5.35    12     34.07      0.00      5.57
 1492876560.53     0     35.40      0.00      5.38    12     34.13      0.00      5.63
 1492876560.63     0     35.40      0.00      5.43    12     34.04      0.00      5.60
 1492876560.73     0     35.34      0.00      5.33    12     34.09      0.00      5.53
 1492876560.83     0     35.37      0.00      5.38    12     34.04      0.00      5.60
 1492876560.93     0     35.39      0.00      5.33    12     34.14      0.00      5.54
 1492876561.03     0     35.29      0.00      5.35    12     34.31      0.00      5.61
 1492876561.13     0     35.42      0.00      5.39    12     34.06      0.00      5.59
 1492876561.23     0     35.33      0.00      5.26    12     33.71      0.00      5.52
 1492876561.33     0     35.42      0.00      5.44    12     34.11      0.00      5.58
 1492876561.43     0     35.47      0.00      5.42    12     34.46      0.00      5.65
 1492876561.53     0     35.33      0.00      5.34    12     33.64      0.00      5.53
 1492876561.63     0     35.44      0.00      5.51    12     34.50      0.00      5.67
 1492876561.73     0     35.43      0.00      5.39    12     34.03      0.00      5.57
 1492876561.83     0     35.40      0.00      5.31    12     34.01      0.00      5.55
 1492876561.93     0     35.49      0.00      5.40    12     33.68      0.00      5.55
 1492876562.03     0     34.89      0.00      5.33    12     33.50      0.00      5.56
 1492876562.14     0     35.70      0.00      5.39    12     33.67      0.00      5.56
 1492876562.24     0     34.97      0.00      5.32    12     34.26      0.00      5.60
 1492876562.34     0     35.76      0.00      5.43    12     34.09      0.00      5.60
