         #Time  Core     P_PKG     P_PP0    P_DRAM  Core     P_PKG     P_PP0    P_DRAM
 1493760617.14     0     22.33      0.00      4.98    12     23.47      0.00      4.79
 1493760617.24     0     25.04      0.00      4.78    12     24.17      0.00      4.21
 1493760617.34     0     30.14      0.00      4.76    12     26.97      0.00      4.02
 1493760617.44     0     34.55      0.00      6.21    12     30.86      0.00      5.24
 1493760617.54     0     36.55      0.00      5.75    12     36.55      0.00      5.76
 1493760617.64     0     34.64      0.00      5.61    12     34.39      0.00      5.61
 1493760617.74     0     34.14      0.00      5.43    12     34.36      0.00      5.59
 1493760617.84     0     34.31      0.00      5.57    12     34.26      0.00      5.58
 1493760617.94     0     34.01      0.00      5.55    12     34.18      0.00      5.57
 1493760618.04     0     33.53      0.00      5.49    12     34.14      0.00      5.51
 1493760618.14     0     34.17      0.00      5.57    12     34.30      0.00      5.61
 1493760618.24     0     33.75      0.00      5.50    12     34.45      0.00      5.54
 1493760618.34     0     33.95      0.00      5.53    12     34.01      0.00      5.49
 1493760618.44     0     33.72      0.00      5.52    12     34.07      0.00      5.52
 1493760618.54     0     33.86      0.00      5.52    12     34.31      0.00      5.61
 1493760618.64     0     33.56      0.00      5.50    12     33.72      0.00      5.51
 1493760618.74     0     34.17      0.00      5.62    12     34.29      0.00      5.57
 1493760618.84     0     34.14      0.00      5.58    12     34.39      0.00      5.59
 1493760618.94     0     33.78      0.00      5.60    12     33.66      0.00      5.56
 1493760619.04     0     33.90      0.00      5.65    12     34.17      0.00      5.60
 1493760619.14     0     34.49      0.00      5.60    12     34.46      0.00      5.55
 1493760619.24     0     34.54      0.00      5.61    12     34.35      0.00      5.67
 1493760619.34     0     34.70      0.00      5.57    12     34.41      0.00      5.59
 1493760619.44     0     34.73      0.00      5.56    12     34.30      0.00      5.52
 1493760619.54     0     34.33      0.00      5.56    12     34.31      0.00      5.41
 1493760619.64     0     34.45      0.00      5.67    12     34.34      0.00      5.55
 1493760619.74     0     34.26      0.00      5.65    12     34.38      0.00      5.57
 1493760619.84     0     34.26      0.00      5.47    12     34.73      0.00      5.55
 1493760619.94     0     34.34      0.00      5.63    12     34.43      0.00      5.58
 1493760620.04     0     34.36      0.00      5.61    12     34.41      0.00      5.52
 1493760620.14     0     35.13      0.00      5.58    12     34.37      0.00      5.48
 1493760620.24     0     34.71      0.00      5.54    12     34.45      0.00      5.45
 1493760620.34     0     34.44      0.00      5.56    12     34.35      0.00      5.58
 1493760620.44     0     34.77      0.00      5.62    12     34.35      0.00      5.53
 1493760620.54     0     34.61      0.00      5.54    12     34.34      0.00      5.50
 1493760620.64     0     34.31      0.00      5.57    12     34.31      0.00      5.42
 1493760620.74     0     34.27      0.00      5.61    12     34.39      0.00      5.44
 1493760620.85     0     34.34      0.00      5.61    12     34.35      0.00      5.56
 1493760620.95     0     34.27      0.00      5.49    12     34.34      0.00      5.49
 1493760621.05     0     34.23      0.00      5.51    12     34.36      0.00      5.43
 1493760621.15     0     34.40      0.00      5.60    12     34.41      0.00      5.55
 1493760621.25     0     34.83      0.00      5.53    12     34.50      0.00      5.44
 1493760621.35     0     34.88      0.00      5.46    12     34.35      0.00      5.47
 1493760621.45     0     34.52      0.00      5.56    12     34.34      0.00      5.39
 1493760621.55     0     34.61      0.00      5.54    12     34.69      0.00      5.63
 1493760621.65     0     34.76      0.00      5.54    12     34.34      0.00      5.46
 1493760621.75     0     34.10      0.00      5.65    12     34.38      0.00      5.56
 1493760621.85     0     33.86      0.00      5.56    12     34.34      0.00      5.41
 1493760621.95     0     34.12      0.00      5.63    12     34.35      0.00      5.53
 1493760622.05     0     33.81      0.00      5.62    12     34.39      0.00      5.46
 1493760622.15     0     33.64      0.00      5.47    12     34.16      0.00      5.48
 1493760622.25     0     33.80      0.00      5.64    12     34.38      0.00      5.55
 1493760622.35     0     33.87      0.00      5.53    12     34.40      0.00      5.56
 1493760622.45     0     33.81      0.00      5.56    12     34.32      0.00      5.46
 1493760622.55     0     33.84      0.00      5.52    12     34.36      0.00      5.55
