Matrix size input by command line: 1024
Repeat multiply defaulted to 30
Alpha =    1.000000
Beta  =    1.000000
Allocating Matrices...
Allocation complete, populating with values...
Performing multiplication...
dgemm-----------start-------------
CPU0  raw=220894 ena=16176863922 run=18446744064952772787 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU0  raw=14011 ena=16182827279 run=18446744064949622250 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU0  raw=189833 ena=16176868053 run=18446744064953739060 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU0  raw=7590 ena=16182825333 run=18446744064950712628 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU0  raw=284918 ena=16392549995 run=16392549995 ratio=0.00 hsw_ep::LONGEST_LAT_CACHE:MISS
CPU0  raw=29944162893 ena=16392548898 run=16392548898 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU0  raw=7237723147 ena=16392548289 run=16392548289 ratio=0.00 hsw_ep::L2_TRANS
CPU0  raw=25869779851 ena=16392548126 run=16392548126 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU0  raw=3727948535 ena=16392547709 run=16392547709 ratio=0.00 hsw_ep::BR_INST_RETIRED:ALL_BRANCHES
CPU0  raw=3613977157 ena=16392546550 run=16392546550 ratio=0.00 perf::PERF_COUNT_HW_CACHE_L1D:MISS
CPU0  raw=19677585172 ena=16392544281 run=16392544281 ratio=0.00 hsw_ep::UNHALTED_CORE_CYCLES
CPU0  raw=2905184927744 ena=16392542673 run=16392542673 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU0  raw=319773016064 ena=16392545974 run=16392545974 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU0  raw=19677594582 ena=16392548283 run=16392548283 ratio=0.00 cycles
CPU0  raw=25869819000 ena=16392546054 run=16392546054 ratio=0.00 instructions
CPU1  raw=235147 ena=16176861663 run=18446744064954617596 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU1  raw=32923 ena=16182818870 run=18446744064951613260 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU1  raw=199778 ena=16176860588 run=18446744064955608627 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU1  raw=17770 ena=16182817357 run=18446744064952629553 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU1  raw=67733 ena=16392540615 run=16392540615 ratio=0.00 hsw_ep::LONGEST_LAT_CACHE:MISS
CPU1  raw=28941032506 ena=16392537351 run=16392537351 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU1  raw=7211692386 ena=16392534669 run=16392534669 ratio=0.00 hsw_ep::L2_TRANS
CPU1  raw=25255759411 ena=16392531921 run=16392531921 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU1  raw=3615961166 ena=16392528936 run=16392528936 ratio=0.00 hsw_ep::BR_INST_RETIRED:ALL_BRANCHES
CPU1  raw=3602990765 ena=16392526880 run=16392526880 ratio=0.00 perf::PERF_COUNT_HW_CACHE_L1D:MISS
CPU1  raw=18615347654 ena=16392523618 run=16392523618 ratio=0.00 hsw_ep::UNHALTED_CORE_CYCLES
CPU1  raw=2905184927744 ena=16392519287 run=16392519287 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU1  raw=319773016064 ena=16392517981 run=16392517981 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU1  raw=18615346075 ena=16392518133 run=16392518133 ratio=0.00 cycles
CPU1  raw=25255756115 ena=16392513643 run=16392513643 ratio=0.00 instructions
CPU2  raw=250075 ena=16176828996 run=18446744064956463846 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU2  raw=47366 ena=16182784593 run=18446744064953417749 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU2  raw=204329 ena=16176826261 run=18446744064936974321 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU2  raw=21907 ena=16182784200 run=18446744064933878042 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU2  raw=49876 ena=16392510384 run=16392510384 ratio=0.00 hsw_ep::LONGEST_LAT_CACHE:MISS
CPU2  raw=28938172013 ena=16392507783 run=16392507783 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU2  raw=7211350133 ena=16392505140 run=16392505140 ratio=0.00 hsw_ep::L2_TRANS
CPU2  raw=25253992967 ena=16392502548 run=16392502548 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU2  raw=3615636383 ena=16392499387 run=16392499387 ratio=0.00 hsw_ep::BR_INST_RETIRED:ALL_BRANCHES
CPU2  raw=3602845829 ena=16392496012 run=16392496012 ratio=0.00 perf::PERF_COUNT_HW_CACHE_L1D:MISS
CPU2  raw=18618362092 ena=16392491246 run=16392491246 ratio=0.00 hsw_ep::UNHALTED_CORE_CYCLES
CPU2  raw=2905184927744 ena=16392487160 run=16392487160 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU2  raw=319773016064 ena=16392490844 run=16392490844 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU2  raw=18618366189 ena=16392490778 run=16392490778 ratio=0.00 cycles
CPU2  raw=25253990345 ena=16392486553 run=16392486553 ratio=0.00 instructions
CPU3  raw=256344 ena=16176803262 run=18446744064918152569 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU3  raw=48037 ena=16182762458 run=18446744064914938362 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU3  raw=207027 ena=16176806114 run=18446744064917210806 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU3  raw=23751 ena=16182765084 run=18446744064913922989 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU3  raw=52680 ena=16392490315 run=16392490315 ratio=0.00 hsw_ep::LONGEST_LAT_CACHE:MISS
CPU3  raw=28938138750 ena=16392487472 run=16392487472 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU3  raw=7211414073 ena=16392484477 run=16392484477 ratio=0.00 hsw_ep::L2_TRANS
CPU3  raw=25253998900 ena=16392481822 run=16392481822 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU3  raw=3615639183 ena=16392479046 run=16392479046 ratio=0.00 hsw_ep::BR_INST_RETIRED:ALL_BRANCHES
CPU3  raw=3602935041 ena=16392475977 run=16392475977 ratio=0.00 perf::PERF_COUNT_HW_CACHE_L1D:MISS
CPU3  raw=18630660143 ena=16392472515 run=16392472515 ratio=0.00 hsw_ep::UNHALTED_CORE_CYCLES
CPU3  raw=2905184927744 ena=16392467352 run=16392467352 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU3  raw=319773016064 ena=16392466316 run=16392466316 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU3  raw=18630660686 ena=16392467759 run=16392467759 ratio=0.00 cycles
CPU3  raw=25253994709 ena=16392463434 run=16392463434 ratio=0.00 instructions
CPU4  raw=260151 ena=16176780176 run=18446744064917417945 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU4  raw=52254 ena=16182741627 run=18446744064914023224 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU4  raw=208908 ena=16176786826 run=18446744064915491949 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU4  raw=26642 ena=16182747381 run=18446744064912053412 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU4  raw=111279 ena=16392474119 run=16392474119 ratio=0.00 hsw_ep::LONGEST_LAT_CACHE:MISS
CPU4  raw=28937982049 ena=16392471406 run=16392471406 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU4  raw=7211764110 ena=16392468745 run=16392468745 ratio=0.00 hsw_ep::L2_TRANS
CPU4  raw=25253491224 ena=16392465912 run=16392465912 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU4  raw=3615566798 ena=16392462631 run=16392462631 ratio=0.00 hsw_ep::BR_INST_RETIRED:ALL_BRANCHES
CPU4  raw=3603016623 ena=16392458969 run=16392458969 ratio=0.00 perf::PERF_COUNT_HW_CACHE_L1D:MISS
CPU4  raw=18236708272 ena=16392456743 run=16392456743 ratio=0.00 hsw_ep::UNHALTED_CORE_CYCLES
CPU4  raw=2905184927744 ena=16392451753 run=16392451753 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU4  raw=319773016064 ena=16392450653 run=16392450653 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU4  raw=18236707136 ena=16392450650 run=16392450650 ratio=0.00 cycles
CPU4  raw=25253486512 ena=16392446090 run=16392446090 ratio=0.00 instructions
CPU5  raw=259240 ena=16176761539 run=18446744064915285641 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU5  raw=52175 ena=16182722151 run=18446744064911807953 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU5  raw=210646 ena=16176767466 run=18446744064913305207 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU5  raw=28414 ena=16182727948 run=18446744064909930682 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU5  raw=18021 ena=16392474942 run=16392474942 ratio=0.00 hsw_ep::LONGEST_LAT_CACHE:MISS
CPU5  raw=6956976 ena=16392476777 run=16392476777 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU5  raw=570884 ena=16392474769 run=16392474769 ratio=0.00 hsw_ep::L2_TRANS
CPU5  raw=4154854 ena=16392473116 run=16392473116 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU5  raw=807977 ena=16392471071 run=16392471071 ratio=0.00 hsw_ep::BR_INST_RETIRED:ALL_BRANCHES
CPU5  raw=90455 ena=16392473798 run=16392473798 ratio=0.00 perf::PERF_COUNT_HW_CACHE_L1D:MISS
CPU5  raw=5347251 ena=16392470984 run=16392470984 ratio=0.00 hsw_ep::UNHALTED_CORE_CYCLES
CPU5  raw=2905184927744 ena=16392471053 run=16392471053 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU5  raw=319773016064 ena=16392471203 run=16392471203 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU5  raw=5345737 ena=16392471737 run=16392471737 ratio=0.00 cycles
CPU5  raw=4156582 ena=16392468614 run=16392468614 ratio=0.00 instructions
CPU6  raw=246937 ena=16176785910 run=18446744064913001409 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU6  raw=38626 ena=16182746818 run=18446744064909607101 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU6  raw=209580 ena=16176792340 run=18446744064911362575 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU6  raw=26722 ena=16182751507 run=18446744064908039763 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU6  raw=673 ena=16392497090 run=16392497090 ratio=0.00 hsw_ep::LONGEST_LAT_CACHE:MISS
CPU6  raw=1125559 ena=16392499220 run=16392499220 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU6  raw=109437 ena=16392497361 run=16392497361 ratio=0.00 hsw_ep::L2_TRANS
CPU6  raw=583431 ena=16392495331 run=16392495331 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU6  raw=82210 ena=16392492739 run=16392492739 ratio=0.00 hsw_ep::BR_INST_RETIRED:ALL_BRANCHES
CPU6  raw=5642 ena=16392490297 run=16392490297 ratio=0.00 perf::PERF_COUNT_HW_CACHE_L1D:MISS
CPU6  raw=1008275 ena=16392487285 run=16392487285 ratio=0.00 hsw_ep::UNHALTED_CORE_CYCLES
CPU6  raw=2905313640448 ena=16392484065 run=16392484065 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU6  raw=319797460992 ena=16392484001 run=16392484001 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU6  raw=1007110 ena=16392484614 run=16392484614 ratio=0.00 cycles
CPU6  raw=584466 ena=16392481999 run=16392481999 ratio=0.00 instructions
CPU7  raw=243799 ena=16176797205 run=18446744064929768434 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU7  raw=32597 ena=16182756471 run=18446744064926496966 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU7  raw=197625 ena=16176800423 run=18446744064928780592 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU7  raw=14963 ena=16182759396 run=18446744064925571154 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU7  raw=7041 ena=16392505164 run=16392505164 ratio=0.00 hsw_ep::LONGEST_LAT_CACHE:MISS
