Matrix size input by command line: 1024
Repeat multiply defaulted to 30
Alpha =    1.000000
Beta  =    1.000000
Allocating Matrices...
Allocation complete, populating with values...
Performing multiplication...
dgemm-----------start-------------
CPU0  raw=130647 ena=8555926519 run=18446744069083236969 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU0  raw=28344 ena=8558491151 run=18446744069081882487 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU0  raw=114625 ena=8555928350 run=18446744069084216788 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU0  raw=20861 ena=8558489424 run=18446744069082887575 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU0  raw=211429 ena=8624958741 run=8624958741 ratio=0.00 hsw_ep::LONGEST_LAT_CACHE:MISS
CPU0  raw=26603975959 ena=8624957848 run=8624957848 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU0  raw=6534048625 ena=8624957619 run=8624957619 ratio=0.00 hsw_ep::L2_TRANS
CPU0  raw=23102535712 ena=8624957282 run=8624957282 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU0  raw=3316409236 ena=8624992160 run=8624992160 ratio=0.00 hsw_ep::BR_INST_RETIRED:ALL_BRANCHES
CPU0  raw=3260841786 ena=8624991581 run=8624991581 ratio=0.00 perf::PERF_COUNT_HW_CACHE_L1D:MISS
CPU0  raw=19846944405 ena=8624990640 run=8624990640 ratio=0.00 hsw_ep::UNHALTED_CORE_CYCLES
CPU0  raw=3050068246528 ena=8624990917 run=8624990917 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU0  raw=176235610112 ena=8624991767 run=8624991767 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU0  raw=19846954052 ena=8624992793 run=8624992793 ratio=0.00 cycles
CPU0  raw=23102615019 ena=8624991408 run=8624991408 ratio=0.00 instructions
CPU1  raw=136896 ena=8555950699 run=18446744069085172789 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU1  raw=33171 ena=8558511938 run=18446744069083850566 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU1  raw=118732 ena=8555949586 run=18446744069086142545 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU1  raw=24825 ena=8558510965 run=18446744069084828593 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU1  raw=37396 ena=8624987433 run=8624987433 ratio=0.00 hsw_ep::LONGEST_LAT_CACHE:MISS
CPU1  raw=26132646962 ena=8624986908 run=8624986908 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU1  raw=6514725858 ena=8624985332 run=8624985332 ratio=0.00 hsw_ep::L2_TRANS
CPU1  raw=22807961445 ena=8624985976 run=8624985976 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU1  raw=3265579576 ena=8624984468 run=8624984468 ratio=0.00 hsw_ep::BR_INST_RETIRED:ALL_BRANCHES
CPU1  raw=3254814467 ena=8624982571 run=8624982571 ratio=0.00 perf::PERF_COUNT_HW_CACHE_L1D:MISS
CPU1  raw=19198203654 ena=8624980539 run=8624980539 ratio=0.00 hsw_ep::UNHALTED_CORE_CYCLES
CPU1  raw=3050068246528 ena=8624978633 run=8624978633 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU1  raw=176235610112 ena=8624978018 run=8624978018 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU1  raw=19198202236 ena=8624977971 run=8624977971 ratio=0.00 cycles
CPU1  raw=22807957212 ena=8624975664 run=8624975664 ratio=0.00 instructions
CPU2  raw=141501 ena=8555935516 run=18446744069087070009 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU2  raw=37685 ena=8558497003 run=18446744069085754225 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU2  raw=120259 ena=8555934534 run=18446744069075901406 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU2  raw=26385 ena=8558496682 run=18446744069074558127 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU2  raw=36277 ena=8624974024 run=8624974024 ratio=0.00 hsw_ep::LONGEST_LAT_CACHE:MISS
CPU2  raw=26132359831 ena=8624972589 run=8624972589 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU2  raw=6514608596 ena=8624971191 run=8624971191 ratio=0.00 hsw_ep::L2_TRANS
CPU2  raw=22807681198 ena=8624969945 run=8624969945 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU2  raw=3265529470 ena=8624968395 run=8624968395 ratio=0.00 hsw_ep::BR_INST_RETIRED:ALL_BRANCHES
CPU2  raw=3254790634 ena=8624966761 run=8624966761 ratio=0.00 perf::PERF_COUNT_HW_CACHE_L1D:MISS
CPU2  raw=19215520359 ena=8624965648 run=8624965648 ratio=0.00 hsw_ep::UNHALTED_CORE_CYCLES
CPU2  raw=3050068246528 ena=8624963456 run=8624963456 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU2  raw=176235610112 ena=8624965312 run=8624965312 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU2  raw=19215524915 ena=8624965430 run=8624965430 ratio=0.00 cycles
CPU2  raw=22807680915 ena=8624962966 run=8624962966 ratio=0.00 instructions
CPU3  raw=136429 ena=8555922010 run=18446744069064683227 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU3  raw=34171 ena=8558484684 run=18446744069063299343 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU3  raw=116847 ena=8555923357 run=18446744069063711431 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU3  raw=23337 ena=8558486062 run=18446744069062280607 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU3  raw=39886 ena=8624963647 run=8624963647 ratio=0.00 hsw_ep::LONGEST_LAT_CACHE:MISS
CPU3  raw=26132541860 ena=8624961939 run=8624961939 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU3  raw=6514658560 ena=8624960334 run=8624960334 ratio=0.00 hsw_ep::L2_TRANS
CPU3  raw=22807765985 ena=8624958742 run=8624958742 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU3  raw=3265553626 ena=8624956969 run=8624956969 ratio=0.00 hsw_ep::BR_INST_RETIRED:ALL_BRANCHES
CPU3  raw=3254798063 ena=8624955087 run=8624955087 ratio=0.00 perf::PERF_COUNT_HW_CACHE_L1D:MISS
CPU3  raw=19205773899 ena=8624953012 run=8624953012 ratio=0.00 hsw_ep::UNHALTED_CORE_CYCLES
CPU3  raw=3050068246528 ena=8624950844 run=8624950844 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU3  raw=176235610112 ena=8624951102 run=8624951102 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU3  raw=19205774373 ena=8624951099 run=8624951099 ratio=0.00 cycles
CPU3  raw=22807762183 ena=8624948770 run=8624948770 ratio=0.00 instructions
CPU4  raw=133326 ena=8555908611 run=18446744069063691858 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU4  raw=31174 ena=8558471378 run=18446744069062227701 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU4  raw=114276 ena=8555910309 run=18446744069062725968 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU4  raw=20746 ena=8558473162 run=18446744069061243589 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU4  raw=52465 ena=8624950526 run=8624950526 ratio=0.00 hsw_ep::LONGEST_LAT_CACHE:MISS
CPU4  raw=25879560864 ena=8624948598 run=8624948598 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU4  raw=6451431962 ena=8624946734 run=8624946734 ratio=0.00 hsw_ep::L2_TRANS
CPU4  raw=22586587158 ena=8624945158 run=8624945158 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU4  raw=3233982758 ena=8624944080 run=8624944080 ratio=0.00 hsw_ep::BR_INST_RETIRED:ALL_BRANCHES
CPU4  raw=3223183400 ena=8624942378 run=8624942378 ratio=0.00 perf::PERF_COUNT_HW_CACHE_L1D:MISS
CPU4  raw=18474238813 ena=8624940174 run=8624940174 ratio=0.00 hsw_ep::UNHALTED_CORE_CYCLES
CPU4  raw=3050068246528 ena=8624937902 run=8624937902 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU4  raw=176235610112 ena=8624937242 run=8624937242 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU4  raw=18474236860 ena=8624937107 run=8624937107 ratio=0.00 cycles
CPU4  raw=22586581915 ena=8624934940 run=8624934940 ratio=0.00 instructions
CPU5  raw=131857 ena=8555893949 run=18446744069062688563 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU5  raw=29655 ena=8558456690 run=18446744069061199595 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU5  raw=114135 ena=8555895992 run=18446744069061707542 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU5  raw=20495 ena=8558458714 run=18446744069060213048 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU5  raw=33332 ena=8624936331 run=8624936331 ratio=0.00 hsw_ep::LONGEST_LAT_CACHE:MISS
CPU5  raw=25879461444 ena=8624934754 run=8624934754 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU5  raw=6451409718 ena=8624933355 run=8624933355 ratio=0.00 hsw_ep::L2_TRANS
CPU5  raw=22586561064 ena=8624932036 run=8624932036 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU5  raw=3233965705 ena=8624930317 run=8624930317 ratio=0.00 hsw_ep::BR_INST_RETIRED:ALL_BRANCHES
CPU5  raw=3223159747 ena=8624928491 run=8624928491 ratio=0.00 perf::PERF_COUNT_HW_CACHE_L1D:MISS
CPU5  raw=18534799674 ena=8624926592 run=8624926592 ratio=0.00 hsw_ep::UNHALTED_CORE_CYCLES
CPU5  raw=3050068246528 ena=8624925191 run=8624925191 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU5  raw=176235610112 ena=8624926315 run=8624926315 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU5  raw=18534803843 ena=8624926290 run=8624926290 ratio=0.00 cycles
CPU5  raw=22586559389 ena=8624923761 run=8624923761 ratio=0.00 instructions
CPU6  raw=131342 ena=8555882820 run=18446744069061656588 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU6  raw=29277 ena=8558445420 run=18446744069060183481 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU6  raw=113453 ena=8555883983 run=18446744069059911868 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU6  raw=19927 ena=8558447633 run=18446744069058455186 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU6  raw=55995 ena=8624926082 run=8624926082 ratio=0.00 hsw_ep::LONGEST_LAT_CACHE:MISS
CPU6  raw=25880158122 ena=8624924580 run=8624924580 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU6  raw=6451464947 ena=8624922958 run=8624922958 ratio=0.00 hsw_ep::L2_TRANS
CPU6  raw=22586910623 ena=8624921352 run=8624921352 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU6  raw=3234066290 ena=8624919650 run=8624919650 ratio=0.00 hsw_ep::BR_INST_RETIRED:ALL_BRANCHES
CPU6  raw=3223189148 ena=8624917533 run=8624917533 ratio=0.00 perf::PERF_COUNT_HW_CACHE_L1D:MISS
CPU6  raw=18436156515 ena=8624916387 run=8624916387 ratio=0.00 hsw_ep::UNHALTED_CORE_CYCLES
CPU6  raw=3050068246528 ena=8624914161 run=8624914161 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU6  raw=176235610112 ena=8624913553 run=8624913553 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU6  raw=18436154321 ena=8624913352 run=8624913352 ratio=0.00 cycles
CPU6  raw=22586905753 ena=8624910931 run=8624910931 ratio=0.00 instructions
CPU7  raw=129657 ena=8555869971 run=18446744069058873574 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU7  raw=27789 ena=8558433876 run=18446744069057458988 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU7  raw=112579 ena=8555873425 run=18446744069056882594 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU7  raw=19590 ena=8558437031 run=18446744069055474774 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
