time	PKG-0	Dram-0	PKG-1	Dram-1	
0.0	13.78	2.50	17.15	2.70	
0.5	13.11	2.34	16.42	2.53	
1.0	13.22	2.39	16.54	2.56	
1.5	13.11	2.37	16.46	2.51	
2.0	13.15	2.34	16.45	2.51	
2.5	13.08	2.42	16.40	2.49	
3.0	13.26	2.41	16.57	2.49	
3.5	13.15	2.41	16.50	2.48	
4.0	13.31	2.47	16.64	2.52	
4.5	13.19	2.44	16.53	2.55	
5.0	15.22	2.96	18.51	3.26	
5.5	20.70	4.46	24.21	5.26	
6.0	20.76	4.23	24.27	5.20	
6.5	18.95	3.88	22.78	4.71	
7.0	16.45	3.24	20.29	3.75	
7.5	18.92	4.09	23.23	4.83	
8.0	15.98	3.16	19.86	3.70	
8.5	13.32	2.40	16.52	2.46	
9.0	13.03	2.39	16.35	2.54	
9.5	13.04	2.40	16.40	2.53	
10.0	13.04	2.38	16.38	2.52	
10.5	13.14	2.38	16.45	2.53	
11.0	13.19	2.38	16.48	2.47	
11.5	12.97	2.35	16.37	2.51	
12.0	19.24	4.08	21.86	3.96	
12.5	62.30	7.11	71.60	7.37	
13.0	65.53	6.79	64.45	7.01	
13.5	36.49	4.99	35.95	5.23	
14.0	33.89	5.02	35.47	5.31	
14.5	71.92	7.64	71.26	8.07	
15.0	79.52	7.85	78.08	8.08	
15.5	66.79	8.05	67.18	8.23	
16.0	64.42	8.11	64.38	8.27	
16.5	64.35	8.04	64.39	8.19	
17.0	64.49	6.79	64.55	7.07	
17.5	64.19	7.16	64.11	7.60	
18.0	64.38	7.58	64.39	8.25	
18.5	64.44	7.87	64.42	7.80	
19.0	64.31	7.56	64.42	8.28	
19.5	64.34	7.05	64.37	7.32	
20.0	64.39	7.01	64.24	7.50	
20.5	64.40	7.42	64.41	7.73	
21.0	64.37	7.93	64.35	7.87	
21.5	61.38	6.79	57.01	6.53	
22.0	66.84	6.86	69.58	7.15	
22.5	64.36	6.79	64.17	7.14	
23.0	64.40	7.45	64.38	7.79	
23.5	64.22	7.59	64.30	7.82	
24.0	58.75	6.33	61.69	7.25	
24.5	69.18	6.54	66.92	7.01	
25.0	64.24	6.85	64.40	6.99	
25.5	64.42	7.55	64.28	7.70	
26.0	64.37	7.68	64.34	8.04	
26.5	48.28	5.41	50.43	5.94	
27.0	76.14	6.57	74.78	7.24	
27.5	63.76	6.89	63.88	7.14	
28.0	64.38	7.22	64.40	7.55	
28.5	64.35	7.63	64.25	7.90	
29.0	61.18	5.92	63.19	6.39	
29.5	66.18	6.47	64.77	6.77	
30.0	64.36	7.30	64.37	7.45	
30.5	64.41	7.51	64.40	7.53	
31.0	63.28	7.06	64.03	7.62	
31.5	65.38	6.32	64.62	6.70	
32.0	64.39	6.82	64.41	6.99	
32.5	64.39	7.48	64.40	7.71	
33.0	64.37	7.53	64.40	8.07	
33.5	64.32	6.49	64.29	6.79	
34.0	64.40	6.64	64.38	6.76	
34.5	64.40	7.28	64.39	7.71	
35.0	64.40	7.25	64.28	7.73	
35.5	64.29	6.89	64.43	7.29	
36.0	64.34	6.52	64.36	6.43	
36.5	64.44	7.28	64.39	7.25	
37.0	64.37	7.08	64.26	7.77	
37.5	62.79	6.96	63.69	7.47	
38.0	65.84	6.34	65.11	6.71	
38.5	64.40	6.67	64.39	6.90	
39.0	64.28	7.28	64.26	7.72	
39.5	64.31	7.58	64.40	8.02	
40.0	64.46	6.63	64.41	7.15	
40.5	64.41	6.35	64.37	6.71	
41.0	64.23	7.28	64.25	7.77	
41.5	64.45	7.21	64.43	7.60	
42.0	64.39	6.98	64.39	7.70	
42.5	64.40	6.51	64.39	6.92	
43.0	64.26	7.32	64.38	7.57	
43.5	64.38	7.13	64.30	7.75	
44.0	64.43	7.28	64.40	7.96	
44.5	64.39	6.37	64.40	6.95	
45.0	64.24	7.08	64.25	7.35	
45.5	64.43	7.35	64.39	7.77	
46.0	64.36	7.49	64.33	7.77	
46.5	64.51	6.16	64.50	6.38	
47.0	64.15	7.14	64.25	7.04	
47.5	64.43	7.15	64.39	7.87	
48.0	64.30	7.03	64.32	7.58	
48.5	64.48	6.78	64.49	7.07	
49.0	64.24	6.69	64.26	6.79	
49.5	64.42	7.14	64.39	7.56	
50.0	64.35	7.42	64.39	7.84	
50.5	64.45	6.91	64.45	7.16	
51.0	64.23	6.48	64.22	6.38	
51.5	64.39	7.22	64.41	7.43	
52.0	64.42	7.13	64.39	7.82	
52.5	64.32	7.35	64.29	7.46	
53.0	64.33	6.73	64.38	6.87	
53.5	64.45	7.04	64.38	7.31	
54.0	64.36	6.97	64.41	7.77	
54.5	64.30	7.31	64.41	7.73	
55.0	64.36	6.54	64.26	6.83	
55.5	64.38	7.08	64.37	7.01	
56.0	64.41	7.10	64.41	7.80	
56.5	64.41	7.43	64.39	7.91	
57.0	64.27	6.64	64.27	7.04	
57.5	64.39	6.82	64.40	6.97	
58.0	64.39	7.18	64.41	7.66	
58.5	64.38	7.43	64.37	7.95	
59.0	64.29	6.99	64.32	7.32	
59.5	64.38	6.54	64.35	6.94	
60.0	64.39	7.16	64.40	7.29	
60.5	64.31	7.23	64.38	7.92	
61.0	64.41	7.05	64.30	7.40	
61.5	64.35	6.45	64.39	6.52	
62.0	64.42	7.10	64.41	7.25	
62.5	64.28	7.07	64.24	7.80	
63.0	64.31	7.30	64.46	7.63	
63.5	64.44	6.39	64.35	6.75	
64.0	64.38	7.07	64.40	7.17	
64.5	64.29	7.10	64.39	7.75	
65.0	64.43	7.48	64.27	7.78	
65.5	64.38	6.64	64.40	7.22	
66.0	64.39	6.90	64.39	6.76	
66.5	64.27	7.20	64.28	7.64	
67.0	64.28	7.33	64.35	7.87	
67.5	64.50	6.76	64.43	7.11	
68.0	64.43	6.49	64.40	7.07	
68.5	64.25	7.17	64.28	7.55	
69.0	64.39	7.40	64.39	7.90	
69.5	64.41	7.25	64.43	7.46	
70.0	64.41	6.43	64.36	6.54	
70.5	64.22	7.21	64.24	7.36	
71.0	64.43	7.32	64.42	7.56	
71.5	64.33	7.47	64.29	7.66	
72.0	64.53	6.20	64.52	6.51	
72.5	64.25	7.12	64.24	6.78	
73.0	64.47	7.10	64.49	7.75	
73.5	64.27	7.31	64.33	7.41	
74.0	64.39	6.77	64.39	6.96	
74.5	64.41	7.03	64.37	6.76	
75.0	64.36	6.98	64.39	7.48	
75.5	64.20	7.08	64.19	7.66	
76.0	64.48	6.84	64.52	7.05	
76.5	64.39	6.64	64.35	6.50	
77.0	64.40	7.39	64.42	7.42	
77.5	64.23	7.25	64.25	7.84	
78.0	64.36	6.92	64.28	6.99	
78.5	64.48	6.81	64.53	6.68	
79.0	64.26	7.18	64.40	7.08	
79.5	64.39	7.32	64.24	7.81	
80.0	64.40	7.27	64.42	7.47	
80.5	64.41	6.49	64.40	6.97	
81.0	64.28	7.07	64.37	6.82	
81.5	64.39	7.02	64.28	7.85	
82.0	64.40	7.24	64.42	7.76	
82.5	64.40	6.77	64.38	7.02	
83.0	64.38	6.92	64.39	6.76	
83.5	64.25	7.14	64.24	7.58	
84.0	64.48	7.37	64.44	7.88	
84.5	64.34	6.88	64.37	7.20	
85.0	64.38	6.72	64.38	6.71	
85.5	64.25	7.14	64.28	7.53	
86.0	64.32	7.36	64.36	7.89	
86.5	64.46	6.81	64.35	6.92	
87.0	64.47	6.30	64.49	6.39	
87.5	64.23	7.17	64.25	6.95	
88.0	64.41	7.20	64.38	7.83	
88.5	64.35	6.92	64.43	7.18	
89.0	64.43	6.71	64.39	6.74	
89.5	64.25	7.18	64.28	6.71	
90.0	64.41	6.90	64.37	7.84	
90.5	64.41	6.97	64.42	7.34	
91.0	64.36	6.95	64.39	6.94	
91.5	64.27	6.89	64.38	6.71	
92.0	64.39	7.08	64.27	7.71	
92.5	64.42	7.03	64.45	7.83	
93.0	64.34	6.63	64.26	7.11	
93.5	64.36	6.43	64.49	6.63	
94.0	64.31	7.06	64.25	7.08	
94.5	64.36	6.98	64.31	8.05	
95.0	64.43	6.74	64.50	6.75	
95.5	64.32	6.81	64.28	7.08	
96.0	64.39	7.01	64.40	6.97	
96.5	64.33	7.07	64.36	7.87	
97.0	64.43	6.53	64.42	7.25	
97.5	64.27	6.70	64.28	6.96	
98.0	64.39	6.90	64.41	7.06	
98.5	64.42	6.89	64.38	7.81	
99.0	64.41	6.79	64.39	7.42	
99.5	64.26	6.81	64.29	7.21	
100.0	64.38	6.95	64.37	6.63	
100.5	64.38	6.59	64.41	7.47	
101.0	64.47	6.96	64.41	7.69	
101.5	64.10	7.00	64.25	6.83	
102.0	64.47	6.83	64.41	7.07	
102.5	64.44	6.78	64.40	7.18	
103.0	64.20	6.83	64.42	7.85	
103.5	64.37	6.78	64.24	6.78	
104.0	64.35	6.53	64.40	7.10	
104.5	64.39	6.96	64.41	6.92	
105.0	64.30	6.91	64.38	8.02	
105.5	64.38	7.09	64.46	6.68	
106.0	64.40	6.51	64.22	7.02	
106.5	64.38	6.85	64.38	6.84	
107.0	64.27	6.81	64.41	7.54	
107.5	64.39	7.13	64.32	7.39	
108.0	64.39	6.78	64.36	6.89	
108.5	64.42	6.87	64.39	6.64	
109.0	64.22	7.08	64.40	7.45	
109.5	64.35	7.16	64.14	7.78	
110.0	64.47	6.76	64.53	6.87	
110.5	64.43	6.44	64.38	6.55	
111.0	64.22	7.07	64.42	7.31	
111.5	64.44	7.09	64.24	7.52	
112.0	64.28	7.01	64.29	7.45	
112.5	64.46	6.34	64.51	6.57	
113.0	64.32	7.21	64.39	7.02	
113.5	64.39	6.98	64.26	7.55	
114.0	64.41	7.32	64.44	7.68	
114.5	64.39	6.37	64.37	6.74	
115.0	64.20	6.85	64.39	6.73	
115.5	64.44	6.90	64.28	7.51	
116.0	64.41	7.26	64.35	7.74	
116.5	64.38	6.64	64.43	6.96	
117.0	64.28	6.50	64.27	6.70	
117.5	64.40	7.12	64.39	7.51	
118.0	64.38	7.27	64.37	7.58	
118.5	64.40	6.83	64.42	7.08	
119.0	64.30	6.52	64.40	6.45	
119.5	64.34	7.21	64.26	7.29	
120.0	64.43	7.32	64.39	7.51	
120.5	64.41	7.04	64.43	7.44	
121.0	64.24	6.56	64.37	6.50	
121.5	64.42	7.14	64.28	7.10	
122.0	64.39	6.86	64.38	7.47	
122.5	64.33	7.18	64.29	7.59	
123.0	64.35	6.29	64.51	6.29	
123.5	64.38	6.76	64.27	6.90	
124.0	64.38	7.01	64.37	7.52	
124.5	64.34	7.34	64.44	7.57	
125.0	64.36	6.20	64.35	6.78	
125.5	64.40	6.78	64.27	6.65	
126.0	64.38	7.02	64.39	7.48	
126.5	64.33	7.21	64.29	7.69	
127.0	64.35	6.50	64.51	6.77	
127.5	64.39	6.65	64.27	6.57	
128.0	64.38	7.15	64.45	7.45	
128.5	64.29	7.41	64.39	7.76	
129.0	63.23	6.38	64.15	6.58	
129.5	65.56	6.45	64.49	6.27	
130.0	64.37	6.96	64.39	6.87	
130.5	64.40	7.09	64.37	7.76	
131.0	64.90	6.83	64.81	6.85	
131.5	64.00	5.90	64.06	6.38	
132.0	64.01	6.89	64.20	6.67	
132.5	64.43	7.13	64.38	7.42	
133.0	64.29	7.01	64.41	7.71	
133.5	64.37	6.92	64.31	6.89	
134.0	64.34	6.70	64.36	6.40	
134.5	64.44	7.08	64.39	7.13	
135.0	64.18	7.10	64.39	7.79	
135.5	64.39	6.86	64.27	7.10	
136.0	64.47	6.43	64.43	6.54	
136.5	64.41	6.95	64.37	6.93	
137.0	64.26	7.14	64.39	7.82	
137.5	64.41	7.29	64.30	7.35	
138.0	64.39	6.55	64.39	6.74	
138.5	64.38	7.04	64.43	6.72	
139.0	64.29	7.04	64.35	7.58	
139.5	64.44	7.21	64.41	7.48	
140.0	64.35	6.65	64.26	6.87	
140.5	64.36	6.94	64.39	6.68	
141.0	64.31	7.02	64.40	7.45	
141.5	64.42	7.34	64.30	7.66	
142.0	64.35	6.56	64.37	6.93	
142.5	64.40	6.60	64.39	6.78	
143.0	64.29	6.93	64.39	7.28	
143.5	64.27	7.27	64.27	7.65	
144.0	64.51	6.84	64.42	7.05	
144.5	64.39	6.45	64.50	6.38	
145.0	64.43	7.19	64.28	7.22	
145.5	64.38	7.17	64.40	7.78	
146.0	64.19	6.93	64.31	7.16	
146.5	64.48	6.44	64.47	6.62	
147.0	64.36	6.84	64.29	7.26	
147.5	64.29	6.97	64.37	7.60	
148.0	64.37	7.25	64.42	7.27	
148.5	64.63	5.90	64.29	6.39	
149.0	64.18	6.93	64.38	6.91	
149.5	64.41	7.14	64.39	7.43	
150.0	64.32	6.98	64.40	7.37	
150.5	64.35	7.08	64.25	6.80	
151.0	64.35	6.88	64.39	6.52	
151.5	64.30	6.91	64.40	7.45	
152.0	64.44	6.96	64.45	7.65	
152.5	64.39	7.08	64.22	7.14	
153.0	64.36	6.45	64.41	6.56	
153.5	64.27	7.09	64.38	7.08	
154.0	64.27	7.08	64.27	7.89	
154.5	64.41	7.05	64.39	6.90	
155.0	64.47	6.36	64.39	6.54	
155.5	64.28	6.89	64.41	6.97	
156.0	64.41	7.04	64.39	7.71	
156.5	64.44	7.06	64.26	6.96	
157.0	64.36	6.36	64.40	6.69	
157.5	64.26	6.96	64.40	6.72	
158.0	64.41	6.84	64.37	7.63	
158.5	64.39	6.79	64.37	7.15	
159.0	64.37	6.64	64.31	6.79	
159.5	64.26	6.77	64.40	6.71	
160.0	64.42	7.14	64.38	7.21	
160.5	64.29	7.21	64.27	7.72	
161.0	64.48	6.81	64.42	7.01	
161.5	64.29	6.75	64.38	6.48	
162.0	64.39	6.96	64.39	7.05	
162.5	64.37	7.30	64.27	7.51	
163.0	64.43	7.13	64.40	7.42	
163.5	64.24	6.55	64.41	6.57	
164.0	64.40	7.20	64.39	7.06	
