time	PKG-0	Dram-0	PKG-1	Dram-1	
0.0	13.34	1.87	15.72	2.19	
0.5	12.90	1.65	15.26	2.04	
1.0	13.06	1.62	15.45	2.03	
1.5	12.98	1.65	15.32	2.04	
2.0	13.00	1.65	15.41	1.97	
2.5	12.86	1.68	15.24	2.08	
3.0	12.75	1.64	15.33	2.04	
3.5	13.12	1.67	15.38	2.03	
4.0	12.88	1.67	15.27	2.02	
4.5	12.91	1.68	15.29	2.04	
5.0	12.82	1.64	15.40	2.04	
5.5	12.95	1.68	15.24	2.05	
6.0	12.96	1.66	15.32	1.95	
6.5	12.83	1.65	15.21	2.05	
7.0	12.72	1.57	15.30	2.00	
7.5	13.18	1.62	15.36	2.07	
8.0	14.08	1.88	16.61	2.38	
8.5	18.80	3.45	22.41	4.27	
9.0	17.27	3.02	20.51	3.56	
9.5	13.06	1.73	15.40	2.02	
10.0	13.35	1.74	15.79	2.18	
10.5	18.63	3.61	22.10	4.29	
11.0	18.24	3.32	21.67	4.09	
11.5	21.80	3.81	23.72	3.89	
12.0	30.01	4.17	32.97	4.57	
12.5	75.71	5.81	76.34	5.93	
13.0	79.68	5.38	77.68	5.79	
13.5	58.00	5.81	57.65	6.21	
14.0	58.40	5.40	58.27	5.93	
14.5	58.16	5.47	58.15	5.66	
15.0	58.26	5.68	58.28	5.96	
15.5	58.27	5.08	58.26	5.42	
16.0	58.24	5.68	58.27	5.89	
16.5	58.19	5.16	58.26	5.50	
17.0	58.24	5.40	58.16	5.83	
17.5	58.31	5.60	58.29	5.57	
18.0	58.25	5.37	58.24	5.55	
18.5	58.12	5.75	58.31	5.86	
19.0	58.31	5.42	58.11	5.56	
19.5	58.29	5.16	58.26	5.75	
20.0	58.26	5.54	58.27	5.65	
20.5	58.25	4.95	58.28	5.44	
21.0	58.17	5.77	58.17	6.00	
21.5	58.25	4.94	58.25	5.40	
22.0	58.26	5.45	58.26	5.73	
22.5	58.28	5.19	58.28	5.67	
23.0	58.18	5.22	58.17	5.68	
23.5	58.24	5.60	58.25	5.79	
24.0	58.28	5.15	58.26	5.48	
24.5	58.28	5.62	58.29	5.86	
25.0	58.13	5.29	58.26	5.19	
25.5	58.29	5.31	58.14	5.69	
26.0	58.25	5.37	58.28	5.88	
26.5	58.27	5.14	58.28	5.58	
27.0	58.26	5.66	58.16	5.87	
27.5	58.15	5.29	58.28	5.66	
28.0	58.11	5.53	58.13	5.97	
28.5	58.44	5.18	58.40	5.68	
29.0	58.26	5.33	58.26	5.56	
29.5	58.18	5.64	58.17	5.47	
30.0	58.25	5.30	58.26	5.51	
30.5	58.28	5.65	58.29	5.93	
31.0	58.26	5.19	58.26	5.20	
31.5	58.14	5.36	58.15	5.59	
32.0	58.28	4.91	58.28	5.54	
32.5	58.27	5.39	58.26	5.45	
33.0	58.27	5.55	58.28	5.99	
33.5	58.16	5.20	58.16	5.44	
34.0	58.12	5.39	58.12	5.72	
34.5	58.43	4.88	58.44	5.41	
35.0	58.24	5.23	58.24	5.50	
35.5	58.29	5.45	58.27	5.96	
36.0	58.15	5.43	58.14	5.42	
36.5	58.22	5.61	58.25	5.93	
37.0	58.33	5.21	58.29	5.36	
37.5	58.25	5.26	58.14	5.57	
38.0	58.15	5.47	58.28	5.59	
38.5	58.29	5.42	58.28	5.44	
39.0	58.26	5.57	58.28	5.96	
39.5	58.25	5.23	58.27	5.19	
40.0	58.18	5.35	58.13	5.74	
40.5	58.26	5.15	58.27	5.59	
41.0	58.27	5.08	58.27	5.50	
41.5	58.27	5.45	58.27	5.84	
42.0	58.15	5.09	58.15	5.51	
42.5	58.27	5.65	58.28	5.83	
43.0	58.26	5.21	58.28	5.36	
43.5	58.26	5.57	58.25	5.70	
44.0	58.29	5.36	58.17	5.74	
44.5	58.16	5.10	58.25	5.50	
45.0	58.27	5.41	58.30	5.83	
45.5	58.25	5.09	58.25	5.33	
46.0	58.26	5.53	58.18	5.81	
46.5	58.18	5.09	58.24	5.30	
47.0	58.27	5.18	58.28	5.77	
47.5	58.26	5.31	58.26	5.90	
48.0	58.28	5.21	58.28	5.43	
48.5	58.15	5.58	58.15	5.99	
49.0	58.29	5.05	58.29	5.47	
