time	PKG-0	Dram-0	PKG-1	Dram-1	
0.0	13.32	1.87	16.04	2.40	
0.5	12.97	1.81	15.56	2.34	
1.0	12.96	1.84	15.63	2.32	
1.5	12.91	1.86	15.52	2.33	
2.0	12.89	1.77	15.52	2.31	
2.5	12.89	1.86	15.65	2.38	
3.0	13.04	1.79	15.60	2.36	
3.5	17.26	3.09	20.27	3.74	
4.0	19.55	3.60	21.40	3.95	
4.5	14.26	2.15	16.73	2.57	
5.0	12.93	1.80	15.62	2.25	
5.5	17.57	3.13	20.00	3.64	
6.0	19.29	3.51	21.55	3.98	
6.5	14.34	2.33	17.00	2.87	
7.0	12.89	1.79	15.56	2.35	
7.5	12.94	1.80	15.56	2.31	
8.0	12.83	1.82	15.53	2.29	
8.5	12.96	1.85	15.49	2.32	
9.0	16.43	2.95	19.07	3.40	
9.5	51.21	8.69	53.30	9.07	
10.0	62.92	10.91	64.91	11.51	
10.5	62.68	10.20	64.57	10.64	
11.0	81.45	16.14	84.68	16.53	
11.5	94.17	19.24	98.40	19.77	
12.0	89.52	18.54	93.44	19.21	
12.5	91.21	18.77	95.74	19.39	
13.0	90.29	18.87	95.04	19.56	
13.5	91.28	18.50	96.12	19.00	
14.0	92.70	19.30	97.81	20.17	
14.5	91.72	19.36	96.80	19.88	
15.0	86.46	17.91	91.20	18.46	
15.5	90.53	18.31	95.60	18.89	
16.0	92.54	19.24	97.69	20.04	
16.5	92.26	19.48	97.28	19.95	
17.0	90.63	18.71	95.68	19.21	
17.5	92.80	19.28	98.06	19.72	
18.0	90.61	18.56	95.59	19.20	
18.5	92.26	19.49	97.57	20.24	
19.0	88.60	18.20	93.97	18.66	
19.5	91.91	18.77	96.95	19.51	
20.0	93.15	19.59	98.57	20.30	
20.5	92.73	19.50	98.18	20.16	
21.0	86.88	18.15	91.98	18.68	
21.5	91.79	18.74	97.20	19.51	
22.0	93.33	19.72	98.62	20.17	
22.5	92.93	19.55	98.06	20.13	
23.0	90.56	18.87	95.61	19.31	
23.5	94.15	19.35	99.37	20.21	
24.0	91.41	19.33	96.38	19.78	
24.5	92.23	19.15	97.30	19.68	
25.0	92.37	19.36	97.42	19.88	
25.5	93.49	19.21	98.43	19.65	
26.0	92.35	19.38	97.24	19.86	
26.5	92.09	19.34	97.07	19.92	
27.0	89.03	18.20	94.00	18.49	
27.5	94.29	19.42	99.27	19.96	
28.0	92.71	19.50	97.91	20.31	
28.5	92.08	19.27	97.03	19.46	
29.0	90.83	18.55	95.86	19.09	
29.5	93.71	19.43	98.83	19.89	
30.0	93.24	19.69	98.39	20.20	
30.5	91.82	19.25	97.00	19.68	
31.0	89.71	17.76	94.36	18.25	
31.5	94.49	19.81	99.66	20.16	
32.0	91.42	18.99	96.45	19.67	
32.5	92.27	19.35	97.43	19.84	
33.0	93.07	18.98	98.29	19.51	
33.5	92.53	19.36	97.88	19.74	
34.0	93.04	19.43	98.52	19.90	
34.5	90.44	19.31	96.04	19.81	
35.0	91.59	18.31	97.04	18.88	
35.5	92.94	19.78	98.70	20.37	
36.0	92.87	19.58	98.33	20.01	
36.5	91.42	19.10	96.97	19.53	
37.0	91.50	18.48	96.78	18.98	
37.5	93.85	19.84	99.39	20.50	
38.0	92.96	19.81	98.30	20.13	
38.5	91.26	19.08	96.71	19.91	
39.0	92.52	19.16	97.78	19.57	
39.5	93.42	19.40	98.76	20.39	
40.0	92.68	19.52	97.88	19.89	
40.5	91.72	18.91	97.08	19.69	
41.0	94.70	19.54	100.11	20.30	
41.5	91.57	19.07	96.76	19.68	
42.0	92.70	19.56	97.98	20.20	
42.5	92.54	18.93	97.88	19.56	
43.0	94.38	19.79	99.74	20.53	
43.5	93.07	19.38	98.32	19.88	
44.0	91.54	19.31	96.84	19.87	
44.5	92.78	18.71	97.93	19.16	
45.0	93.46	19.73	98.92	20.45	
45.5	93.60	19.67	99.01	20.28	
46.0	92.11	19.36	97.49	19.79	
46.5	92.42	18.80	97.97	19.52	
47.0	93.20	19.68	98.23	20.14	
47.5	92.85	19.43	98.21	19.91	
48.0	91.84	18.67	97.00	19.29	
48.5	93.09	19.39	98.61	20.03	
49.0	94.29	19.47	99.68	20.15	
49.5	92.88	19.62	98.29	20.23	
50.0	91.66	18.83	97.09	19.35	
50.5	92.22	18.51	97.48	19.15	
51.0	93.62	19.49	99.03	19.96	
51.5	91.31	19.03	96.70	19.63	
52.0	92.50	19.02	97.95	19.51	
52.5	93.70	19.59	99.21	20.09	
53.0	92.90	18.93	98.28	19.55	
53.5	92.11	19.45	97.58	20.05	
54.0	91.04	18.89	96.46	19.35	
54.5	93.92	19.80	99.42	20.29	
55.0	93.06	19.51	98.70	20.05	
55.5	91.82	19.31	97.77	19.67	
56.0	92.31	19.27	98.24	19.88	
56.5	93.14	19.21	99.33	19.73	
57.0	92.63	19.88	98.38	20.32	
57.5	91.62	19.04	97.74	19.48	
58.0	92.01	19.08	98.03	19.58	
58.5	93.21	19.48	99.27	19.92	
59.0	92.71	19.89	98.83	20.38	
59.5	91.45	18.86	97.44	19.30	
60.0	91.64	19.07	97.55	19.65	
60.5	93.20	19.39	99.29	19.82	
61.0	92.62	19.78	98.69	20.27	
61.5	92.37	19.23	98.46	19.60	
62.0	92.64	19.72	98.66	20.02	
62.5	93.11	19.34	99.19	19.92	
63.0	91.97	19.64	98.22	19.99	
63.5	92.13	18.95	98.01	19.60	
64.0	91.62	19.16	97.37	19.34	
64.5	93.34	19.78	99.14	20.17	
65.0	92.17	19.25	98.30	19.78	
65.5	93.13	19.48	99.10	19.88	
66.0	92.18	19.33	98.02	19.57	
66.5	93.92	19.89	99.91	20.37	
67.0	91.57	18.83	97.34	19.20	
67.5	92.33	19.84	98.39	20.21	
68.0	93.09	19.12	98.87	19.49	
68.5	92.93	19.69	98.79	20.09	
69.0	91.72	18.85	97.38	19.11	
69.5	92.50	19.24	98.24	19.73	
70.0	92.25	19.04	97.77	19.41	
