         #Time  Core     P_PKG     P_PP0    P_DRAM  Core     P_PKG     P_PP0    P_DRAM
 1492742648.17     0     28.10      0.00      6.17    12     27.54      0.00      6.71
 1492742648.27     0     43.76      0.00      7.21    12     39.90      0.00      7.34
 1492742648.37     0     49.22      0.00      7.25    12     46.04      0.00      7.13
 1492742648.47     0     56.71      0.00      7.38    12     49.05      0.00      7.05
 1492742648.57     0     57.64      0.00      7.27    12     50.86      0.00      7.05
 1492742648.67     0     62.61      0.00      8.10    12     58.17      0.00      7.78
 1492742648.77     0     60.29      0.00      8.08    12     55.80      0.00      7.70
 1492742648.87     0     61.17      0.00      7.45    12     55.53      0.00      7.32
 1492742648.98     0     62.53      0.00      7.88    12     58.16      0.00      7.41
 1492742649.08     0     58.94      0.00      6.90    12     54.45      0.00      7.05
 1492742649.18     0     62.30      0.00      7.86    12     58.81      0.00      7.41
 1492742649.28     0     60.12      0.00      7.40    12     54.88      0.00      6.93
 1492742649.38     0     61.71      0.00      8.05    12     56.92      0.00      7.37
 1492742649.48     0     60.40      0.00      7.61    12     55.00      0.00      6.93
 1492742649.58     0     61.91      0.00      8.02    12     57.61      0.00      7.18
 1492742649.68     0     61.78      0.00      8.33    12     56.34      0.00      7.16
 1492742649.78     0     60.42      0.00      7.44    12     55.91      0.00      6.69
 1492742649.88     0     62.13      0.00      8.10    12     57.41      0.00      7.41
 1492742649.98     0     61.08      0.00      7.81    12     56.78      0.00      7.19
 1492742650.08     0     60.73      0.00      7.72    12     55.59      0.00      6.92
 1492742650.18     0     62.00      0.00      8.21    12     57.36      0.00      7.08
 1492742650.28     0     60.77      0.00      7.95    12     56.29      0.00      6.81
 1492742650.38     0     62.58      0.00      8.10    12     58.32      0.00      7.33
 1492742650.48     0     61.30      0.00      8.31    12     56.83      0.00      7.02
 1492742650.58     0     61.04      0.00      7.84    12     56.32      0.00      6.90
 1492742650.68     0     63.17      0.00      8.25    12     58.71      0.00      7.16
 1492742650.78     0     60.41      0.00      7.97    12     55.12      0.00      7.03
 1492742650.88     0     61.17      0.00      7.78    12     56.42      0.00      6.81
 1492742650.98     0     63.53      0.00      8.62    12     59.03      0.00      7.16
 1492742651.08     0     60.21      0.00      7.45    12     55.89      0.00      7.17
 1492742651.18     0     61.82      0.00      7.67    12     57.03      0.00      7.18
 1492742651.28     0     62.71      0.00      8.38    12     58.08      0.00      7.16
 1492742651.38     0     61.17      0.00      8.07    12     55.83      0.00      6.76
 1492742651.48     0     61.86      0.00      8.15    12     57.51      0.00      7.03
 1492742651.58     0     61.89      0.00      7.99    12     57.33      0.00      6.87
 1492742651.68     0     60.54      0.00      7.87    12     55.46      0.00      6.93
 1492742651.78     0     61.82      0.00      7.91    12     57.07      0.00      7.46
 1492742651.88     0     60.76      0.00      7.86    12     55.38      0.00      7.18
 1492742651.98     0     59.45      0.00      8.13    12     55.59      0.00      6.81
 1492742652.08     0     62.34      0.00      7.95    12     57.59      0.00      7.77
 1492742652.18     0     60.41      0.00      7.88    12     55.66      0.00      7.08
 1492742652.28     0     60.32      0.00      7.89    12     55.00      0.00      6.72
 1492742652.38     0     62.95      0.00      7.87    12     58.97      0.00      7.39
 1492742652.48     0     60.21      0.00      7.98    12     56.24      0.00      6.96
 1492742652.58     0     60.58      0.00      7.98    12     55.25      0.00      7.19
 1492742652.68     0     62.07      0.00      8.12    12     57.12      0.00      7.49
 1492742652.78     0     60.30      0.00      8.14    12     55.40      0.00      7.01
 1492742652.88     0     61.65      0.00      7.70    12     57.42      0.00      7.01
 1492742652.98     0     61.82      0.00      8.16    12     56.70      0.00      7.13
 1492742653.08     0     61.08      0.00      7.48    12     55.54      0.00      6.98
 1492742653.18     0     62.44      0.00      7.76    12     58.06      0.00      7.32
 1492742653.28     0     57.85      0.00      7.07    12     53.75      0.00      6.57
 1492742653.38     0     62.75      0.00      7.81    12     58.39      0.00      7.03
 1492742653.48     0     60.82      0.00      8.23    12     56.54      0.00      6.91
 1492742653.58     0     61.59      0.00      8.27    12     57.14      0.00      6.90
 1492742653.68     0     62.38      0.00      7.74    12     57.66      0.00      7.07
 1492742653.78     0     60.74      0.00      7.91    12     55.43      0.00      6.74
 1492742653.88     0     62.40      0.00      8.37    12     57.26      0.00      7.09
 1492742653.98     0     61.86      0.00      7.93    12     57.37      0.00      7.15
 1492742654.08     0     60.73      0.00      7.90    12     55.91      0.00      6.75
 1492742654.18     0     62.84      0.00      7.79    12     58.66      0.00      7.35
 1492742654.28     0     61.10      0.00      7.59    12     55.73      0.00      6.92
 1492742654.38     0     61.53      0.00      7.92    12     56.29      0.00      7.01
 1492742654.48     0     62.65      0.00      7.94    12     58.61      0.00      6.88
 1492742654.58     0     60.30      0.00      7.39    12     56.03      0.00      7.52
 1492742654.68     0     61.31      0.00      7.68    12     57.17      0.00      7.00
 1492742654.78     0     63.17      0.00      8.10    12     58.75      0.00      7.43
 1492742654.88     0     60.46      0.00      7.48    12     56.13      0.00      7.17
 1492742654.98     0     61.86      0.00      8.02    12     57.55      0.00      7.16
 1492742655.08     0     61.85      0.00      7.32    12     57.04      0.00      7.55
 1492742655.18     0     60.99      0.00      7.53    12     55.52      0.00      7.30
 1492742655.28     0     63.13      0.00      7.94    12     58.85      0.00      7.19
 1492742655.38     0     61.08      0.00      7.44    12     56.58      0.00      7.57
 1492742655.48     0     61.01      0.00      7.35    12     57.11      0.00      7.22
 1492742655.58     0     63.11      0.00      7.96    12     58.31      0.00      7.38
 1492742655.68     0     60.47      0.00      7.58    12     55.16      0.00      7.48
 1492742655.78     0     61.12      0.00      7.44    12     57.00      0.00      6.91
 1492742655.88     0     62.63      0.00      7.79    12     58.08      0.00      7.42
 1492742655.98     0     59.80      0.00      7.79    12     55.38      0.00      7.30
 1492742656.08     0     62.10      0.00      8.00    12     57.16      0.00      7.35
 1492742656.18     0     61.57      0.00      7.59    12     57.15      0.00      7.44
 1492742656.28     0     59.80      0.00      8.08    12     55.64      0.00      6.93
 1492742656.38     0     62.51      0.00      7.84    12     58.38      0.00      7.56
 1492742656.48     0     61.96      0.00      7.95    12     55.20      0.00      7.16
 1492742656.58     0     59.24      0.00      7.83    12     55.03      0.00      7.16
 1492742656.68     0     62.41      0.00      8.36    12     58.34      0.00      7.39
 1492742656.79     0     60.45      0.00      7.67    12     54.60      0.00      7.01
