power.draw [W], utilization.gpu [%], utilization.memory [%]
62.97 W, 0 %, 0 %
62.97 W, 0 %, 0 %
62.88 W, 0 %, 0 %
62.88 W, 0 %, 0 %
62.88 W, 0 %, 0 %
62.78 W, 0 %, 0 %
62.78 W, 0 %, 0 %
62.91 W, 0 %, 0 %
62.91 W, 0 %, 0 %
62.97 W, 0 %, 0 %
62.88 W, 0 %, 0 %
62.88 W, 0 %, 0 %
62.88 W, 0 %, 0 %
62.88 W, 0 %, 0 %
62.88 W, 0 %, 0 %
62.97 W, 0 %, 0 %
62.97 W, 0 %, 0 %
62.78 W, 0 %, 0 %
62.78 W, 0 %, 0 %
62.68 W, 0 %, 0 %
62.88 W, 0 %, 0 %
62.88 W, 0 %, 0 %
62.78 W, 0 %, 0 %
62.78 W, 0 %, 0 %
62.88 W, 0 %, 0 %
62.78 W, 0 %, 0 %
62.78 W, 0 %, 0 %
62.88 W, 0 %, 0 %
62.88 W, 0 %, 0 %
62.97 W, 0 %, 0 %
62.78 W, 0 %, 0 %
62.78 W, 0 %, 0 %
62.97 W, 0 %, 0 %
62.97 W, 0 %, 0 %
62.97 W, 0 %, 0 %
62.97 W, 0 %, 0 %
62.88 W, 0 %, 0 %
62.78 W, 0 %, 0 %
62.78 W, 0 %, 0 %
62.78 W, 0 %, 0 %
62.91 W, 0 %, 0 %
62.88 W, 0 %, 0 %
62.88 W, 0 %, 0 %
63.83 W, 0 %, 0 %
65.85 W, 0 %, 0 %
65.85 W, 0 %, 0 %
66.62 W, 1 %, 0 %
66.35 W, 1 %, 0 %
66.35 W, 1 %, 0 %
66.62 W, 1 %, 0 %
66.43 W, 1 %, 0 %
66.43 W, 1 %, 0 %
66.62 W, 1 %, 0 %
66.62 W, 1 %, 0 %
65.76 W, 1 %, 0 %
65.56 W, 1 %, 0 %
65.56 W, 1 %, 0 %
65.66 W, 1 %, 0 %
65.66 W, 1 %, 0 %
97.16 W, 1 %, 0 %
126.92 W, 28 %, 8 %
126.92 W, 28 %, 8 %
139.32 W, 28 %, 8 %
139.32 W, 28 %, 8 %
142.55 W, 28 %, 8 %
142.88 W, 28 %, 8 %
142.88 W, 28 %, 8 %
143.52 W, 28 %, 8 %
143.83 W, 28 %, 8 %
143.83 W, 28 %, 8 %
144.28 W, 28 %, 8 %
144.28 W, 28 %, 8 %
144.12 W, 28 %, 8 %
143.93 W, 99 %, 96 %
143.93 W, 99 %, 96 %
144.13 W, 99 %, 96 %
144.10 W, 99 %, 96 %
144.10 W, 99 %, 96 %
144.02 W, 99 %, 96 %
144.02 W, 99 %, 96 %
144.22 W, 99 %, 96 %
144.13 W, 99 %, 96 %
144.13 W, 99 %, 96 %
144.38 W, 99 %, 96 %
144.23 W, 99 %, 96 %
144.23 W, 99 %, 96 %
144.30 W, 99 %, 96 %
144.30 W, 99 %, 96 %
144.30 W, 99 %, 96 %
144.31 W, 99 %, 96 %
144.41 W, 99 %, 96 %
