=================
CUDA Devices: 1
=================
000vLE, speed=5
0CZR5, speed=19
CaQ5, speed=19
0P9sB, speed=23
PArB, speed=23
0bkJH, speed=24
blIH, speed=24
0oKkN, speed=26
oLjN, speed=26
10vBT, speed=27
0000wAT, speed=27
1DVcZ, speed=27
000DWbZ, speed=27
1Q63f, speed=27
000Q72f, speed=27
1cgUl, speed=27
000chTl, speed=27
1pGvr, speed=27
000pHur, speed=27
21rMx, speed=27
0011sLx, speed=27
2ERo3, speed=27
001ESn3, speed=27
2R2F9, speed=28
001R3E9, speed=28
2dcgF, speed=27
001ddfF, speed=27
001qE6L, speed=28
2qD7L, speed=28
0022oXR, speed=29
32nYR, speed=29
002FOyX, speed=29
3FNzX, speed=30
002RzPd, speed=30
3RyQd, speed=30
002eZqj, speed=31
3eYrj, speed=31
002rAHp, speed=31
3r9Ip, speed=31
0033kiv, speed=32
43jjv, speed=32
003GLA1, speed=32
4GKB1, speed=32
003Svb7, speed=32
4Suc7, speed=32
003fW2D, speed=33
003s6TJ, speed=33
4fV3D, speed=33
0044guP, speed=33
4s5UJ, speed=33
004HHLV, speed=33
54fvP, speed=33
004Trmb, speed=33
5HGMV, speed=33
004gSDh, speed=34
5Tqnb, speed=34
004t2en, speed=34
106g2q, speed=34
5gREh, speed=34
0055d5t, speed=34
5t1fn, speed=34
005IDWz, speed=34
65c6t, speed=34
005Uny5, speed=34
6ICXz, speed=34
005hOPB, speed=34
6Umz5, speed=34
005tyqH, speed=34
6hNQB, speed=34
0066ZHN, speed=34
6txrH, speed=34
006J9iT, speed=34
76YIN, speed=34
006Vk9Z, speed=34
7J8jT, speed=34
006iKaf, speed=34
7VjAZ, speed=34
006uv1l, speed=34
7iJbf, speed=34
0077VSr, speed=34
7uu2l, speed=34
007K5tx, speed=34
87UTr, speed=34
-------------
Pass - 007WgL3
-------------
32148
start time: 23:08:03
