power.draw [W], utilization.gpu [%], utilization.memory [%]
16.35 W, 0 %, 0 %
16.45 W, 0 %, 0 %
16.55 W, 0 %, 0 %
16.55 W, 0 %, 0 %
16.65 W, 0 %, 0 %
16.55 W, 0 %, 0 %
16.55 W, 0 %, 0 %
16.55 W, 0 %, 0 %
16.45 W, 0 %, 0 %
16.55 W, 0 %, 0 %
16.55 W, 0 %, 0 %
16.55 W, 0 %, 0 %
16.45 W, 0 %, 0 %
16.65 W, 0 %, 0 %
16.55 W, 0 %, 0 %
16.55 W, 0 %, 0 %
16.55 W, 0 %, 0 %
16.65 W, 0 %, 0 %
16.45 W, 0 %, 0 %
16.55 W, 0 %, 0 %
16.46 W, 0 %, 0 %
16.65 W, 0 %, 0 %
16.65 W, 0 %, 0 %
16.45 W, 0 %, 0 %
16.55 W, 0 %, 0 %
37.10 W, 0 %, 0 %
55.01 W, 0 %, 0 %
55.01 W, 0 %, 0 %
62.78 W, 0 %, 0 %
63.36 W, 0 %, 0 %
63.36 W, 0 %, 0 %
64.09 W, 6 %, 0 %
64.09 W, 6 %, 0 %
80.23 W, 6 %, 0 %
106.71 W, 6 %, 0 %
106.71 W, 6 %, 0 %
119.46 W, 6 %, 0 %
119.46 W, 6 %, 0 %
114.05 W, 6 %, 0 %
116.54 W, 6 %, 0 %
116.54 W, 6 %, 0 %
115.58 W, 6 %, 0 %
115.58 W, 6 %, 0 %
119.26 W, 6 %, 0 %
117.68 W, 6 %, 0 %
117.68 W, 94 %, 16 %
115.95 W, 94 %, 16 %
115.95 W, 94 %, 16 %
116.62 W, 94 %, 16 %
116.53 W, 94 %, 16 %
116.53 W, 94 %, 16 %
118.27 W, 94 %, 16 %
118.27 W, 94 %, 16 %
120.75 W, 94 %, 16 %
119.80 W, 94 %, 16 %
119.80 W, 94 %, 16 %
121.37 W, 94 %, 16 %
121.37 W, 94 %, 16 %
117.50 W, 94 %, 16 %
120.89 W, 100 %, 19 %
120.89 W, 100 %, 19 %
119.04 W, 100 %, 19 %
119.04 W, 100 %, 19 %
118.64 W, 100 %, 19 %
119.31 W, 100 %, 19 %
119.31 W, 100 %, 19 %
120.18 W, 100 %, 19 %
120.18 W, 100 %, 19 %
122.00 W, 100 %, 19 %
120.56 W, 100 %, 19 %
120.56 W, 100 %, 19 %
121.33 W, 100 %, 19 %
121.33 W, 100 %, 19 %
123.63 W, 100 %, 19 %
118.83 W, 100 %, 19 %
118.83 W, 100 %, 19 %
121.51 W, 100 %, 19 %
121.51 W, 100 %, 19 %
119.89 W, 100 %, 19 %
121.43 W, 100 %, 19 %
121.43 W, 100 %, 19 %
122.28 W, 100 %, 19 %
122.28 W, 100 %, 19 %
121.22 W, 100 %, 19 %
121.51 W, 100 %, 19 %
121.51 W, 100 %, 19 %
122.57 W, 100 %, 19 %
