=================
CUDA Devices: 1
=================
000vLE, speed=6
CaQ5, speed=27
0CZR5, speed=28
0P9sB, speed=33
PArB, speed=33
0bkJH, speed=33
blIH, speed=34
0oKkN, speed=34
oLjN, speed=33
10vBT, speed=34
0000wAT, speed=35
1DVcZ, speed=35
000DWbZ, speed=35
1Q63f, speed=35
000Q72f, speed=35
1cgUl, speed=35
000chTl, speed=35
1pGvr, speed=35
000pHur, speed=35
21rMx, speed=35
2ERo3, speed=34
0011sLx, speed=34
2R2F9, speed=34
001ESn3, speed=34
2dcgF, speed=33
001R3E9, speed=33
2qD7L, speed=33
001ddfF, speed=33
32nYR, speed=32
001qE6L, speed=32
3FNzX, speed=32
0022oXR, speed=32
3RyQd, speed=32
002FOyX, speed=32
3eYrj, speed=32
002RzPd, speed=32
3r9Ip, speed=32
002eZqj, speed=32
43jjv, speed=32
002rAHp, speed=32
4GKB1, speed=32
0033kiv, speed=32
4Suc7, speed=31
003GLA1, speed=31
4fV3D, speed=31
003Svb7, speed=31
4s5UJ, speed=31
003fW2D, speed=31
54fvP, speed=31
003s6TJ, speed=31
5HGMV, speed=31
0044guP, speed=31
5Tqnb, speed=31
004HHLV, speed=31
5gREh, speed=31
004Trmb, speed=31
5t1fn, speed=30
004gSDh, speed=30
65c6t, speed=30
004t2en, speed=30
106g2q, speed=30
6ICXz, speed=30
0055d5t, speed=30
6Umz5, speed=30
005IDWz, speed=30
6hNQB, speed=30
005Uny5, speed=30
6txrH, speed=30
005hOPB, speed=30
76YIN, speed=30
005tyqH, speed=30
7J8jT, speed=30
0066ZHN, speed=30
7VjAZ, speed=30
006J9iT, speed=30
7iJbf, speed=30
006Vk9Z, speed=30
7uu2l, speed=30
006iKaf, speed=30
87UTr, speed=30
006uv1l, speed=30
8K4ux, speed=30
0077VSr, speed=30
8WfM3, speed=30
007K5tx, speed=30
8jFn9, speed=30
-------------
Pass - 007WgL3
-------------
32142
start time: 23:11:11
