power.draw [W], utilization.gpu [%], utilization.memory [%]
61.62 W, 0 %, 0 %
61.62 W, 0 %, 0 %
61.62 W, 0 %, 0 %
61.62 W, 0 %, 0 %
61.62 W, 0 %, 0 %
61.53 W, 0 %, 0 %
61.62 W, 0 %, 0 %
61.62 W, 0 %, 0 %
61.62 W, 0 %, 0 %
61.62 W, 0 %, 0 %
61.62 W, 0 %, 0 %
61.43 W, 0 %, 0 %
61.43 W, 0 %, 0 %
61.52 W, 0 %, 0 %
61.52 W, 0 %, 0 %
61.62 W, 0 %, 0 %
61.52 W, 0 %, 0 %
61.52 W, 0 %, 0 %
61.53 W, 0 %, 0 %
61.53 W, 0 %, 0 %
61.62 W, 0 %, 0 %
61.62 W, 0 %, 0 %
61.62 W, 0 %, 0 %
61.52 W, 0 %, 0 %
61.62 W, 0 %, 0 %
61.62 W, 0 %, 0 %
61.62 W, 0 %, 0 %
61.52 W, 0 %, 0 %
61.53 W, 0 %, 0 %
61.53 W, 0 %, 0 %
61.53 W, 0 %, 0 %
61.62 W, 0 %, 0 %
61.53 W, 0 %, 0 %
61.43 W, 0 %, 0 %
63.55 W, 0 %, 0 %
67.68 W, 0 %, 0 %
67.68 W, 1 %, 0 %
69.32 W, 1 %, 0 %
69.32 W, 1 %, 0 %
69.39 W, 1 %, 0 %
69.39 W, 1 %, 0 %
69.39 W, 1 %, 0 %
69.68 W, 1 %, 0 %
69.68 W, 1 %, 0 %
107.46 W, 1 %, 0 %
117.91 W, 1 %, 0 %
117.91 W, 1 %, 0 %
119.98 W, 1 %, 0 %
119.98 W, 1 %, 0 %
121.90 W, 1 %, 0 %
121.13 W, 1 %, 0 %
121.13 W, 71 %, 21 %
115.23 W, 71 %, 21 %
115.23 W, 71 %, 21 %
111.60 W, 71 %, 21 %
110.93 W, 71 %, 21 %
110.93 W, 71 %, 21 %
112.18 W, 71 %, 21 %
112.18 W, 71 %, 21 %
110.83 W, 71 %, 21 %
111.12 W, 71 %, 21 %
111.12 W, 71 %, 21 %
110.83 W, 71 %, 21 %
110.83 W, 71 %, 21 %
111.31 W, 100 %, 39 %
111.98 W, 100 %, 39 %
111.98 W, 100 %, 39 %
110.93 W, 100 %, 39 %
110.93 W, 100 %, 39 %
111.50 W, 100 %, 39 %
111.31 W, 100 %, 39 %
111.31 W, 100 %, 39 %
111.12 W, 100 %, 39 %
111.12 W, 100 %, 39 %
111.98 W, 100 %, 39 %
111.12 W, 100 %, 39 %
111.12 W, 100 %, 39 %
111.41 W, 100 %, 39 %
111.41 W, 100 %, 39 %
111.12 W, 100 %, 39 %
110.93 W, 100 %, 39 %
110.93 W, 100 %, 39 %
111.69 W, 100 %, 39 %
111.69 W, 100 %, 39 %
111.21 W, 100 %, 39 %
111.21 W, 100 %, 39 %
111.21 W, 100 %, 39 %
111.02 W, 100 %, 39 %
111.02 W, 100 %, 39 %
111.31 W, 100 %, 39 %
111.31 W, 100 %, 39 %
111.31 W, 100 %, 39 %
111.31 W, 100 %, 38 %
111.31 W, 100 %, 38 %
111.50 W, 100 %, 38 %
111.00 W, 100 %, 38 %
111.00 W, 100 %, 38 %
111.31 W, 100 %, 38 %
111.31 W, 100 %, 38 %
110.78 W, 100 %, 38 %
111.50 W, 100 %, 38 %
111.50 W, 100 %, 38 %
111.69 W, 100 %, 38 %
111.69 W, 100 %, 38 %
111.31 W, 100 %, 38 %
111.50 W, 100 %, 38 %
111.50 W, 100 %, 38 %
110.44 W, 100 %, 38 %
110.44 W, 100 %, 38 %
111.60 W, 100 %, 38 %
111.60 W, 100 %, 38 %
111.60 W, 100 %, 38 %
110.83 W, 100 %, 38 %
110.83 W, 100 %, 38 %
111.60 W, 100 %, 38 %
110.44 W, 100 %, 38 %
110.44 W, 100 %, 38 %
111.31 W, 100 %, 38 %
111.31 W, 100 %, 38 %
110.64 W, 100 %, 38 %
110.54 W, 100 %, 38 %
110.54 W, 100 %, 38 %
111.89 W, 100 %, 38 %
111.89 W, 100 %, 38 %
110.64 W, 100 %, 38 %
110.64 W, 100 %, 38 %
110.64 W, 100 %, 38 %
111.02 W, 100 %, 38 %
111.02 W, 100 %, 38 %
110.83 W, 100 %, 38 %
111.69 W, 100 %, 38 %
111.69 W, 100 %, 38 %
110.93 W, 100 %, 38 %
110.93 W, 100 %, 38 %
111.31 W, 100 %, 38 %
110.97 W, 100 %, 38 %
110.97 W, 100 %, 38 %
111.31 W, 100 %, 38 %
111.31 W, 100 %, 38 %
110.83 W, 100 %, 38 %
111.12 W, 100 %, 38 %
111.12 W, 100 %, 38 %
111.41 W, 100 %, 38 %
111.41 W, 100 %, 38 %
110.73 W, 100 %, 38 %
111.21 W, 100 %, 38 %
111.21 W, 100 %, 38 %
110.64 W, 100 %, 38 %
110.64 W, 100 %, 38 %
110.93 W, 100 %, 38 %
111.31 W, 100 %, 38 %
111.31 W, 100 %, 38 %
110.93 W, 100 %, 38 %
110.93 W, 100 %, 38 %
111.02 W, 100 %, 38 %
110.35 W, 100 %, 38 %
110.35 W, 100 %, 38 %
111.21 W, 100 %, 38 %
111.21 W, 100 %, 38 %
110.35 W, 100 %, 38 %
110.83 W, 100 %, 38 %
110.83 W, 100 %, 38 %
111.58 W, 100 %, 38 %
111.58 W, 100 %, 38 %
110.16 W, 100 %, 38 %
111.21 W, 100 %, 38 %
111.21 W, 100 %, 38 %
111.31 W, 100 %, 38 %
111.31 W, 100 %, 38 %
111.12 W, 100 %, 38 %
111.31 W, 100 %, 38 %
111.31 W, 100 %, 38 %
110.44 W, 100 %, 38 %
110.44 W, 100 %, 38 %
111.60 W, 100 %, 38 %
110.25 W, 100 %, 38 %
110.25 W, 100 %, 38 %
111.12 W, 100 %, 38 %
111.12 W, 100 %, 38 %
110.64 W, 100 %, 38 %
110.64 W, 100 %, 38 %
110.64 W, 100 %, 38 %
111.21 W, 100 %, 38 %
111.21 W, 100 %, 38 %
110.73 W, 100 %, 38 %
111.21 W, 100 %, 38 %
111.21 W, 100 %, 38 %
110.16 W, 100 %, 38 %
110.16 W, 100 %, 38 %
110.93 W, 100 %, 38 %
111.45 W, 100 %, 38 %
111.45 W, 100 %, 38 %
110.93 W, 100 %, 38 %
110.93 W, 100 %, 38 %
110.93 W, 100 %, 38 %
110.35 W, 100 %, 38 %
110.35 W, 100 %, 38 %
111.12 W, 100 %, 38 %
111.12 W, 100 %, 38 %
110.06 W, 100 %, 38 %
110.64 W, 100 %, 38 %
110.64 W, 100 %, 38 %
111.02 W, 100 %, 38 %
111.02 W, 100 %, 38 %
110.83 W, 100 %, 38 %
111.12 W, 100 %, 38 %
111.12 W, 100 %, 38 %
110.16 W, 100 %, 38 %
110.16 W, 100 %, 38 %
111.41 W, 100 %, 38 %
111.41 W, 100 %, 38 %
111.41 W, 100 %, 38 %
110.54 W, 100 %, 38 %
110.54 W, 100 %, 38 %
111.16 W, 100 %, 38 %
110.44 W, 100 %, 38 %
110.44 W, 100 %, 38 %
111.21 W, 100 %, 38 %
111.21 W, 100 %, 38 %
109.96 W, 100 %, 38 %
110.54 W, 100 %, 38 %
110.54 W, 100 %, 38 %
111.02 W, 100 %, 38 %
111.02 W, 100 %, 38 %
110.54 W, 100 %, 38 %
111.02 W, 100 %, 38 %
111.02 W, 100 %, 38 %
110.59 W, 100 %, 38 %
110.59 W, 100 %, 38 %
111.12 W, 100 %, 38 %
110.25 W, 100 %, 38 %
110.25 W, 100 %, 38 %
110.44 W, 100 %, 38 %
110.44 W, 100 %, 38 %
110.64 W, 100 %, 38 %
110.64 W, 100 %, 38 %
