power.draw [W], utilization.gpu [%], utilization.memory [%]
58.73 W, 0 %, 0 %
58.73 W, 0 %, 0 %
58.92 W, 0 %, 0 %
58.73 W, 0 %, 0 %
58.73 W, 0 %, 0 %
58.73 W, 0 %, 0 %
58.75 W, 0 %, 0 %
58.92 W, 0 %, 0 %
58.92 W, 0 %, 0 %
58.73 W, 0 %, 0 %
58.85 W, 0 %, 0 %
58.83 W, 0 %, 0 %
59.02 W, 0 %, 0 %
59.89 W, 0 %, 0 %
59.89 W, 0 %, 0 %
60.18 W, 0 %, 0 %
60.18 W, 0 %, 0 %
60.18 W, 0 %, 0 %
80.71 W, 0 %, 0 %
80.71 W, 0 %, 0 %
87.30 W, 0 %, 0 %
87.87 W, 26 %, 7 %
87.87 W, 26 %, 7 %
88.26 W, 26 %, 7 %
88.45 W, 26 %, 7 %
88.45 W, 26 %, 7 %
88.10 W, 26 %, 7 %
89.12 W, 26 %, 7 %
89.12 W, 26 %, 7 %
89.23 W, 26 %, 7 %
88.93 W, 26 %, 7 %
88.93 W, 26 %, 7 %
89.13 W, 26 %, 7 %
87.97 W, 99 %, 30 %
87.97 W, 99 %, 30 %
88.36 W, 99 %, 30 %
88.17 W, 99 %, 30 %
88.17 W, 99 %, 30 %
88.26 W, 99 %, 30 %
88.36 W, 99 %, 30 %
88.36 W, 99 %, 30 %
88.74 W, 99 %, 30 %
89.32 W, 99 %, 30 %
89.32 W, 99 %, 30 %
89.51 W, 99 %, 30 %
88.94 W, 99 %, 30 %
88.94 W, 99 %, 30 %
89.80 W, 99 %, 30 %
88.35 W, 99 %, 30 %
88.35 W, 99 %, 30 %
88.54 W, 99 %, 30 %
88.06 W, 99 %, 30 %
88.06 W, 99 %, 30 %
88.16 W, 99 %, 30 %
88.93 W, 99 %, 30 %
88.93 W, 99 %, 30 %
88.26 W, 99 %, 30 %
90.38 W, 99 %, 30 %
90.38 W, 99 %, 30 %
89.60 W, 99 %, 30 %
89.13 W, 99 %, 30 %
89.13 W, 99 %, 30 %
88.83 W, 99 %, 30 %
88.54 W, 99 %, 30 %
88.54 W, 99 %, 30 %
88.26 W, 99 %, 30 %
88.06 W, 99 %, 30 %
88.06 W, 99 %, 30 %
87.97 W, 99 %, 30 %
89.03 W, 99 %, 30 %
89.03 W, 99 %, 30 %
89.90 W, 99 %, 30 %
90.00 W, 99 %, 30 %
90.00 W, 99 %, 30 %
89.71 W, 99 %, 30 %
88.46 W, 99 %, 30 %
88.46 W, 99 %, 30 %
