power.draw [W], utilization.gpu [%], utilization.memory [%]
62.48 W, 0 %, 0 %
62.39 W, 0 %, 0 %
62.48 W, 0 %, 0 %
62.48 W, 0 %, 0 %
62.39 W, 0 %, 0 %
62.39 W, 0 %, 0 %
62.39 W, 0 %, 0 %
62.39 W, 0 %, 0 %
62.39 W, 0 %, 0 %
62.48 W, 0 %, 0 %
62.59 W, 0 %, 0 %
62.59 W, 0 %, 0 %
62.29 W, 0 %, 0 %
61.53 W, 0 %, 0 %
61.53 W, 0 %, 0 %
61.14 W, 0 %, 0 %
61.14 W, 0 %, 0 %
61.14 W, 0 %, 0 %
61.13 W, 0 %, 0 %
61.13 W, 0 %, 0 %
61.04 W, 0 %, 0 %
61.04 W, 0 %, 0 %
61.14 W, 0 %, 0 %
61.14 W, 0 %, 0 %
63.74 W, 0 %, 0 %
63.74 W, 0 %, 0 %
64.71 W, 0 %, 0 %
64.41 W, 0 %, 0 %
64.41 W, 0 %, 0 %
63.84 W, 0 %, 0 %
63.84 W, 0 %, 0 %
86.96 W, 0 %, 0 %
94.42 W, 0 %, 0 %
94.42 W, 0 %, 0 %
98.79 W, 0 %, 0 %
98.79 W, 0 %, 0 %
100.61 W, 0 %, 0 %
101.29 W, 0 %, 0 %
101.29 W, 66 %, 10 %
102.06 W, 66 %, 10 %
102.06 W, 66 %, 10 %
101.48 W, 66 %, 10 %
101.19 W, 66 %, 10 %
101.19 W, 66 %, 10 %
101.19 W, 66 %, 10 %
101.19 W, 66 %, 10 %
101.29 W, 66 %, 10 %
101.00 W, 66 %, 10 %
101.00 W, 66 %, 10 %
101.67 W, 66 %, 10 %
101.67 W, 66 %, 10 %
101.86 W, 66 %, 10 %
102.15 W, 100 %, 18 %
102.15 W, 100 %, 18 %
102.54 W, 100 %, 18 %
102.54 W, 100 %, 18 %
102.62 W, 100 %, 18 %
102.73 W, 100 %, 18 %
102.73 W, 100 %, 18 %
103.01 W, 100 %, 18 %
103.01 W, 100 %, 18 %
103.01 W, 100 %, 18 %
103.38 W, 100 %, 18 %
103.38 W, 100 %, 18 %
103.68 W, 100 %, 18 %
103.68 W, 100 %, 18 %
103.68 W, 100 %, 20 %
103.78 W, 100 %, 20 %
103.78 W, 100 %, 20 %
103.68 W, 100 %, 20 %
103.68 W, 100 %, 20 %
103.78 W, 100 %, 20 %
103.67 W, 100 %, 20 %
103.67 W, 100 %, 20 %
103.58 W, 100 %, 20 %
103.58 W, 100 %, 20 %
103.58 W, 100 %, 20 %
103.50 W, 100 %, 20 %
103.50 W, 100 %, 20 %
103.50 W, 100 %, 20 %
103.50 W, 100 %, 20 %
103.50 W, 100 %, 20 %
103.31 W, 100 %, 20 %
103.31 W, 100 %, 20 %
103.21 W, 100 %, 20 %
103.21 W, 100 %, 20 %
103.10 W, 100 %, 20 %
103.10 W, 100 %, 20 %
103.10 W, 100 %, 20 %
102.92 W, 100 %, 20 %
102.92 W, 100 %, 20 %
102.62 W, 100 %, 20 %
102.62 W, 100 %, 20 %
102.62 W, 100 %, 20 %
102.24 W, 100 %, 20 %
102.24 W, 100 %, 20 %
102.24 W, 100 %, 20 %
102.05 W, 100 %, 20 %
102.05 W, 100 %, 20 %
101.95 W, 100 %, 20 %
101.95 W, 100 %, 20 %
102.05 W, 100 %, 20 %
101.86 W, 100 %, 20 %
101.86 W, 100 %, 20 %
101.95 W, 100 %, 20 %
101.95 W, 100 %, 20 %
102.05 W, 100 %, 20 %
101.95 W, 100 %, 20 %
101.95 W, 100 %, 20 %
101.85 W, 100 %, 20 %
101.85 W, 100 %, 20 %
101.57 W, 100 %, 20 %
101.66 W, 100 %, 20 %
101.66 W, 100 %, 20 %
101.47 W, 100 %, 20 %
101.47 W, 100 %, 20 %
101.18 W, 100 %, 20 %
101.18 W, 100 %, 20 %
101.18 W, 100 %, 20 %
100.99 W, 100 %, 20 %
100.99 W, 100 %, 20 %
100.99 W, 100 %, 20 %
100.71 W, 100 %, 19 %
100.71 W, 100 %, 19 %
100.60 W, 100 %, 19 %
100.60 W, 100 %, 19 %
100.51 W, 100 %, 19 %
100.32 W, 100 %, 19 %
100.32 W, 100 %, 19 %
100.12 W, 100 %, 19 %
100.12 W, 100 %, 19 %
100.12 W, 100 %, 19 %
99.93 W, 100 %, 19 %
99.93 W, 100 %, 19 %
100.12 W, 100 %, 19 %
100.12 W, 100 %, 19 %
99.93 W, 100 %, 18 %
99.93 W, 100 %, 18 %
99.93 W, 100 %, 18 %
99.93 W, 100 %, 18 %
99.93 W, 100 %, 18 %
99.83 W, 100 %, 18 %
99.74 W, 100 %, 18 %
99.74 W, 100 %, 18 %
99.75 W, 100 %, 18 %
99.75 W, 100 %, 18 %
99.74 W, 100 %, 18 %
99.55 W, 100 %, 18 %
99.55 W, 100 %, 18 %
99.27 W, 100 %, 18 %
99.27 W, 100 %, 18 %
99.16 W, 100 %, 18 %
99.16 W, 100 %, 18 %
99.16 W, 100 %, 18 %
99.16 W, 100 %, 18 %
99.16 W, 100 %, 18 %
98.87 W, 100 %, 18 %
98.89 W, 100 %, 18 %
98.89 W, 100 %, 18 %
98.68 W, 100 %, 18 %
98.68 W, 100 %, 18 %
98.49 W, 100 %, 18 %
98.49 W, 100 %, 18 %
98.49 W, 100 %, 17 %
98.22 W, 100 %, 17 %
98.22 W, 100 %, 17 %
98.22 W, 100 %, 17 %
98.22 W, 100 %, 17 %
98.22 W, 100 %, 17 %
98.12 W, 100 %, 17 %
98.12 W, 100 %, 17 %
98.01 W, 100 %, 17 %
97.82 W, 100 %, 17 %
97.82 W, 100 %, 17 %
97.72 W, 100 %, 17 %
97.72 W, 100 %, 17 %
97.68 W, 100 %, 17 %
97.45 W, 100 %, 17 %
97.45 W, 100 %, 17 %
97.45 W, 100 %, 17 %
97.45 W, 100 %, 17 %
97.45 W, 100 %, 17 %
97.25 W, 100 %, 17 %
97.25 W, 100 %, 17 %
97.29 W, 100 %, 17 %
97.29 W, 100 %, 17 %
96.81 W, 100 %, 17 %
97.10 W, 100 %, 17 %
97.10 W, 100 %, 17 %
96.62 W, 100 %, 17 %
96.62 W, 100 %, 17 %
96.53 W, 100 %, 17 %
96.33 W, 100 %, 17 %
96.33 W, 100 %, 17 %
96.33 W, 100 %, 17 %
96.33 W, 100 %, 17 %
96.14 W, 100 %, 17 %
95.95 W, 100 %, 17 %
95.95 W, 100 %, 17 %
95.76 W, 100 %, 17 %
95.76 W, 100 %, 17 %
95.85 W, 100 %, 17 %
95.85 W, 100 %, 17 %
95.85 W, 100 %, 17 %
95.75 W, 100 %, 17 %
95.75 W, 100 %, 16 %
95.75 W, 100 %, 16 %
95.56 W, 100 %, 16 %
95.56 W, 100 %, 16 %
95.27 W, 100 %, 16 %
95.27 W, 100 %, 16 %
94.90 W, 100 %, 16 %
94.80 W, 100 %, 16 %
94.80 W, 100 %, 16 %
94.70 W, 100 %, 16 %
94.70 W, 100 %, 16 %
94.70 W, 100 %, 16 %
94.60 W, 100 %, 16 %
94.60 W, 100 %, 16 %
94.60 W, 100 %, 15 %
94.60 W, 100 %, 15 %
94.70 W, 100 %, 15 %
94.61 W, 100 %, 15 %
94.61 W, 100 %, 15 %
94.41 W, 100 %, 15 %
94.41 W, 100 %, 15 %
94.31 W, 100 %, 15 %
94.12 W, 100 %, 15 %
94.12 W, 100 %, 15 %
94.03 W, 100 %, 15 %
94.03 W, 100 %, 15 %
93.84 W, 100 %, 15 %
93.74 W, 100 %, 15 %
93.74 W, 100 %, 14 %
93.65 W, 100 %, 14 %
93.65 W, 100 %, 14 %
93.45 W, 100 %, 14 %
93.55 W, 100 %, 14 %
93.55 W, 100 %, 14 %
93.45 W, 100 %, 14 %
93.45 W, 100 %, 14 %
93.45 W, 100 %, 14 %
93.26 W, 100 %, 14 %
93.26 W, 100 %, 14 %
93.07 W, 100 %, 14 %
93.07 W, 100 %, 14 %
92.97 W, 100 %, 14 %
92.88 W, 100 %, 14 %
92.88 W, 100 %, 14 %
92.78 W, 100 %, 14 %
92.78 W, 100 %, 14 %
92.78 W, 100 %, 14 %
92.68 W, 100 %, 14 %
92.68 W, 100 %, 14 %
92.78 W, 100 %, 14 %
92.78 W, 100 %, 14 %
92.49 W, 100 %, 14 %
92.30 W, 100 %, 14 %
92.30 W, 100 %, 14 %
92.11 W, 100 %, 14 %
92.11 W, 100 %, 14 %
91.82 W, 100 %, 14 %
91.72 W, 100 %, 14 %
91.72 W, 100 %, 14 %
91.34 W, 100 %, 14 %
91.34 W, 100 %, 14 %
91.43 W, 100 %, 14 %
91.43 W, 100 %, 14 %
91.43 W, 100 %, 14 %
91.43 W, 100 %, 14 %
91.43 W, 100 %, 14 %
91.43 W, 100 %, 14 %
91.24 W, 100 %, 14 %
91.24 W, 100 %, 14 %
91.05 W, 100 %, 14 %
91.05 W, 100 %, 13 %
90.95 W, 100 %, 13 %
90.95 W, 100 %, 13 %
90.95 W, 100 %, 13 %
90.76 W, 100 %, 13 %
90.76 W, 100 %, 13 %
90.66 W, 100 %, 13 %
90.66 W, 100 %, 13 %
90.66 W, 100 %, 13 %
90.57 W, 100 %, 13 %
90.57 W, 100 %, 13 %
90.37 W, 100 %, 13 %
90.18 W, 100 %, 13 %
90.18 W, 100 %, 13 %
90.08 W, 100 %, 13 %
90.08 W, 100 %, 13 %
89.99 W, 100 %, 13 %
89.89 W, 100 %, 13 %
89.89 W, 100 %, 13 %
89.60 W, 100 %, 13 %
89.60 W, 100 %, 13 %
89.41 W, 100 %, 13 %
89.22 W, 100 %, 13 %
89.22 W, 100 %, 13 %
89.35 W, 100 %, 13 %
89.35 W, 100 %, 13 %
89.22 W, 100 %, 13 %
89.32 W, 100 %, 13 %
89.32 W, 100 %, 12 %
89.32 W, 100 %, 12 %
89.32 W, 100 %, 12 %
89.12 W, 100 %, 12 %
89.04 W, 100 %, 12 %
89.04 W, 100 %, 12 %
88.94 W, 100 %, 12 %
88.94 W, 100 %, 12 %
88.74 W, 100 %, 12 %
88.68 W, 100 %, 12 %
88.68 W, 100 %, 12 %
88.45 W, 100 %, 12 %
88.45 W, 100 %, 12 %
88.49 W, 100 %, 12 %
88.35 W, 100 %, 12 %
88.35 W, 100 %, 12 %
88.21 W, 100 %, 12 %
88.21 W, 100 %, 12 %
88.21 W, 100 %, 12 %
87.92 W, 100 %, 12 %
87.92 W, 100 %, 12 %
87.73 W, 100 %, 12 %
87.73 W, 100 %, 12 %
87.54 W, 100 %, 12 %
87.54 W, 100 %, 12 %
87.54 W, 100 %, 12 %
87.06 W, 100 %, 12 %
