power.draw [W], utilization.gpu [%], utilization.memory [%]
62.00 W, 0 %, 0 %
62.01 W, 0 %, 0 %
62.01 W, 0 %, 0 %
62.01 W, 0 %, 0 %
62.01 W, 0 %, 0 %
62.01 W, 0 %, 0 %
62.01 W, 0 %, 0 %
62.04 W, 0 %, 0 %
62.04 W, 0 %, 0 %
62.01 W, 0 %, 0 %
61.91 W, 0 %, 0 %
61.91 W, 0 %, 0 %
61.91 W, 0 %, 0 %
62.00 W, 0 %, 0 %
61.72 W, 0 %, 0 %
61.72 W, 0 %, 0 %
60.59 W, 0 %, 0 %
61.27 W, 0 %, 0 %
63.64 W, 0 %, 0 %
63.64 W, 0 %, 0 %
64.22 W, 0 %, 0 %
64.22 W, 0 %, 0 %
63.45 W, 0 %, 0 %
63.36 W, 0 %, 0 %
63.26 W, 0 %, 0 %
63.26 W, 0 %, 0 %
63.26 W, 0 %, 0 %
63.26 W, 5 %, 0 %
63.26 W, 5 %, 0 %
63.17 W, 5 %, 0 %
63.17 W, 5 %, 0 %
63.36 W, 5 %, 0 %
63.36 W, 5 %, 0 %
63.36 W, 5 %, 0 %
63.45 W, 5 %, 0 %
63.45 W, 5 %, 0 %
63.45 W, 5 %, 0 %
63.45 W, 5 %, 0 %
63.45 W, 5 %, 0 %
63.35 W, 5 %, 0 %
63.35 W, 5 %, 0 %
63.45 W, 12 %, 0 %
63.45 W, 12 %, 0 %
63.45 W, 12 %, 0 %
63.45 W, 12 %, 0 %
63.45 W, 12 %, 0 %
63.54 W, 12 %, 0 %
63.54 W, 12 %, 0 %
63.54 W, 12 %, 0 %
63.45 W, 12 %, 0 %
63.45 W, 12 %, 0 %
63.45 W, 12 %, 0 %
63.45 W, 12 %, 0 %
63.36 W, 12 %, 0 %
63.44 W, 12 %, 0 %
63.44 W, 12 %, 0 %
63.54 W, 12 %, 0 %
63.54 W, 12 %, 0 %
63.35 W, 12 %, 0 %
63.54 W, 12 %, 0 %
63.54 W, 12 %, 0 %
63.45 W, 12 %, 0 %
63.45 W, 12 %, 0 %
63.26 W, 12 %, 0 %
