power.draw [W], utilization.gpu [%], utilization.memory [%]
57.79 W, 0 %, 0 %
57.89 W, 0 %, 0 %
57.89 W, 0 %, 0 %
57.70 W, 0 %, 0 %
57.70 W, 0 %, 0 %
57.79 W, 0 %, 0 %
57.89 W, 0 %, 0 %
57.89 W, 0 %, 0 %
57.79 W, 0 %, 0 %
57.79 W, 0 %, 0 %
57.60 W, 0 %, 0 %
57.79 W, 0 %, 0 %
57.79 W, 0 %, 0 %
57.67 W, 0 %, 0 %
57.67 W, 0 %, 0 %
57.60 W, 0 %, 0 %
57.76 W, 0 %, 0 %
57.76 W, 0 %, 0 %
57.57 W, 0 %, 0 %
57.57 W, 0 %, 0 %
57.67 W, 0 %, 0 %
57.67 W, 0 %, 0 %
57.67 W, 0 %, 0 %
57.69 W, 0 %, 0 %
57.70 W, 0 %, 0 %
57.70 W, 0 %, 0 %
57.67 W, 0 %, 0 %
57.79 W, 0 %, 0 %
57.89 W, 0 %, 0 %
57.89 W, 0 %, 0 %
57.69 W, 0 %, 0 %
57.69 W, 0 %, 0 %
57.69 W, 0 %, 0 %
57.79 W, 0 %, 0 %
57.70 W, 0 %, 0 %
57.67 W, 0 %, 0 %
57.67 W, 0 %, 0 %
57.79 W, 0 %, 0 %
58.37 W, 0 %, 0 %
58.37 W, 0 %, 0 %
58.92 W, 0 %, 0 %
58.92 W, 0 %, 0 %
58.54 W, 0 %, 0 %
58.54 W, 0 %, 0 %
58.92 W, 0 %, 0 %
59.12 W, 0 %, 0 %
59.12 W, 16 %, 0 %
76.29 W, 16 %, 0 %
76.29 W, 16 %, 0 %
65.47 W, 16 %, 0 %
61.23 W, 16 %, 0 %
61.23 W, 16 %, 0 %
59.59 W, 16 %, 0 %
71.79 W, 16 %, 0 %
71.79 W, 16 %, 0 %
66.98 W, 16 %, 0 %
61.52 W, 16 %, 0 %
61.52 W, 16 %, 0 %
59.60 W, 16 %, 0 %
65.45 W, 77 %, 4 %
65.45 W, 77 %, 4 %
68.33 W, 77 %, 4 %
68.33 W, 77 %, 4 %
60.94 W, 77 %, 4 %
59.88 W, 77 %, 4 %
59.88 W, 77 %, 4 %
70.54 W, 77 %, 4 %
70.54 W, 77 %, 4 %
67.65 W, 77 %, 4 %
62.39 W, 77 %, 4 %
62.39 W, 77 %, 4 %
59.69 W, 77 %, 4 %
59.30 W, 77 %, 4 %
59.30 W, 76 %, 4 %
70.83 W, 76 %, 4 %
62.77 W, 76 %, 4 %
62.77 W, 76 %, 4 %
59.69 W, 76 %, 4 %
59.40 W, 76 %, 4 %
59.40 W, 76 %, 4 %
72.94 W, 76 %, 4 %
63.45 W, 76 %, 4 %
63.45 W, 76 %, 4 %
59.88 W, 76 %, 4 %
59.30 W, 76 %, 4 %
59.30 W, 77 %, 4 %
74.49 W, 77 %, 4 %
64.51 W, 77 %, 4 %
64.51 W, 77 %, 4 %
60.07 W, 77 %, 4 %
59.40 W, 77 %, 4 %
59.40 W, 77 %, 4 %
78.10 W, 77 %, 4 %
78.10 W, 77 %, 4 %
63.64 W, 77 %, 4 %
60.75 W, 77 %, 4 %
60.75 W, 77 %, 4 %
59.50 W, 77 %, 4 %
76.48 W, 77 %, 4 %
76.48 W, 77 %, 4 %
64.70 W, 77 %, 4 %
60.85 W, 77 %, 4 %
60.85 W, 77 %, 4 %
59.40 W, 77 %, 4 %
75.61 W, 77 %, 4 %
75.61 W, 77 %, 4 %
65.76 W, 77 %, 4 %
61.23 W, 77 %, 4 %
61.23 W, 77 %, 4 %
59.59 W, 77 %, 4 %
69.77 W, 77 %, 4 %
69.77 W, 77 %, 4 %
67.11 W, 77 %, 4 %
61.52 W, 77 %, 4 %
61.52 W, 77 %, 4 %
59.59 W, 77 %, 4 %
64.48 W, 77 %, 4 %
64.48 W, 77 %, 4 %
68.81 W, 77 %, 4 %
68.81 W, 77 %, 4 %
61.04 W, 77 %, 4 %
59.88 W, 77 %, 4 %
59.88 W, 77 %, 4 %
58.92 W, 77 %, 4 %
76.48 W, 71 %, 4 %
76.48 W, 71 %, 4 %
65.47 W, 71 %, 4 %
60.56 W, 71 %, 4 %
60.56 W, 71 %, 4 %
58.54 W, 71 %, 4 %
58.34 W, 71 %, 4 %
58.34 W, 71 %, 4 %
58.25 W, 71 %, 4 %
58.25 W, 71 %, 4 %
58.24 W, 71 %, 4 %
58.92 W, 71 %, 4 %
58.92 W, 71 %, 4 %
72.94 W, 46 %, 3 %
63.54 W, 46 %, 3 %
63.54 W, 46 %, 3 %
59.78 W, 46 %, 3 %
59.30 W, 46 %, 3 %
59.30 W, 46 %, 3 %
74.49 W, 46 %, 3 %
64.03 W, 46 %, 3 %
64.03 W, 46 %, 3 %
59.78 W, 46 %, 3 %
59.60 W, 46 %, 3 %
59.60 W, 46 %, 3 %
77.73 W, 77 %, 4 %
64.61 W, 77 %, 4 %
64.61 W, 77 %, 4 %
60.07 W, 77 %, 4 %
59.31 W, 77 %, 4 %
59.31 W, 77 %, 4 %
76.57 W, 77 %, 4 %
76.57 W, 77 %, 4 %
65.18 W, 77 %, 4 %
61.13 W, 77 %, 4 %
61.13 W, 77 %, 4 %
59.50 W, 77 %, 4 %
72.37 W, 77 %, 4 %
72.37 W, 75 %, 4 %
66.92 W, 75 %, 4 %
61.52 W, 75 %, 4 %
61.52 W, 75 %, 4 %
59.59 W, 75 %, 4 %
66.98 W, 75 %, 4 %
66.98 W, 75 %, 4 %
68.04 W, 75 %, 4 %
68.04 W, 75 %, 4 %
60.94 W, 75 %, 4 %
59.78 W, 75 %, 4 %
59.78 W, 75 %, 4 %
58.54 W, 75 %, 4 %
58.54 W, 75 %, 4 %
58.34 W, 65 %, 3 %
75.71 W, 65 %, 3 %
75.71 W, 65 %, 3 %
65.67 W, 65 %, 3 %
61.13 W, 65 %, 3 %
61.13 W, 65 %, 3 %
59.40 W, 65 %, 3 %
71.50 W, 65 %, 3 %
71.50 W, 65 %, 3 %
67.08 W, 65 %, 3 %
67.08 W, 65 %, 3 %
60.66 W, 65 %, 3 %
59.59 W, 65 %, 3 %
59.59 W, 72 %, 4 %
73.40 W, 72 %, 4 %
73.40 W, 72 %, 4 %
67.08 W, 72 %, 4 %
61.81 W, 72 %, 4 %
61.81 W, 72 %, 4 %
59.59 W, 72 %, 4 %
62.74 W, 72 %, 4 %
62.74 W, 72 %, 4 %
68.71 W, 72 %, 4 %
62.19 W, 72 %, 4 %
62.19 W, 72 %, 4 %
59.69 W, 72 %, 4 %
59.30 W, 77 %, 4 %
59.30 W, 77 %, 4 %
69.77 W, 77 %, 4 %
62.58 W, 77 %, 4 %
62.58 W, 77 %, 4 %
59.59 W, 77 %, 4 %
59.50 W, 77 %, 4 %
59.50 W, 77 %, 4 %
70.83 W, 77 %, 4 %
62.77 W, 77 %, 4 %
62.77 W, 77 %, 4 %
59.78 W, 77 %, 4 %
59.30 W, 77 %, 4 %
59.30 W, 77 %, 4 %
72.08 W, 77 %, 4 %
63.35 W, 77 %, 4 %
63.35 W, 77 %, 4 %
59.88 W, 77 %, 4 %
59.50 W, 77 %, 4 %
59.50 W, 77 %, 4 %
73.43 W, 77 %, 4 %
63.64 W, 77 %, 4 %
63.64 W, 77 %, 4 %
59.12 W, 77 %, 4 %
58.34 W, 77 %, 4 %
58.34 W, 64 %, 4 %
58.15 W, 64 %, 4 %
58.15 W, 64 %, 4 %
58.15 W, 64 %, 4 %
58.15 W, 64 %, 4 %
58.15 W, 64 %, 4 %
58.15 W, 64 %, 4 %
58.15 W, 64 %, 4 %
76.48 W, 64 %, 4 %
67.95 W, 64 %, 4 %
61.62 W, 64 %, 4 %
61.62 W, 64 %, 4 %
59.59 W, 64 %, 4 %
60.62 W, 48 %, 2 %
60.62 W, 48 %, 2 %
69.68 W, 48 %, 2 %
62.39 W, 48 %, 2 %
62.39 W, 48 %, 2 %
59.69 W, 48 %, 2 %
59.40 W, 48 %, 2 %
59.40 W, 48 %, 2 %
71.12 W, 48 %, 2 %
63.06 W, 48 %, 2 %
63.06 W, 48 %, 2 %
59.78 W, 48 %, 2 %
59.30 W, 48 %, 2 %
59.30 W, 76 %, 4 %
73.71 W, 76 %, 4 %
63.83 W, 76 %, 4 %
63.83 W, 76 %, 4 %
59.98 W, 76 %, 4 %
59.40 W, 76 %, 4 %
59.40 W, 76 %, 4 %
74.74 W, 76 %, 4 %
64.22 W, 76 %, 4 %
64.22 W, 76 %, 4 %
59.98 W, 76 %, 4 %
59.40 W, 76 %, 4 %
59.40 W, 76 %, 4 %
78.68 W, 76 %, 4 %
64.99 W, 76 %, 4 %
64.99 W, 76 %, 4 %
60.07 W, 76 %, 4 %
59.40 W, 76 %, 4 %
59.40 W, 76 %, 4 %
76.66 W, 76 %, 4 %
76.66 W, 76 %, 4 %
65.38 W, 76 %, 4 %
61.23 W, 76 %, 4 %
61.23 W, 76 %, 4 %
59.60 W, 76 %, 4 %
59.60 W, 75 %, 4 %
77.25 W, 75 %, 4 %
68.05 W, 75 %, 4 %
68.05 W, 75 %, 4 %
60.56 W, 75 %, 4 %
59.60 W, 75 %, 4 %
59.60 W, 75 %, 4 %
58.53 W, 75 %, 4 %
58.53 W, 75 %, 4 %
58.34 W, 75 %, 4 %
77.24 W, 75 %, 4 %
77.24 W, 75 %, 4 %
63.74 W, 75 %, 4 %
60.65 W, 75 %, 4 %
60.65 W, 64 %, 4 %
59.40 W, 64 %, 4 %
76.85 W, 64 %, 4 %
76.85 W, 64 %, 4 %
64.51 W, 64 %, 4 %
60.75 W, 64 %, 4 %
60.75 W, 64 %, 4 %
59.59 W, 64 %, 4 %
76.57 W, 64 %, 4 %
76.57 W, 64 %, 4 %
64.61 W, 64 %, 4 %
60.94 W, 64 %, 4 %
60.94 W, 77 %, 4 %
59.50 W, 77 %, 4 %
59.50 W, 77 %, 4 %
78.02 W, 77 %, 4 %
66.78 W, 77 %, 4 %
66.78 W, 77 %, 4 %
60.47 W, 77 %, 4 %
59.69 W, 77 %, 4 %
59.69 W, 77 %, 4 %
76.60 W, 77 %, 4 %
76.60 W, 77 %, 4 %
65.76 W, 77 %, 4 %
61.52 W, 77 %, 4 %
61.52 W, 76 %, 4 %
59.59 W, 76 %, 4 %
68.04 W, 76 %, 4 %
68.04 W, 76 %, 4 %
67.17 W, 76 %, 4 %
61.71 W, 76 %, 4 %
61.71 W, 76 %, 4 %
59.59 W, 76 %, 4 %
64.09 W, 76 %, 4 %
64.09 W, 76 %, 4 %
69.10 W, 76 %, 4 %
62.19 W, 76 %, 4 %
62.19 W, 76 %, 4 %
59.69 W, 76 %, 4 %
61.62 W, 76 %, 4 %
61.62 W, 76 %, 4 %
69.29 W, 76 %, 4 %
62.29 W, 76 %, 4 %
62.29 W, 76 %, 4 %
59.59 W, 76 %, 4 %
59.50 W, 76 %, 4 %
59.50 W, 76 %, 4 %
70.25 W, 76 %, 4 %
62.68 W, 76 %, 4 %
62.68 W, 76 %, 4 %
59.78 W, 76 %, 4 %
59.31 W, 76 %, 4 %
59.31 W, 76 %, 4 %
71.02 W, 76 %, 4 %
63.16 W, 76 %, 4 %
63.16 W, 76 %, 4 %
59.78 W, 76 %, 4 %
59.78 W, 76 %, 4 %
66.88 W, 76 %, 4 %
73.33 W, 76 %, 4 %
73.33 W, 76 %, 4 %
62.19 W, 76 %, 4 %
59.60 W, 76 %, 4 %
59.60 W, 76 %, 4 %
58.63 W, 67 %, 4 %
58.63 W, 67 %, 4 %
58.25 W, 67 %, 4 %
58.25 W, 67 %, 4 %
58.25 W, 67 %, 4 %
58.25 W, 67 %, 4 %
58.25 W, 67 %, 4 %
58.53 W, 67 %, 4 %
75.71 W, 67 %, 4 %
75.71 W, 67 %, 4 %
65.76 W, 67 %, 4 %
61.23 W, 67 %, 4 %
61.23 W, 67 %, 4 %
59.59 W, 46 %, 2 %
69.96 W, 46 %, 2 %
69.96 W, 46 %, 2 %
67.17 W, 46 %, 2 %
67.17 W, 46 %, 2 %
60.65 W, 46 %, 2 %
59.59 W, 46 %, 2 %
59.59 W, 46 %, 2 %
73.91 W, 46 %, 2 %
69.57 W, 46 %, 2 %
69.57 W, 46 %, 2 %
60.94 W, 46 %, 2 %
59.69 W, 46 %, 2 %
59.69 W, 76 %, 4 %
65.43 W, 76 %, 4 %
65.43 W, 76 %, 4 %
69.29 W, 76 %, 4 %
62.77 W, 76 %, 4 %
62.77 W, 76 %, 4 %
59.78 W, 76 %, 4 %
59.40 W, 76 %, 4 %
59.40 W, 76 %, 4 %
72.94 W, 76 %, 4 %
62.87 W, 76 %, 4 %
62.87 W, 76 %, 4 %
59.69 W, 76 %, 4 %
59.40 W, 76 %, 4 %
59.40 W, 76 %, 4 %
74.29 W, 76 %, 4 %
74.29 W, 76 %, 4 %
62.19 W, 76 %, 4 %
60.17 W, 76 %, 4 %
60.17 W, 76 %, 4 %
59.30 W, 76 %, 4 %
78.10 W, 76 %, 4 %
78.10 W, 76 %, 4 %
63.26 W, 76 %, 4 %
60.36 W, 76 %, 4 %
60.36 W, 76 %, 4 %
59.40 W, 76 %, 4 %
76.86 W, 76 %, 4 %
76.86 W, 76 %, 4 %
64.22 W, 76 %, 4 %
60.85 W, 76 %, 4 %
60.85 W, 76 %, 4 %
59.40 W, 76 %, 4 %
76.77 W, 76 %, 4 %
76.77 W, 76 %, 4 %
65.09 W, 76 %, 4 %
60.94 W, 76 %, 4 %
60.94 W, 76 %, 4 %
59.40 W, 76 %, 4 %
76.48 W, 77 %, 4 %
76.48 W, 77 %, 4 %
65.25 W, 77 %, 4 %
61.23 W, 77 %, 4 %
61.23 W, 77 %, 4 %
59.40 W, 77 %, 4 %
58.63 W, 77 %, 4 %
58.63 W, 77 %, 4 %
58.25 W, 77 %, 4 %
58.25 W, 77 %, 4 %
73.81 W, 77 %, 4 %
64.41 W, 77 %, 4 %
64.41 W, 77 %, 4 %
59.98 W, 65 %, 4 %
59.40 W, 65 %, 4 %
