power.draw [W], utilization.gpu [%], utilization.memory [%]
61.81 W, 0 %, 0 %
61.81 W, 0 %, 0 %
61.71 W, 0 %, 0 %
61.71 W, 0 %, 0 %
61.62 W, 0 %, 0 %
61.91 W, 0 %, 0 %
61.91 W, 0 %, 0 %
61.81 W, 0 %, 0 %
61.81 W, 0 %, 0 %
61.71 W, 0 %, 0 %
61.81 W, 0 %, 0 %
61.81 W, 0 %, 0 %
61.81 W, 0 %, 0 %
61.81 W, 0 %, 0 %
61.81 W, 0 %, 0 %
61.62 W, 0 %, 0 %
61.62 W, 0 %, 0 %
61.81 W, 0 %, 0 %
61.81 W, 0 %, 0 %
61.81 W, 0 %, 0 %
61.62 W, 0 %, 0 %
61.62 W, 0 %, 0 %
61.81 W, 0 %, 0 %
61.81 W, 0 %, 0 %
61.72 W, 0 %, 0 %
61.71 W, 0 %, 0 %
61.71 W, 0 %, 0 %
61.71 W, 0 %, 0 %
61.62 W, 0 %, 0 %
61.62 W, 0 %, 0 %
61.81 W, 0 %, 0 %
61.81 W, 0 %, 0 %
61.71 W, 0 %, 0 %
61.71 W, 0 %, 0 %
61.71 W, 0 %, 0 %
63.45 W, 0 %, 0 %
63.45 W, 0 %, 0 %
70.09 W, 0 %, 0 %
71.02 W, 0 %, 0 %
71.02 W, 0 %, 0 %
71.02 W, 0 %, 0 %
71.02 W, 0 %, 0 %
71.22 W, 0 %, 0 %
84.26 W, 15 %, 0 %
84.26 W, 15 %, 0 %
117.57 W, 15 %, 0 %
117.57 W, 15 %, 0 %
123.57 W, 15 %, 0 %
125.30 W, 15 %, 0 %
125.30 W, 15 %, 0 %
124.05 W, 15 %, 0 %
124.05 W, 15 %, 0 %
120.46 W, 15 %, 0 %
115.65 W, 15 %, 0 %
115.65 W, 15 %, 0 %
115.12 W, 15 %, 0 %
115.12 W, 15 %, 0 %
114.65 W, 98 %, 37 %
115.32 W, 98 %, 37 %
115.32 W, 98 %, 37 %
114.46 W, 98 %, 37 %
114.46 W, 98 %, 37 %
115.23 W, 98 %, 37 %
115.23 W, 98 %, 37 %
115.23 W, 98 %, 37 %
114.75 W, 98 %, 37 %
114.75 W, 98 %, 37 %
115.42 W, 98 %, 37 %
114.27 W, 98 %, 37 %
114.27 W, 98 %, 37 %
115.06 W, 100 %, 39 %
115.06 W, 100 %, 39 %
114.19 W, 100 %, 39 %
114.58 W, 100 %, 39 %
114.58 W, 100 %, 39 %
113.62 W, 100 %, 39 %
113.62 W, 100 %, 39 %
114.15 W, 100 %, 39 %
113.85 W, 100 %, 39 %
113.85 W, 100 %, 39 %
114.17 W, 100 %, 39 %
114.17 W, 100 %, 39 %
114.17 W, 100 %, 39 %
114.66 W, 100 %, 39 %
114.66 W, 100 %, 39 %
115.12 W, 100 %, 39 %
115.12 W, 100 %, 39 %
114.74 W, 100 %, 39 %
115.22 W, 100 %, 39 %
115.22 W, 100 %, 39 %
114.36 W, 100 %, 39 %
114.36 W, 100 %, 39 %
115.33 W, 100 %, 39 %
114.37 W, 100 %, 39 %
114.37 W, 100 %, 39 %
115.04 W, 100 %, 39 %
115.04 W, 100 %, 39 %
114.46 W, 100 %, 39 %
114.56 W, 100 %, 39 %
114.56 W, 100 %, 39 %
115.42 W, 100 %, 39 %
115.42 W, 100 %, 39 %
114.76 W, 100 %, 39 %
114.94 W, 100 %, 39 %
114.94 W, 100 %, 39 %
114.37 W, 100 %, 39 %
114.37 W, 100 %, 39 %
114.86 W, 100 %, 39 %
114.19 W, 100 %, 39 %
114.19 W, 100 %, 39 %
114.63 W, 100 %, 39 %
114.63 W, 100 %, 39 %
113.62 W, 100 %, 39 %
114.34 W, 100 %, 39 %
114.34 W, 100 %, 39 %
113.57 W, 100 %, 39 %
113.57 W, 100 %, 39 %
114.43 W, 100 %, 39 %
114.96 W, 100 %, 39 %
114.96 W, 100 %, 39 %
114.05 W, 100 %, 39 %
114.05 W, 100 %, 39 %
114.91 W, 100 %, 39 %
114.10 W, 100 %, 39 %
114.10 W, 100 %, 39 %
114.96 W, 100 %, 39 %
114.96 W, 100 %, 39 %
113.76 W, 100 %, 39 %
113.95 W, 100 %, 39 %
113.95 W, 100 %, 39 %
113.57 W, 100 %, 39 %
113.57 W, 100 %, 39 %
114.19 W, 100 %, 39 %
113.38 W, 100 %, 39 %
113.38 W, 100 %, 39 %
114.10 W, 100 %, 39 %
114.10 W, 100 %, 39 %
113.28 W, 100 %, 39 %
114.10 W, 100 %, 39 %
114.10 W, 100 %, 39 %
114.77 W, 100 %, 39 %
114.77 W, 100 %, 39 %
114.10 W, 100 %, 39 %
115.06 W, 100 %, 39 %
115.06 W, 100 %, 39 %
114.10 W, 100 %, 39 %
114.10 W, 100 %, 39 %
115.05 W, 100 %, 39 %
114.00 W, 100 %, 39 %
114.00 W, 100 %, 39 %
114.76 W, 100 %, 39 %
114.76 W, 100 %, 39 %
114.17 W, 100 %, 39 %
114.46 W, 100 %, 39 %
114.46 W, 100 %, 39 %
114.27 W, 100 %, 39 %
114.27 W, 100 %, 39 %
114.76 W, 100 %, 39 %
114.75 W, 100 %, 39 %
114.75 W, 100 %, 39 %
114.85 W, 100 %, 39 %
114.85 W, 100 %, 39 %
114.75 W, 100 %, 39 %
114.46 W, 100 %, 39 %
114.46 W, 100 %, 39 %
114.85 W, 100 %, 39 %
114.85 W, 100 %, 39 %
114.29 W, 100 %, 39 %
114.85 W, 100 %, 39 %
114.85 W, 100 %, 39 %
113.89 W, 100 %, 39 %
113.89 W, 100 %, 39 %
114.74 W, 100 %, 39 %
113.69 W, 100 %, 39 %
113.69 W, 100 %, 39 %
113.98 W, 100 %, 39 %
113.98 W, 100 %, 39 %
113.23 W, 100 %, 39 %
113.95 W, 100 %, 39 %
113.95 W, 100 %, 39 %
113.42 W, 100 %, 39 %
113.42 W, 100 %, 39 %
114.34 W, 100 %, 38 %
114.58 W, 100 %, 38 %
114.58 W, 100 %, 38 %
114.57 W, 100 %, 38 %
114.57 W, 100 %, 38 %
114.85 W, 100 %, 38 %
114.09 W, 100 %, 38 %
114.09 W, 100 %, 38 %
114.94 W, 100 %, 38 %
114.94 W, 100 %, 38 %
114.17 W, 100 %, 38 %
114.65 W, 100 %, 38 %
114.65 W, 100 %, 38 %
113.97 W, 100 %, 38 %
113.97 W, 100 %, 38 %
114.46 W, 100 %, 38 %
113.60 W, 100 %, 38 %
113.60 W, 100 %, 38 %
114.00 W, 100 %, 38 %
114.00 W, 100 %, 38 %
113.14 W, 100 %, 38 %
113.90 W, 100 %, 38 %
113.90 W, 100 %, 38 %
113.09 W, 100 %, 38 %
113.09 W, 100 %, 38 %
114.24 W, 100 %, 38 %
114.76 W, 100 %, 38 %
114.76 W, 100 %, 38 %
114.47 W, 100 %, 38 %
114.47 W, 100 %, 38 %
114.86 W, 100 %, 38 %
113.99 W, 100 %, 38 %
113.99 W, 100 %, 38 %
114.84 W, 100 %, 38 %
