power.draw [W], utilization.gpu [%], utilization.memory [%]
63.54 W, 0 %, 0 %
63.45 W, 0 %, 0 %
63.54 W, 0 %, 0 %
63.54 W, 0 %, 0 %
63.45 W, 0 %, 0 %
63.45 W, 0 %, 0 %
63.64 W, 0 %, 0 %
63.64 W, 0 %, 0 %
62.58 W, 0 %, 0 %
62.29 W, 0 %, 0 %
62.29 W, 0 %, 0 %
62.20 W, 0 %, 0 %
62.19 W, 0 %, 0 %
62.00 W, 0 %, 0 %
62.68 W, 0 %, 0 %
64.61 W, 0 %, 0 %
64.61 W, 0 %, 0 %
65.19 W, 0 %, 0 %
65.19 W, 0 %, 0 %
64.51 W, 2 %, 0 %
92.00 W, 2 %, 0 %
92.00 W, 2 %, 0 %
106.08 W, 2 %, 0 %
106.08 W, 2 %, 0 %
109.10 W, 2 %, 0 %
108.72 W, 2 %, 0 %
108.72 W, 2 %, 0 %
109.68 W, 2 %, 0 %
109.68 W, 2 %, 0 %
110.06 W, 2 %, 0 %
109.10 W, 2 %, 0 %
109.10 W, 2 %, 0 %
111.12 W, 2 %, 0 %
111.12 W, 92 %, 46 %
109.58 W, 92 %, 46 %
109.96 W, 92 %, 46 %
109.96 W, 92 %, 46 %
110.16 W, 92 %, 46 %
110.16 W, 92 %, 46 %
109.34 W, 92 %, 46 %
109.29 W, 92 %, 46 %
109.29 W, 92 %, 46 %
109.53 W, 92 %, 46 %
109.53 W, 92 %, 46 %
111.02 W, 92 %, 46 %
110.17 W, 92 %, 46 %
110.17 W, 99 %, 49 %
109.77 W, 99 %, 49 %
109.77 W, 99 %, 49 %
110.36 W, 99 %, 49 %
110.83 W, 99 %, 49 %
110.83 W, 99 %, 49 %
110.06 W, 99 %, 49 %
110.06 W, 99 %, 49 %
109.59 W, 99 %, 49 %
108.71 W, 99 %, 49 %
108.71 W, 99 %, 49 %
109.29 W, 99 %, 49 %
109.29 W, 99 %, 49 %
108.82 W, 99 %, 49 %
110.01 W, 99 %, 49 %
110.01 W, 99 %, 49 %
110.25 W, 99 %, 49 %
110.25 W, 99 %, 49 %
109.58 W, 99 %, 49 %
110.73 W, 99 %, 49 %
110.73 W, 99 %, 49 %
110.35 W, 99 %, 49 %
110.35 W, 99 %, 49 %
109.87 W, 99 %, 49 %
108.33 W, 99 %, 49 %
108.33 W, 99 %, 49 %
109.29 W, 99 %, 49 %
109.29 W, 99 %, 49 %
109.24 W, 99 %, 49 %
109.10 W, 99 %, 49 %
109.10 W, 99 %, 49 %
109.59 W, 99 %, 49 %
109.59 W, 99 %, 49 %
110.73 W, 99 %, 49 %
110.64 W, 99 %, 49 %
110.64 W, 99 %, 49 %
110.25 W, 99 %, 49 %
110.25 W, 99 %, 49 %
109.15 W, 99 %, 49 %
108.47 W, 99 %, 49 %
108.47 W, 99 %, 49 %
109.00 W, 99 %, 49 %
109.00 W, 99 %, 49 %
111.32 W, 99 %, 49 %
110.59 W, 99 %, 49 %
110.59 W, 99 %, 49 %
111.12 W, 99 %, 49 %
111.12 W, 99 %, 49 %
110.20 W, 99 %, 49 %
111.31 W, 99 %, 49 %
111.31 W, 99 %, 49 %
110.25 W, 99 %, 49 %
110.25 W, 99 %, 49 %
109.58 W, 99 %, 49 %
109.48 W, 99 %, 49 %
109.48 W, 99 %, 49 %
108.57 W, 99 %, 49 %
108.57 W, 99 %, 49 %
109.78 W, 99 %, 49 %
109.19 W, 99 %, 49 %
109.19 W, 99 %, 49 %
109.88 W, 99 %, 49 %
109.88 W, 99 %, 49 %
110.54 W, 99 %, 49 %
110.06 W, 99 %, 49 %
110.06 W, 99 %, 49 %
110.93 W, 99 %, 49 %
110.93 W, 99 %, 49 %
