power.draw [W], utilization.gpu [%], utilization.memory [%]
56.35 W, 0 %, 0 %
56.26 W, 0 %, 0 %
56.35 W, 0 %, 0 %
56.16 W, 0 %, 0 %
56.26 W, 0 %, 0 %
56.35 W, 0 %, 0 %
56.25 W, 0 %, 0 %
56.35 W, 0 %, 0 %
56.25 W, 0 %, 0 %
56.26 W, 0 %, 0 %
56.41 W, 0 %, 0 %
56.26 W, 0 %, 0 %
56.32 W, 0 %, 0 %
56.26 W, 0 %, 0 %
56.34 W, 0 %, 0 %
56.35 W, 0 %, 0 %
56.26 W, 0 %, 0 %
56.35 W, 0 %, 0 %
56.15 W, 0 %, 0 %
56.26 W, 0 %, 0 %
56.35 W, 0 %, 0 %
56.26 W, 0 %, 0 %
56.35 W, 0 %, 0 %
56.26 W, 0 %, 0 %
56.26 W, 0 %, 0 %
56.35 W, 0 %, 0 %
56.26 W, 0 %, 0 %
56.35 W, 0 %, 0 %
56.26 W, 0 %, 0 %
56.26 W, 0 %, 0 %
56.35 W, 0 %, 0 %
56.26 W, 0 %, 0 %
57.32 W, 0 %, 0 %
57.51 W, 0 %, 0 %
57.70 W, 0 %, 0 %
57.89 W, 0 %, 0 %
57.51 W, 0 %, 0 %
57.67 W, 0 %, 0 %
57.57 W, 0 %, 0 %
74.29 W, 0 %, 0 %
62.68 W, 34 %, 1 %
59.11 W, 34 %, 1 %
58.15 W, 34 %, 1 %
61.52 W, 34 %, 1 %
71.50 W, 34 %, 1 %
62.10 W, 34 %, 1 %
58.83 W, 34 %, 1 %
58.15 W, 34 %, 1 %
64.22 W, 77 %, 3 %
68.45 W, 77 %, 3 %
61.33 W, 77 %, 3 %
58.54 W, 77 %, 3 %
58.05 W, 77 %, 3 %
64.03 W, 77 %, 3 %
69.39 W, 77 %, 3 %
61.43 W, 77 %, 3 %
58.54 W, 77 %, 3 %
58.05 W, 80 %, 4 %
63.64 W, 80 %, 4 %
70.07 W, 80 %, 4 %
61.62 W, 80 %, 4 %
58.54 W, 80 %, 4 %
57.96 W, 80 %, 4 %
64.09 W, 80 %, 4 %
68.81 W, 80 %, 4 %
61.33 W, 77 %, 3 %
58.63 W, 77 %, 3 %
58.05 W, 77 %, 3 %
64.03 W, 77 %, 3 %
68.61 W, 77 %, 3 %
61.52 W, 77 %, 3 %
58.73 W, 77 %, 3 %
58.05 W, 77 %, 3 %
64.03 W, 74 %, 3 %
68.81 W, 74 %, 3 %
61.43 W, 74 %, 3 %
58.73 W, 74 %, 3 %
58.15 W, 74 %, 3 %
64.22 W, 74 %, 3 %
69.29 W, 74 %, 3 %
61.33 W, 74 %, 3 %
58.63 W, 74 %, 3 %
57.96 W, 80 %, 4 %
63.35 W, 80 %, 4 %
70.25 W, 80 %, 4 %
61.53 W, 80 %, 4 %
58.73 W, 80 %, 4 %
57.96 W, 80 %, 4 %
64.32 W, 80 %, 4 %
68.61 W, 80 %, 4 %
61.33 W, 77 %, 3 %
57.96 W, 77 %, 3 %
57.11 W, 77 %, 3 %
56.92 W, 77 %, 3 %
57.02 W, 77 %, 3 %
56.71 W, 77 %, 3 %
56.92 W, 77 %, 3 %
59.98 W, 77 %, 3 %
72.08 W, 77 %, 3 %
62.48 W, 38 %, 2 %
58.63 W, 38 %, 2 %
57.96 W, 38 %, 2 %
61.91 W, 38 %, 2 %
71.31 W, 38 %, 2 %
62.10 W, 38 %, 2 %
58.63 W, 38 %, 2 %
57.96 W, 38 %, 2 %
63.26 W, 78 %, 3 %
70.25 W, 78 %, 3 %
61.62 W, 78 %, 3 %
58.63 W, 78 %, 3 %
58.05 W, 78 %, 3 %
63.26 W, 78 %, 3 %
70.44 W, 78 %, 3 %
61.81 W, 78 %, 3 %
58.54 W, 81 %, 4 %
58.05 W, 81 %, 4 %
63.35 W, 81 %, 4 %
70.06 W, 81 %, 4 %
61.62 W, 81 %, 4 %
58.54 W, 81 %, 4 %
57.96 W, 81 %, 4 %
57.19 W, 81 %, 4 %
74.74 W, 81 %, 4 %
63.26 W, 69 %, 3 %
59.98 W, 69 %, 3 %
58.34 W, 69 %, 3 %
57.86 W, 69 %, 3 %
57.09 W, 69 %, 3 %
56.89 W, 69 %, 3 %
76.67 W, 69 %, 3 %
63.26 W, 69 %, 3 %
59.21 W, 64 %, 3 %
58.25 W, 64 %, 3 %
57.76 W, 64 %, 3 %
75.06 W, 64 %, 3 %
63.06 W, 64 %, 3 %
59.21 W, 64 %, 3 %
58.15 W, 64 %, 3 %
60.65 W, 64 %, 3 %
72.47 W, 76 %, 3 %
62.30 W, 76 %, 3 %
58.73 W, 76 %, 3 %
58.15 W, 76 %, 3 %
63.16 W, 76 %, 3 %
70.54 W, 76 %, 3 %
61.72 W, 76 %, 3 %
58.73 W, 76 %, 3 %
58.15 W, 76 %, 3 %
64.12 W, 79 %, 3 %
69.19 W, 79 %, 3 %
61.42 W, 79 %, 3 %
58.73 W, 79 %, 3 %
58.05 W, 79 %, 3 %
64.51 W, 79 %, 3 %
68.33 W, 79 %, 3 %
61.33 W, 79 %, 3 %
58.73 W, 79 %, 4 %
58.05 W, 79 %, 4 %
64.32 W, 79 %, 4 %
68.91 W, 79 %, 4 %
61.43 W, 79 %, 4 %
58.05 W, 79 %, 4 %
57.09 W, 79 %, 4 %
56.92 W, 79 %, 4 %
57.02 W, 55 %, 2 %
56.92 W, 55 %, 2 %
56.89 W, 55 %, 2 %
61.62 W, 55 %, 2 %
71.02 W, 55 %, 2 %
61.81 W, 55 %, 2 %
58.63 W, 55 %, 2 %
58.05 W, 55 %, 2 %
64.67 W, 55 %, 2 %
68.04 W, 58 %, 2 %
61.33 W, 58 %, 2 %
58.63 W, 58 %, 2 %
58.05 W, 58 %, 2 %
64.03 W, 58 %, 2 %
69.29 W, 58 %, 2 %
61.62 W, 58 %, 2 %
58.63 W, 58 %, 2 %
58.05 W, 79 %, 4 %
63.64 W, 79 %, 4 %
69.39 W, 79 %, 4 %
61.62 W, 79 %, 4 %
58.63 W, 79 %, 4 %
58.15 W, 79 %, 4 %
63.83 W, 79 %, 4 %
69.68 W, 79 %, 4 %
61.62 W, 77 %, 3 %
58.73 W, 77 %, 3 %
58.05 W, 77 %, 3 %
64.03 W, 77 %, 3 %
68.55 W, 77 %, 3 %
61.43 W, 77 %, 3 %
58.73 W, 77 %, 3 %
58.05 W, 77 %, 3 %
63.64 W, 77 %, 3 %
69.87 W, 74 %, 3 %
61.71 W, 74 %, 3 %
58.63 W, 74 %, 3 %
58.05 W, 74 %, 3 %
57.03 W, 74 %, 3 %
56.89 W, 74 %, 3 %
73.53 W, 74 %, 3 %
63.35 W, 74 %, 3 %
60.18 W, 63 %, 3 %
58.15 W, 63 %, 3 %
57.86 W, 63 %, 3 %
63.93 W, 63 %, 3 %
69.29 W, 63 %, 3 %
61.62 W, 63 %, 3 %
58.63 W, 63 %, 3 %
58.05 W, 63 %, 3 %
64.41 W, 73 %, 3 %
68.33 W, 73 %, 3 %
61.43 W, 73 %, 3 %
58.54 W, 73 %, 3 %
57.86 W, 73 %, 3 %
62.58 W, 73 %, 3 %
70.83 W, 73 %, 3 %
61.91 W, 73 %, 3 %
58.63 W, 73 %, 3 %
58.05 W, 80 %, 4 %
63.16 W, 80 %, 4 %
70.35 W, 80 %, 4 %
61.71 W, 80 %, 4 %
58.73 W, 80 %, 4 %
58.05 W, 80 %, 4 %
62.77 W, 80 %, 4 %
70.64 W, 80 %, 4 %
61.81 W, 77 %, 3 %
58.63 W, 77 %, 3 %
58.05 W, 77 %, 3 %
63.16 W, 77 %, 3 %
70.35 W, 77 %, 3 %
61.81 W, 77 %, 3 %
58.73 W, 77 %, 3 %
58.05 W, 77 %, 3 %
63.35 W, 75 %, 3 %
70.06 W, 75 %, 3 %
61.62 W, 75 %, 3 %
58.63 W, 75 %, 3 %
57.86 W, 75 %, 3 %
62.58 W, 75 %, 3 %
70.83 W, 75 %, 3 %
61.91 W, 75 %, 3 %
58.73 W, 75 %, 3 %
57.86 W, 81 %, 4 %
59.21 W, 81 %, 4 %
73.05 W, 81 %, 4 %
62.68 W, 81 %, 4 %
58.34 W, 81 %, 4 %
57.21 W, 81 %, 4 %
56.89 W, 81 %, 4 %
56.93 W, 81 %, 4 %
56.71 W, 51 %, 2 %
56.83 W, 51 %, 2 %
57.28 W, 51 %, 2 %
76.77 W, 51 %, 2 %
63.45 W, 51 %, 2 %
59.31 W, 51 %, 2 %
58.15 W, 51 %, 2 %
57.76 W, 51 %, 2 %
75.36 W, 62 %, 3 %
63.16 W, 62 %, 3 %
59.31 W, 62 %, 3 %
58.15 W, 62 %, 3 %
