power.draw [W], utilization.gpu [%], utilization.memory [%]
69.42 W, 0 %, 0 %
69.23 W, 0 %, 0 %
69.23 W, 0 %, 0 %
69.52 W, 0 %, 0 %
69.42 W, 0 %, 0 %
69.32 W, 0 %, 0 %
69.32 W, 0 %, 0 %
69.42 W, 0 %, 0 %
69.32 W, 0 %, 0 %
69.32 W, 0 %, 0 %
69.61 W, 0 %, 0 %
69.42 W, 0 %, 0 %
68.94 W, 0 %, 0 %
68.94 W, 0 %, 0 %
68.26 W, 0 %, 0 %
68.07 W, 0 %, 0 %
67.78 W, 0 %, 0 %
67.78 W, 0 %, 0 %
78.91 W, 0 %, 0 %
78.91 W, 0 %, 0 %
81.99 W, 0 %, 0 %
127.67 W, 0 %, 0 %
127.67 W, 0 %, 0 %
217.79 W, 0 %, 0 %
217.79 W, 0 %, 0 %
237.59 W, 27 %, 17 %
241.89 W, 27 %, 17 %
241.89 W, 27 %, 17 %
244.24 W, 27 %, 17 %
244.90 W, 27 %, 17 %
244.90 W, 27 %, 17 %
245.47 W, 27 %, 17 %
245.76 W, 27 %, 17 %
245.76 W, 27 %, 17 %
245.47 W, 27 %, 17 %
245.24 W, 27 %, 17 %
245.24 W, 27 %, 17 %
245.62 W, 27 %, 17 %
245.91 W, 100 %, 66 %
245.91 W, 100 %, 66 %
244.89 W, 100 %, 66 %
244.10 W, 100 %, 66 %
244.10 W, 100 %, 66 %
244.81 W, 100 %, 66 %
245.62 W, 100 %, 66 %
245.62 W, 100 %, 66 %
245.05 W, 100 %, 66 %
246.00 W, 100 %, 66 %
246.00 W, 100 %, 66 %
246.10 W, 100 %, 66 %
246.34 W, 100 %, 66 %
246.34 W, 100 %, 66 %
247.00 W, 100 %, 66 %
246.53 W, 100 %, 66 %
246.53 W, 100 %, 66 %
246.38 W, 100 %, 66 %
244.63 W, 100 %, 66 %
244.63 W, 100 %, 66 %
246.06 W, 100 %, 66 %
245.85 W, 100 %, 66 %
245.85 W, 100 %, 66 %
246.77 W, 100 %, 66 %
246.73 W, 100 %, 66 %
246.73 W, 100 %, 67 %
246.77 W, 100 %, 67 %
246.77 W, 100 %, 67 %
246.77 W, 100 %, 67 %
246.86 W, 100 %, 67 %
245.90 W, 100 %, 67 %
245.90 W, 100 %, 67 %
246.29 W, 100 %, 67 %
246.86 W, 100 %, 67 %
246.86 W, 100 %, 67 %
247.11 W, 100 %, 67 %
246.96 W, 100 %, 67 %
246.96 W, 100 %, 67 %
247.05 W, 100 %, 67 %
246.86 W, 100 %, 67 %
246.86 W, 100 %, 67 %
246.53 W, 100 %, 67 %
247.15 W, 100 %, 67 %
247.15 W, 100 %, 67 %
246.91 W, 100 %, 67 %
246.96 W, 100 %, 67 %
246.96 W, 100 %, 67 %
246.91 W, 100 %, 67 %
247.30 W, 100 %, 67 %
247.30 W, 100 %, 67 %
246.96 W, 100 %, 67 %
246.85 W, 100 %, 67 %
246.85 W, 100 %, 67 %
247.23 W, 100 %, 67 %
247.15 W, 100 %, 67 %
247.15 W, 100 %, 67 %
246.77 W, 100 %, 67 %
246.86 W, 100 %, 67 %
246.86 W, 100 %, 67 %
246.58 W, 100 %, 67 %
246.58 W, 100 %, 67 %
246.58 W, 100 %, 67 %
247.05 W, 100 %, 67 %
247.30 W, 100 %, 67 %
247.30 W, 100 %, 67 %
246.86 W, 100 %, 67 %
246.75 W, 100 %, 67 %
246.75 W, 100 %, 67 %
246.20 W, 100 %, 67 %
246.38 W, 100 %, 67 %
246.38 W, 100 %, 67 %
247.05 W, 100 %, 67 %
247.20 W, 100 %, 67 %
247.20 W, 100 %, 67 %
247.15 W, 100 %, 67 %
247.01 W, 100 %, 67 %
247.01 W, 100 %, 67 %
247.15 W, 100 %, 67 %
246.91 W, 100 %, 67 %
246.91 W, 100 %, 67 %
246.38 W, 100 %, 67 %
246.10 W, 100 %, 67 %
246.10 W, 100 %, 67 %
246.75 W, 100 %, 67 %
247.11 W, 100 %, 67 %
247.11 W, 100 %, 67 %
247.24 W, 100 %, 67 %
247.01 W, 100 %, 67 %
247.01 W, 100 %, 67 %
247.34 W, 100 %, 67 %
247.16 W, 100 %, 67 %
247.16 W, 100 %, 67 %
246.24 W, 100 %, 67 %
246.63 W, 100 %, 67 %
246.63 W, 100 %, 67 %
245.49 W, 100 %, 67 %
245.81 W, 100 %, 67 %
245.81 W, 100 %, 67 %
246.48 W, 100 %, 67 %
247.05 W, 100 %, 67 %
247.05 W, 100 %, 66 %
247.34 W, 100 %, 66 %
247.20 W, 100 %, 66 %
247.20 W, 100 %, 66 %
247.39 W, 100 %, 66 %
247.68 W, 100 %, 66 %
247.68 W, 100 %, 66 %
247.30 W, 100 %, 66 %
246.91 W, 100 %, 66 %
246.91 W, 100 %, 66 %
247.15 W, 100 %, 66 %
246.63 W, 100 %, 66 %
246.63 W, 100 %, 67 %
247.11 W, 100 %, 67 %
247.39 W, 100 %, 67 %
247.39 W, 100 %, 67 %
247.15 W, 100 %, 67 %
247.20 W, 100 %, 67 %
247.20 W, 100 %, 67 %
247.49 W, 100 %, 67 %
246.67 W, 100 %, 67 %
246.67 W, 100 %, 67 %
247.58 W, 100 %, 67 %
247.66 W, 100 %, 67 %
247.66 W, 100 %, 67 %
247.49 W, 100 %, 67 %
247.15 W, 100 %, 67 %
247.15 W, 100 %, 67 %
247.43 W, 100 %, 67 %
247.11 W, 100 %, 67 %
247.11 W, 100 %, 67 %
247.01 W, 100 %, 67 %
245.02 W, 100 %, 67 %
245.02 W, 100 %, 67 %
245.05 W, 100 %, 67 %
245.91 W, 100 %, 67 %
245.91 W, 100 %, 67 %
246.58 W, 100 %, 67 %
247.24 W, 100 %, 67 %
247.24 W, 100 %, 67 %
