power.draw [W], utilization.gpu [%], utilization.memory [%]
59.14 W, 0 %, 0 %
58.95 W, 0 %, 0 %
58.95 W, 0 %, 0 %
58.95 W, 0 %, 0 %
58.95 W, 0 %, 0 %
59.04 W, 0 %, 0 %
59.04 W, 0 %, 0 %
59.04 W, 0 %, 0 %
58.92 W, 0 %, 0 %
58.92 W, 0 %, 0 %
58.96 W, 0 %, 0 %
58.96 W, 0 %, 0 %
59.04 W, 0 %, 0 %
59.04 W, 0 %, 0 %
59.04 W, 0 %, 0 %
59.04 W, 0 %, 0 %
58.83 W, 0 %, 0 %
59.04 W, 0 %, 0 %
59.04 W, 0 %, 0 %
59.04 W, 0 %, 0 %
58.95 W, 0 %, 0 %
59.82 W, 0 %, 0 %
59.82 W, 0 %, 0 %
60.30 W, 0 %, 0 %
60.30 W, 0 %, 0 %
59.89 W, 0 %, 0 %
59.89 W, 0 %, 0 %
59.79 W, 0 %, 0 %
59.50 W, 0 %, 0 %
59.50 W, 0 %, 0 %
76.61 W, 0 %, 0 %
76.61 W, 0 %, 0 %
79.60 W, 31 %, 2 %
79.75 W, 31 %, 2 %
79.75 W, 31 %, 2 %
81.29 W, 31 %, 2 %
81.29 W, 31 %, 2 %
81.96 W, 31 %, 2 %
82.35 W, 31 %, 2 %
82.35 W, 31 %, 2 %
82.73 W, 31 %, 2 %
82.73 W, 31 %, 2 %
82.83 W, 31 %, 2 %
82.83 W, 31 %, 2 %
82.83 W, 31 %, 2 %
82.92 W, 31 %, 2 %
82.92 W, 100 %, 11 %
82.83 W, 100 %, 11 %
82.83 W, 100 %, 11 %
82.83 W, 100 %, 11 %
82.54 W, 100 %, 11 %
82.73 W, 100 %, 11 %
82.73 W, 100 %, 11 %
82.54 W, 100 %, 11 %
82.54 W, 100 %, 11 %
82.44 W, 100 %, 11 %
82.15 W, 100 %, 11 %
82.15 W, 100 %, 11 %
82.35 W, 100 %, 11 %
82.83 W, 100 %, 11 %
82.83 W, 100 %, 11 %
83.11 W, 100 %, 11 %
83.21 W, 100 %, 11 %
83.21 W, 100 %, 11 %
83.21 W, 100 %, 11 %
83.21 W, 100 %, 11 %
83.50 W, 100 %, 11 %
83.69 W, 100 %, 11 %
83.69 W, 100 %, 11 %
83.69 W, 100 %, 11 %
83.69 W, 100 %, 11 %
83.60 W, 100 %, 11 %
83.79 W, 100 %, 11 %
83.79 W, 100 %, 12 %
83.69 W, 100 %, 12 %
83.69 W, 100 %, 12 %
83.69 W, 100 %, 12 %
83.79 W, 100 %, 12 %
83.79 W, 100 %, 12 %
83.98 W, 100 %, 12 %
83.98 W, 100 %, 12 %
83.98 W, 100 %, 12 %
84.08 W, 100 %, 12 %
84.18 W, 100 %, 12 %
84.18 W, 100 %, 12 %
84.18 W, 100 %, 12 %
84.18 W, 100 %, 12 %
84.26 W, 100 %, 12 %
84.18 W, 100 %, 12 %
84.18 W, 100 %, 12 %
83.97 W, 100 %, 12 %
84.18 W, 100 %, 12 %
84.18 W, 100 %, 12 %
84.18 W, 100 %, 12 %
84.27 W, 100 %, 12 %
84.27 W, 100 %, 12 %
84.27 W, 100 %, 12 %
84.27 W, 100 %, 12 %
83.89 W, 100 %, 12 %
84.27 W, 100 %, 12 %
84.27 W, 100 %, 12 %
84.08 W, 100 %, 12 %
84.08 W, 100 %, 12 %
83.89 W, 100 %, 12 %
83.79 W, 100 %, 12 %
83.79 W, 100 %, 12 %
83.89 W, 100 %, 12 %
84.08 W, 100 %, 12 %
84.08 W, 100 %, 12 %
83.69 W, 100 %, 12 %
83.69 W, 100 %, 12 %
83.69 W, 100 %, 12 %
83.58 W, 100 %, 12 %
83.58 W, 100 %, 12 %
83.59 W, 100 %, 12 %
83.89 W, 100 %, 12 %
83.89 W, 100 %, 12 %
83.69 W, 100 %, 12 %
83.69 W, 100 %, 12 %
83.69 W, 100 %, 12 %
83.60 W, 100 %, 12 %
83.60 W, 100 %, 12 %
83.60 W, 100 %, 12 %
83.69 W, 100 %, 12 %
83.69 W, 100 %, 12 %
83.50 W, 100 %, 12 %
83.50 W, 100 %, 12 %
83.50 W, 100 %, 12 %
83.40 W, 100 %, 12 %
83.40 W, 100 %, 12 %
83.31 W, 100 %, 12 %
83.31 W, 100 %, 12 %
83.02 W, 100 %, 12 %
83.02 W, 100 %, 12 %
83.02 W, 100 %, 12 %
83.21 W, 100 %, 12 %
83.02 W, 100 %, 12 %
83.02 W, 100 %, 12 %
83.02 W, 100 %, 12 %
83.21 W, 100 %, 12 %
83.21 W, 100 %, 12 %
83.11 W, 100 %, 12 %
83.11 W, 100 %, 12 %
83.31 W, 100 %, 12 %
83.21 W, 100 %, 12 %
83.21 W, 100 %, 12 %
83.31 W, 100 %, 12 %
83.40 W, 100 %, 12 %
83.40 W, 100 %, 12 %
83.21 W, 100 %, 12 %
83.21 W, 100 %, 12 %
83.21 W, 100 %, 12 %
83.31 W, 100 %, 12 %
83.31 W, 100 %, 12 %
83.21 W, 100 %, 12 %
83.31 W, 100 %, 12 %
83.31 W, 100 %, 12 %
83.02 W, 100 %, 12 %
83.21 W, 100 %, 12 %
83.21 W, 100 %, 12 %
83.02 W, 100 %, 12 %
83.02 W, 100 %, 12 %
82.73 W, 100 %, 12 %
82.83 W, 100 %, 12 %
82.83 W, 100 %, 12 %
82.63 W, 100 %, 12 %
82.63 W, 100 %, 12 %
82.63 W, 100 %, 12 %
82.73 W, 100 %, 12 %
82.73 W, 100 %, 12 %
82.63 W, 100 %, 12 %
82.83 W, 100 %, 12 %
82.83 W, 100 %, 12 %
82.54 W, 100 %, 12 %
82.54 W, 100 %, 12 %
82.54 W, 100 %, 12 %
82.35 W, 100 %, 12 %
82.35 W, 100 %, 12 %
82.15 W, 100 %, 12 %
82.15 W, 100 %, 11 %
82.06 W, 100 %, 11 %
81.96 W, 100 %, 11 %
81.96 W, 100 %, 11 %
82.06 W, 100 %, 11 %
81.86 W, 100 %, 11 %
81.86 W, 100 %, 11 %
81.86 W, 100 %, 11 %
81.96 W, 100 %, 11 %
81.96 W, 100 %, 11 %
81.77 W, 100 %, 11 %
81.86 W, 100 %, 11 %
81.86 W, 100 %, 11 %
81.86 W, 100 %, 11 %
81.96 W, 100 %, 11 %
81.96 W, 100 %, 11 %
81.96 W, 100 %, 11 %
81.96 W, 100 %, 11 %
82.06 W, 100 %, 11 %
81.86 W, 100 %, 11 %
81.86 W, 100 %, 11 %
81.58 W, 100 %, 11 %
81.38 W, 100 %, 11 %
