power.draw [W], utilization.gpu [%], utilization.memory [%]
61.53 W, 0 %, 0 %
61.62 W, 0 %, 0 %
61.62 W, 0 %, 0 %
61.62 W, 0 %, 0 %
61.62 W, 0 %, 0 %
61.43 W, 0 %, 0 %
61.53 W, 0 %, 0 %
61.53 W, 0 %, 0 %
61.53 W, 0 %, 0 %
61.62 W, 0 %, 0 %
61.62 W, 0 %, 0 %
61.52 W, 0 %, 0 %
61.81 W, 0 %, 0 %
62.68 W, 0 %, 0 %
62.68 W, 0 %, 0 %
63.16 W, 0 %, 0 %
63.16 W, 0 %, 0 %
63.35 W, 0 %, 0 %
90.56 W, 0 %, 0 %
90.56 W, 0 %, 0 %
103.38 W, 19 %, 8 %
103.38 W, 19 %, 8 %
103.19 W, 19 %, 8 %
104.06 W, 19 %, 8 %
104.06 W, 19 %, 8 %
103.50 W, 19 %, 8 %
103.50 W, 19 %, 8 %
103.53 W, 19 %, 8 %
104.25 W, 19 %, 8 %
104.25 W, 19 %, 8 %
104.44 W, 19 %, 8 %
104.44 W, 19 %, 8 %
103.96 W, 19 %, 8 %
103.83 W, 19 %, 8 %
103.83 W, 99 %, 49 %
105.18 W, 99 %, 49 %
102.87 W, 99 %, 49 %
102.87 W, 99 %, 49 %
104.15 W, 99 %, 49 %
104.15 W, 99 %, 49 %
104.87 W, 99 %, 49 %
105.35 W, 99 %, 49 %
105.35 W, 99 %, 49 %
104.25 W, 99 %, 49 %
104.25 W, 99 %, 49 %
103.72 W, 99 %, 49 %
103.38 W, 99 %, 49 %
103.38 W, 99 %, 48 %
103.29 W, 99 %, 48 %
103.29 W, 99 %, 48 %
105.11 W, 99 %, 48 %
104.54 W, 99 %, 48 %
104.54 W, 99 %, 48 %
103.29 W, 99 %, 48 %
103.29 W, 99 %, 48 %
102.68 W, 99 %, 48 %
102.40 W, 99 %, 48 %
102.40 W, 99 %, 48 %
103.48 W, 99 %, 48 %
103.48 W, 99 %, 48 %
105.11 W, 99 %, 48 %
105.21 W, 99 %, 48 %
105.21 W, 99 %, 48 %
104.25 W, 99 %, 48 %
104.25 W, 99 %, 48 %
104.16 W, 99 %, 48 %
104.35 W, 99 %, 48 %
104.35 W, 99 %, 48 %
103.93 W, 99 %, 48 %
103.93 W, 99 %, 48 %
105.27 W, 99 %, 48 %
105.08 W, 99 %, 48 %
105.08 W, 99 %, 48 %
104.21 W, 99 %, 48 %
104.21 W, 99 %, 48 %
103.46 W, 99 %, 49 %
103.66 W, 99 %, 49 %
103.66 W, 99 %, 49 %
103.37 W, 99 %, 49 %
104.44 W, 99 %, 49 %
104.44 W, 99 %, 49 %
102.61 W, 99 %, 49 %
102.61 W, 99 %, 49 %
102.33 W, 99 %, 49 %
102.61 W, 99 %, 49 %
102.61 W, 99 %, 49 %
102.92 W, 99 %, 49 %
102.92 W, 99 %, 49 %
104.31 W, 99 %, 49 %
104.69 W, 99 %, 49 %
104.69 W, 99 %, 49 %
104.25 W, 99 %, 49 %
104.25 W, 99 %, 49 %
103.96 W, 99 %, 49 %
104.15 W, 99 %, 49 %
104.15 W, 99 %, 49 %
103.73 W, 99 %, 49 %
103.73 W, 99 %, 49 %
104.49 W, 99 %, 49 %
105.36 W, 99 %, 49 %
105.36 W, 99 %, 49 %
104.21 W, 99 %, 49 %
104.21 W, 99 %, 49 %
103.25 W, 99 %, 49 %
103.67 W, 99 %, 49 %
103.67 W, 99 %, 49 %
103.67 W, 99 %, 49 %
103.67 W, 99 %, 49 %
103.96 W, 99 %, 49 %
104.26 W, 99 %, 49 %
104.26 W, 99 %, 49 %
104.25 W, 99 %, 49 %
104.65 W, 99 %, 49 %
104.65 W, 99 %, 49 %
103.64 W, 99 %, 49 %
103.64 W, 99 %, 49 %
105.26 W, 99 %, 49 %
105.55 W, 99 %, 49 %
105.55 W, 99 %, 49 %
105.46 W, 99 %, 49 %
103.58 W, 99 %, 49 %
103.58 W, 99 %, 49 %
104.25 W, 99 %, 49 %
104.25 W, 99 %, 49 %
104.73 W, 99 %, 49 %
104.83 W, 99 %, 49 %
104.83 W, 99 %, 49 %
103.00 W, 99 %, 49 %
103.00 W, 99 %, 49 %
103.63 W, 99 %, 49 %
104.11 W, 99 %, 49 %
104.11 W, 99 %, 49 %
104.35 W, 99 %, 49 %
105.07 W, 99 %, 49 %
105.07 W, 99 %, 49 %
103.92 W, 99 %, 49 %
103.92 W, 99 %, 49 %
103.54 W, 99 %, 49 %
103.35 W, 99 %, 49 %
103.35 W, 99 %, 49 %
103.30 W, 99 %, 49 %
103.35 W, 99 %, 49 %
103.35 W, 99 %, 49 %
103.25 W, 99 %, 48 %
103.25 W, 99 %, 48 %
105.17 W, 99 %, 48 %
103.72 W, 99 %, 48 %
103.72 W, 99 %, 48 %
105.50 W, 99 %, 48 %
105.50 W, 99 %, 48 %
104.06 W, 99 %, 48 %
104.34 W, 99 %, 48 %
104.34 W, 99 %, 48 %
104.15 W, 99 %, 48 %
105.49 W, 99 %, 48 %
105.49 W, 99 %, 48 %
103.77 W, 99 %, 48 %
103.77 W, 99 %, 48 %
103.11 W, 99 %, 48 %
103.69 W, 99 %, 48 %
103.69 W, 99 %, 48 %
104.06 W, 99 %, 48 %
104.06 W, 99 %, 48 %
105.97 W, 99 %, 48 %
104.41 W, 99 %, 48 %
104.41 W, 99 %, 48 %
105.65 W, 99 %, 48 %
105.65 W, 99 %, 48 %
104.01 W, 99 %, 48 %
103.93 W, 99 %, 48 %
103.93 W, 99 %, 49 %
103.38 W, 99 %, 49 %
103.38 W, 99 %, 49 %
103.77 W, 99 %, 49 %
104.14 W, 99 %, 49 %
104.14 W, 99 %, 49 %
104.06 W, 99 %, 49 %
104.06 W, 99 %, 49 %
104.07 W, 99 %, 49 %
104.56 W, 99 %, 49 %
104.56 W, 99 %, 49 %
104.27 W, 99 %, 49 %
104.27 W, 99 %, 49 %
104.45 W, 99 %, 49 %
103.72 W, 99 %, 49 %
103.72 W, 99 %, 49 %
104.49 W, 99 %, 49 %
104.49 W, 99 %, 49 %
104.83 W, 99 %, 49 %
105.50 W, 99 %, 49 %
105.50 W, 99 %, 49 %
104.93 W, 99 %, 49 %
104.15 W, 99 %, 49 %
104.15 W, 99 %, 49 %
105.94 W, 99 %, 49 %
105.94 W, 99 %, 49 %
104.88 W, 99 %, 49 %
104.30 W, 99 %, 49 %
104.30 W, 99 %, 49 %
104.12 W, 99 %, 49 %
104.54 W, 99 %, 49 %
104.54 W, 99 %, 49 %
104.92 W, 99 %, 49 %
104.92 W, 99 %, 49 %
103.58 W, 99 %, 49 %
103.53 W, 99 %, 49 %
103.53 W, 99 %, 49 %
103.20 W, 99 %, 49 %
103.79 W, 99 %, 49 %
103.79 W, 99 %, 49 %
105.07 W, 99 %, 49 %
105.07 W, 99 %, 49 %
104.25 W, 99 %, 49 %
104.46 W, 99 %, 49 %
104.46 W, 99 %, 49 %
104.54 W, 99 %, 49 %
105.55 W, 99 %, 49 %
105.55 W, 99 %, 49 %
103.92 W, 99 %, 49 %
103.92 W, 99 %, 49 %
103.82 W, 99 %, 49 %
103.44 W, 99 %, 49 %
103.44 W, 99 %, 49 %
103.77 W, 99 %, 49 %
103.77 W, 99 %, 49 %
105.93 W, 99 %, 49 %
105.74 W, 99 %, 49 %
105.74 W, 99 %, 49 %
104.04 W, 99 %, 49 %
104.04 W, 99 %, 49 %
103.77 W, 99 %, 49 %
103.48 W, 99 %, 49 %
103.48 W, 99 %, 49 %
103.48 W, 99 %, 49 %
103.48 W, 99 %, 49 %
104.54 W, 99 %, 49 %
104.35 W, 99 %, 49 %
104.35 W, 99 %, 49 %
105.17 W, 99 %, 49 %
105.17 W, 99 %, 49 %
104.01 W, 99 %, 49 %
104.01 W, 99 %, 49 %
104.01 W, 99 %, 49 %
103.35 W, 99 %, 49 %
103.35 W, 99 %, 49 %
104.44 W, 99 %, 49 %
104.15 W, 99 %, 49 %
104.15 W, 99 %, 49 %
104.35 W, 99 %, 49 %
104.35 W, 99 %, 49 %
103.48 W, 99 %, 49 %
103.50 W, 99 %, 49 %
103.50 W, 99 %, 48 %
102.15 W, 99 %, 48 %
102.15 W, 99 %, 48 %
102.90 W, 99 %, 48 %
103.58 W, 99 %, 48 %
103.58 W, 99 %, 48 %
104.25 W, 99 %, 48 %
104.25 W, 99 %, 48 %
105.13 W, 99 %, 48 %
104.97 W, 99 %, 48 %
104.97 W, 99 %, 48 %
104.30 W, 99 %, 48 %
104.25 W, 99 %, 48 %
104.25 W, 99 %, 48 %
105.78 W, 99 %, 49 %
105.78 W, 99 %, 49 %
104.14 W, 99 %, 49 %
103.96 W, 99 %, 49 %
103.96 W, 99 %, 49 %
102.82 W, 99 %, 49 %
102.82 W, 99 %, 49 %
103.38 W, 99 %, 49 %
103.96 W, 99 %, 49 %
103.96 W, 99 %, 49 %
105.84 W, 99 %, 49 %
105.84 W, 99 %, 49 %
104.30 W, 99 %, 49 %
104.97 W, 99 %, 49 %
104.97 W, 99 %, 49 %
104.15 W, 99 %, 49 %
104.20 W, 99 %, 49 %
104.20 W, 99 %, 49 %
104.92 W, 99 %, 49 %
104.92 W, 99 %, 49 %
103.69 W, 99 %, 49 %
103.48 W, 99 %, 49 %
103.48 W, 99 %, 49 %
102.92 W, 99 %, 49 %
102.92 W, 99 %, 49 %
103.53 W, 99 %, 49 %
104.15 W, 99 %, 49 %
104.15 W, 99 %, 49 %
105.73 W, 99 %, 49 %
105.73 W, 99 %, 49 %
104.01 W, 99 %, 49 %
104.51 W, 99 %, 49 %
104.51 W, 99 %, 49 %
103.64 W, 99 %, 49 %
103.64 W, 99 %, 49 %
103.72 W, 99 %, 49 %
103.49 W, 99 %, 49 %
