power.draw [W], utilization.gpu [%], utilization.memory [%]
56.83 W, 0 %, 0 %
56.93 W, 0 %, 0 %
56.93 W, 0 %, 0 %
56.93 W, 0 %, 0 %
56.83 W, 0 %, 0 %
56.93 W, 0 %, 0 %
56.93 W, 0 %, 0 %
56.92 W, 0 %, 0 %
57.03 W, 0 %, 0 %
57.11 W, 0 %, 0 %
57.12 W, 0 %, 0 %
57.11 W, 0 %, 0 %
56.92 W, 0 %, 0 %
56.83 W, 0 %, 0 %
57.02 W, 0 %, 0 %
56.83 W, 0 %, 0 %
56.93 W, 0 %, 0 %
56.92 W, 0 %, 0 %
56.93 W, 0 %, 0 %
56.92 W, 0 %, 0 %
56.93 W, 0 %, 0 %
57.02 W, 0 %, 0 %
57.03 W, 0 %, 0 %
57.03 W, 0 %, 0 %
57.03 W, 0 %, 0 %
57.03 W, 0 %, 0 %
57.03 W, 0 %, 0 %
56.93 W, 0 %, 0 %
56.93 W, 0 %, 0 %
56.83 W, 0 %, 0 %
56.83 W, 0 %, 0 %
56.83 W, 0 %, 0 %
56.93 W, 0 %, 0 %
56.93 W, 0 %, 0 %
56.83 W, 0 %, 0 %
56.93 W, 0 %, 0 %
56.93 W, 0 %, 0 %
57.80 W, 0 %, 0 %
58.17 W, 0 %, 0 %
58.38 W, 0 %, 0 %
58.56 W, 0 %, 0 %
57.90 W, 2 %, 0 %
57.98 W, 2 %, 0 %
62.78 W, 2 %, 0 %
71.13 W, 2 %, 0 %
72.47 W, 2 %, 0 %
72.76 W, 2 %, 0 %
72.95 W, 2 %, 0 %
72.95 W, 2 %, 0 %
72.86 W, 86 %, 4 %
72.96 W, 86 %, 4 %
72.95 W, 86 %, 4 %
72.96 W, 86 %, 4 %
72.85 W, 86 %, 4 %
73.05 W, 86 %, 4 %
73.04 W, 86 %, 4 %
73.14 W, 86 %, 4 %
73.04 W, 86 %, 4 %
73.05 W, 100 %, 5 %
73.05 W, 100 %, 5 %
72.96 W, 100 %, 5 %
72.95 W, 100 %, 5 %
72.86 W, 100 %, 5 %
72.95 W, 100 %, 5 %
72.96 W, 100 %, 5 %
72.95 W, 100 %, 5 %
72.96 W, 100 %, 5 %
72.95 W, 100 %, 5 %
72.86 W, 100 %, 5 %
72.95 W, 100 %, 5 %
72.96 W, 100 %, 5 %
73.05 W, 100 %, 5 %
73.04 W, 100 %, 5 %
73.04 W, 100 %, 5 %
72.96 W, 100 %, 5 %
72.95 W, 100 %, 5 %
73.05 W, 100 %, 5 %
72.96 W, 100 %, 5 %
72.86 W, 100 %, 5 %
72.95 W, 100 %, 5 %
73.04 W, 100 %, 5 %
73.04 W, 100 %, 5 %
72.85 W, 100 %, 5 %
73.05 W, 100 %, 5 %
73.04 W, 100 %, 5 %
73.15 W, 100 %, 5 %
73.04 W, 100 %, 5 %
72.96 W, 100 %, 5 %
72.86 W, 100 %, 5 %
72.76 W, 100 %, 5 %
72.85 W, 100 %, 5 %
72.96 W, 100 %, 5 %
72.95 W, 100 %, 5 %
72.96 W, 100 %, 5 %
72.95 W, 100 %, 5 %
72.96 W, 100 %, 5 %
73.04 W, 100 %, 5 %
72.96 W, 100 %, 5 %
73.04 W, 100 %, 5 %
73.05 W, 100 %, 5 %
72.95 W, 100 %, 5 %
72.96 W, 100 %, 5 %
72.85 W, 100 %, 5 %
72.86 W, 100 %, 5 %
72.96 W, 100 %, 5 %
72.86 W, 100 %, 5 %
72.95 W, 100 %, 5 %
73.04 W, 100 %, 5 %
73.04 W, 100 %, 5 %
73.05 W, 100 %, 5 %
73.04 W, 100 %, 5 %
73.05 W, 100 %, 5 %
73.05 W, 100 %, 5 %
72.96 W, 100 %, 5 %
72.86 W, 100 %, 5 %
72.86 W, 100 %, 5 %
72.86 W, 100 %, 5 %
72.85 W, 100 %, 5 %
72.95 W, 100 %, 5 %
72.95 W, 100 %, 5 %
73.05 W, 100 %, 5 %
72.19 W, 100 %, 5 %
72.66 W, 100 %, 5 %
72.95 W, 100 %, 5 %
72.96 W, 100 %, 5 %
73.04 W, 100 %, 5 %
73.05 W, 100 %, 5 %
