=================
CUDA Devices: 1
=================
000vLE, speed=8
0CZR5, speed=25
CaQ5, speed=25
PArB, speed=33
0P9sB, speed=33
blIH, speed=36
0bkJH, speed=36
oLjN, speed=36
0oKkN, speed=37
0000wAT, speed=38
10vBT, speed=38
000DWbZ, speed=38
1DVcZ, speed=38
000Q72f, speed=38
1Q63f, speed=38
000chTl, speed=38
1cgUl, speed=38
000pHur, speed=39
1pGvr, speed=38
0011sLx, speed=38
21rMx, speed=38
001ESn3, speed=38
2ERo3, speed=38
001R3E9, speed=38
2R2F9, speed=38
001ddfF, speed=38
2dcgF, speed=38
001qE6L, speed=38
2qD7L, speed=38
0022oXR, speed=38
32nYR, speed=38
002FOyX, speed=38
3FNzX, speed=38
002RzPd, speed=38
3RyQd, speed=38
002eZqj, speed=38
002rAHp, speed=39
3eYrj, speed=39
0033kiv, speed=39
3r9Ip, speed=39
003GLA1, speed=38
43jjv, speed=38
003Svb7, speed=38
4GKB1, speed=38
003fW2D, speed=37
4Suc7, speed=37
003s6TJ, speed=37
4fV3D, speed=37
0044guP, speed=37
4s5UJ, speed=37
004HHLV, speed=36
54fvP, speed=36
004Trmb, speed=36
5HGMV, speed=36
106g2q, speed=36
004gSDh, speed=36
5Tqnb, speed=36
004t2en, speed=36
5gREh, speed=35
0055d5t, speed=35
5t1fn, speed=35
005IDWz, speed=35
65c6t, speed=35
005Uny5, speed=35
6ICXz, speed=35
005hOPB, speed=35
6Umz5, speed=35
005tyqH, speed=35
6hNQB, speed=35
0066ZHN, speed=35
6txrH, speed=34
006J9iT, speed=34
76YIN, speed=34
006Vk9Z, speed=34
7J8jT, speed=34
006iKaf, speed=34
7VjAZ, speed=34
006uv1l, speed=34
7iJbf, speed=34
0077VSr, speed=34
7uu2l, speed=34
007K5tx, speed=34
87UTr, speed=34
-------------
Pass - 007WgL3
-------------
33280
start time: 23:14:16
