power.draw [W], utilization.gpu [%], utilization.memory [%]
58.63 W, 0 %, 0 %
58.63 W, 0 %, 0 %
58.57 W, 0 %, 0 %
58.37 W, 0 %, 0 %
58.37 W, 0 %, 0 %
58.54 W, 0 %, 0 %
58.54 W, 0 %, 0 %
58.54 W, 0 %, 0 %
58.44 W, 0 %, 0 %
58.44 W, 0 %, 0 %
58.34 W, 0 %, 0 %
58.34 W, 0 %, 0 %
58.57 W, 0 %, 0 %
58.34 W, 0 %, 0 %
58.34 W, 0 %, 0 %
58.44 W, 0 %, 0 %
58.44 W, 0 %, 0 %
58.54 W, 0 %, 0 %
58.44 W, 0 %, 0 %
58.44 W, 0 %, 0 %
58.44 W, 0 %, 0 %
58.44 W, 0 %, 0 %
58.46 W, 0 %, 0 %
58.44 W, 0 %, 0 %
58.44 W, 0 %, 0 %
58.34 W, 0 %, 0 %
58.54 W, 0 %, 0 %
58.54 W, 0 %, 0 %
58.44 W, 0 %, 0 %
58.44 W, 0 %, 0 %
58.44 W, 0 %, 0 %
58.44 W, 0 %, 0 %
58.34 W, 0 %, 0 %
58.44 W, 0 %, 0 %
58.46 W, 0 %, 0 %
58.46 W, 0 %, 0 %
59.02 W, 0 %, 0 %
59.02 W, 0 %, 0 %
59.69 W, 0 %, 0 %
59.69 W, 0 %, 0 %
59.50 W, 2 %, 0 %
59.69 W, 2 %, 0 %
59.69 W, 2 %, 0 %
59.88 W, 2 %, 0 %
59.88 W, 2 %, 0 %
80.51 W, 2 %, 0 %
67.07 W, 2 %, 0 %
67.07 W, 2 %, 0 %
60.94 W, 2 %, 0 %
60.27 W, 2 %, 0 %
60.27 W, 2 %, 0 %
79.93 W, 2 %, 0 %
79.93 W, 2 %, 0 %
64.61 W, 2 %, 0 %
61.42 W, 75 %, 4 %
61.42 W, 75 %, 4 %
60.27 W, 75 %, 4 %
78.79 W, 75 %, 4 %
78.79 W, 75 %, 4 %
64.80 W, 75 %, 4 %
61.33 W, 75 %, 4 %
61.33 W, 75 %, 4 %
60.07 W, 75 %, 4 %
60.07 W, 75 %, 4 %
74.97 W, 75 %, 4 %
65.74 W, 75 %, 4 %
65.74 W, 75 %, 4 %
60.75 W, 76 %, 4 %
60.75 W, 76 %, 4 %
59.98 W, 76 %, 4 %
80.23 W, 76 %, 4 %
80.23 W, 76 %, 4 %
63.93 W, 76 %, 4 %
63.93 W, 76 %, 4 %
60.56 W, 76 %, 4 %
60.17 W, 76 %, 4 %
60.17 W, 76 %, 4 %
78.29 W, 76 %, 4 %
78.29 W, 76 %, 4 %
63.45 W, 76 %, 4 %
61.23 W, 76 %, 4 %
61.23 W, 75 %, 4 %
60.27 W, 75 %, 4 %
60.27 W, 75 %, 4 %
73.33 W, 75 %, 4 %
65.28 W, 75 %, 4 %
65.28 W, 75 %, 4 %
60.85 W, 75 %, 4 %
60.85 W, 75 %, 4 %
64.21 W, 75 %, 4 %
