power.draw [W], utilization.gpu [%], utilization.memory [%]
56.15 W, 0 %, 0 %
56.42 W, 0 %, 0 %
56.16 W, 0 %, 0 %
56.45 W, 0 %, 0 %
56.06 W, 0 %, 0 %
56.35 W, 0 %, 0 %
56.35 W, 0 %, 0 %
56.25 W, 0 %, 0 %
56.34 W, 0 %, 0 %
56.16 W, 0 %, 0 %
56.34 W, 0 %, 0 %
56.25 W, 0 %, 0 %
56.32 W, 0 %, 0 %
56.35 W, 0 %, 0 %
56.15 W, 0 %, 0 %
56.35 W, 0 %, 0 %
56.26 W, 0 %, 0 %
56.35 W, 0 %, 0 %
56.34 W, 0 %, 0 %
56.16 W, 0 %, 0 %
56.35 W, 0 %, 0 %
56.26 W, 0 %, 0 %
56.34 W, 0 %, 0 %
56.26 W, 0 %, 0 %
56.26 W, 0 %, 0 %
56.35 W, 0 %, 0 %
56.26 W, 0 %, 0 %
56.35 W, 0 %, 0 %
56.16 W, 0 %, 0 %
56.26 W, 0 %, 0 %
56.26 W, 0 %, 0 %
56.16 W, 0 %, 0 %
56.34 W, 0 %, 0 %
57.03 W, 0 %, 0 %
57.60 W, 0 %, 0 %
57.70 W, 0 %, 0 %
57.61 W, 0 %, 0 %
56.83 W, 0 %, 0 %
57.21 W, 0 %, 0 %
57.48 W, 9 %, 0 %
57.67 W, 9 %, 0 %
69.87 W, 9 %, 0 %
62.58 W, 9 %, 0 %
59.12 W, 9 %, 0 %
58.05 W, 9 %, 0 %
64.89 W, 9 %, 0 %
70.64 W, 9 %, 0 %
62.01 W, 79 %, 3 %
58.73 W, 79 %, 3 %
58.15 W, 79 %, 3 %
73.14 W, 79 %, 3 %
67.50 W, 79 %, 3 %
60.75 W, 79 %, 3 %
58.54 W, 79 %, 3 %
58.05 W, 79 %, 3 %
74.10 W, 79 %, 3 %
66.63 W, 77 %, 3 %
60.56 W, 77 %, 3 %
58.34 W, 77 %, 3 %
57.95 W, 77 %, 3 %
73.71 W, 77 %, 3 %
66.82 W, 77 %, 3 %
60.65 W, 77 %, 3 %
58.44 W, 77 %, 3 %
57.96 W, 77 %, 3 %
73.81 W, 77 %, 3 %
67.18 W, 77 %, 3 %
60.66 W, 77 %, 3 %
58.54 W, 77 %, 3 %
58.05 W, 77 %, 3 %
