power.draw [W], utilization.gpu [%], utilization.memory [%]
59.40 W, 0 %, 0 %
59.40 W, 0 %, 0 %
59.40 W, 0 %, 0 %
59.40 W, 0 %, 0 %
59.40 W, 0 %, 0 %
59.40 W, 0 %, 0 %
59.40 W, 0 %, 0 %
59.40 W, 0 %, 0 %
59.40 W, 0 %, 0 %
59.43 W, 0 %, 0 %
59.40 W, 0 %, 0 %
59.40 W, 0 %, 0 %
59.33 W, 0 %, 0 %
59.33 W, 0 %, 0 %
59.30 W, 0 %, 0 %
59.50 W, 0 %, 0 %
59.50 W, 0 %, 0 %
59.50 W, 0 %, 0 %
59.50 W, 0 %, 0 %
59.40 W, 0 %, 0 %
59.50 W, 0 %, 0 %
59.50 W, 0 %, 0 %
59.50 W, 0 %, 0 %
59.50 W, 0 %, 0 %
59.53 W, 0 %, 0 %
59.43 W, 0 %, 0 %
59.43 W, 0 %, 0 %
59.40 W, 0 %, 0 %
59.50 W, 0 %, 0 %
59.31 W, 0 %, 0 %
59.43 W, 0 %, 0 %
59.43 W, 0 %, 0 %
59.40 W, 0 %, 0 %
59.40 W, 0 %, 0 %
59.40 W, 0 %, 0 %
59.31 W, 0 %, 0 %
59.31 W, 0 %, 0 %
60.47 W, 0 %, 0 %
60.75 W, 0 %, 0 %
60.75 W, 0 %, 0 %
60.56 W, 0 %, 0 %
60.56 W, 0 %, 0 %
60.75 W, 0 %, 0 %
60.65 W, 0 %, 0 %
60.65 W, 0 %, 0 %
71.98 W, 0 %, 0 %
71.98 W, 0 %, 0 %
62.87 W, 0 %, 0 %
61.42 W, 42 %, 2 %
61.42 W, 42 %, 2 %
79.65 W, 42 %, 2 %
79.65 W, 42 %, 2 %
66.43 W, 42 %, 2 %
62.67 W, 42 %, 2 %
62.67 W, 42 %, 2 %
61.23 W, 42 %, 2 %
61.23 W, 42 %, 2 %
76.32 W, 42 %, 2 %
66.60 W, 42 %, 2 %
66.60 W, 42 %, 2 %
61.71 W, 42 %, 2 %
61.04 W, 72 %, 4 %
61.04 W, 72 %, 4 %
73.73 W, 72 %, 4 %
73.73 W, 72 %, 4 %
63.15 W, 72 %, 4 %
61.62 W, 72 %, 4 %
61.62 W, 72 %, 4 %
75.42 W, 72 %, 4 %
75.42 W, 72 %, 4 %
67.27 W, 72 %, 4 %
63.06 W, 72 %, 4 %
63.06 W, 72 %, 4 %
61.23 W, 72 %, 4 %
61.23 W, 72 %, 4 %
76.75 W, 75 %, 5 %
66.82 W, 75 %, 5 %
66.82 W, 75 %, 5 %
62.00 W, 75 %, 5 %
62.00 W, 75 %, 5 %
64.76 W, 75 %, 5 %
75.61 W, 75 %, 5 %
75.61 W, 75 %, 5 %
63.64 W, 75 %, 5 %
63.64 W, 75 %, 5 %
61.33 W, 75 %, 5 %
67.36 W, 75 %, 5 %
67.36 W, 75 %, 5 %
68.71 W, 75 %, 5 %
68.71 W, 75 %, 4 %
62.29 W, 75 %, 4 %
61.33 W, 75 %, 4 %
61.33 W, 75 %, 4 %
80.90 W, 75 %, 4 %
80.90 W, 75 %, 4 %
64.61 W, 75 %, 4 %
62.10 W, 75 %, 4 %
62.10 W, 75 %, 4 %
61.04 W, 75 %, 4 %
61.04 W, 75 %, 4 %
71.22 W, 75 %, 4 %
64.12 W, 75 %, 4 %
64.12 W, 75 %, 4 %
61.23 W, 72 %, 4 %
66.69 W, 72 %, 4 %
66.69 W, 72 %, 4 %
68.61 W, 72 %, 4 %
68.61 W, 72 %, 4 %
62.19 W, 72 %, 4 %
