=================
CUDA Devices: 1
=================
000vLE, speed=6
CaQ5, speed=23
0CZR5, speed=24
PArB, speed=30
0P9sB, speed=30
blIH, speed=33
0bkJH, speed=32
oLjN, speed=33
0oKkN, speed=33
0000wAT, speed=34
10vBT, speed=35
000DWbZ, speed=35
1DVcZ, speed=35
000Q72f, speed=35
1Q63f, speed=35
000chTl, speed=36
1cgUl, speed=36
000pHur, speed=36
1pGvr, speed=36
0011sLx, speed=36
21rMx, speed=36
001ESn3, speed=36
2ERo3, speed=36
001R3E9, speed=36
2R2F9, speed=36
001ddfF, speed=36
2dcgF, speed=36
001qE6L, speed=36
2qD7L, speed=36
0022oXR, speed=36
32nYR, speed=36
002FOyX, speed=36
3FNzX, speed=36
002RzPd, speed=37
3RyQd, speed=37
002eZqj, speed=37
3eYrj, speed=37
002rAHp, speed=36
3r9Ip, speed=36
0033kiv, speed=36
43jjv, speed=36
003GLA1, speed=37
4GKB1, speed=37
003Svb7, speed=37
4Suc7, speed=37
4fV3D, speed=37
003fW2D, speed=37
4s5UJ, speed=37
003s6TJ, speed=37
54fvP, speed=37
0044guP, speed=37
5HGMV, speed=37
004HHLV, speed=37
5Tqnb, speed=37
004Trmb, speed=37
5gREh, speed=37
004gSDh, speed=37
5t1fn, speed=37
004t2en, speed=37
65c6t, speed=37
0055d5t, speed=37
6ICXz, speed=37
106g2q, speed=37
005IDWz, speed=37
6Umz5, speed=37
005Uny5, speed=37
6hNQB, speed=37
005hOPB, speed=37
6txrH, speed=37
005tyqH, speed=37
76YIN, speed=37
0066ZHN, speed=37
7J8jT, speed=37
006J9iT, speed=37
7VjAZ, speed=37
006Vk9Z, speed=37
7iJbf, speed=37
006iKaf, speed=37
7uu2l, speed=37
006uv1l, speed=37
87UTr, speed=37
0077VSr, speed=37
8K4ux, speed=37
007K5tx, speed=37
8WfM3, speed=37
-------------
Pass - 007WgL3
-------------
33198
start time: 23:13:37
