=================
CUDA Devices: 1
=================
000vLE, speed=5
CaQ5, speed=30
0CZR5, speed=30
0P9sB, speed=36
PArB, speed=36
0bkJH, speed=38
blIH, speed=38
0oKkN, speed=40
oLjN, speed=40
10vBT, speed=40
0000wAT, speed=40
1DVcZ, speed=41
000DWbZ, speed=41
1Q63f, speed=42
000Q72f, speed=41
1cgUl, speed=42
000chTl, speed=42
1pGvr, speed=42
000pHur, speed=42
21rMx, speed=42
0011sLx, speed=42
2ERo3, speed=42
001ESn3, speed=42
2R2F9, speed=42
001R3E9, speed=42
2dcgF, speed=42
001ddfF, speed=42
2qD7L, speed=42
001qE6L, speed=42
32nYR, speed=42
0022oXR, speed=42
3FNzX, speed=42
002FOyX, speed=42
3RyQd, speed=42
002RzPd, speed=42
3eYrj, speed=42
002eZqj, speed=42
3r9Ip, speed=42
002rAHp, speed=42
43jjv, speed=42
0033kiv, speed=42
4GKB1, speed=42
003GLA1, speed=42
4Suc7, speed=42
003Svb7, speed=42
4fV3D, speed=42
003fW2D, speed=42
4s5UJ, speed=42
003s6TJ, speed=42
106g2q, speed=42
54fvP, speed=42
0044guP, speed=42
5HGMV, speed=42
004HHLV, speed=42
5Tqnb, speed=42
004Trmb, speed=42
5gREh, speed=42
004gSDh, speed=42
5t1fn, speed=42
004t2en, speed=42
65c6t, speed=42
0055d5t, speed=42
6ICXz, speed=42
005IDWz, speed=42
6Umz5, speed=42
005Uny5, speed=42
6hNQB, speed=42
005hOPB, speed=42
6txrH, speed=42
005tyqH, speed=42
76YIN, speed=42
0066ZHN, speed=42
7J8jT, speed=41
006J9iT, speed=41
7VjAZ, speed=41
006Vk9Z, speed=41
7iJbf, speed=41
006iKaf, speed=41
7uu2l, speed=41
006uv1l, speed=41
87UTr, speed=41
0077VSr, speed=41
8K4ux, speed=41
007K5tx, speed=41
8WfM3, speed=41
-------------
Pass - 007WgL3
-------------
37044
start time: 23:15:34
