=================
CUDA Devices: 1
=================
000vLE, speed=5
0CZR5, speed=30
CaQ5, speed=31
0P9sB, speed=35
PArB, speed=34
0bkJH, speed=35
blIH, speed=35
0oKkN, speed=36
oLjN, speed=36
10vBT, speed=37
0000wAT, speed=37
1DVcZ, speed=37
000DWbZ, speed=37
1Q63f, speed=37
000Q72f, speed=37
1cgUl, speed=37
000chTl, speed=37
1pGvr, speed=37
000pHur, speed=37
21rMx, speed=37
0011sLx, speed=37
2ERo3, speed=37
001ESn3, speed=37
2R2F9, speed=37
001R3E9, speed=36
2dcgF, speed=36
001ddfF, speed=36
2qD7L, speed=35
001qE6L, speed=35
32nYR, speed=35
0022oXR, speed=34
3FNzX, speed=34
002FOyX, speed=34
3RyQd, speed=34
002RzPd, speed=34
3eYrj, speed=33
002eZqj, speed=33
3r9Ip, speed=33
002rAHp, speed=33
43jjv, speed=33
0033kiv, speed=33
4GKB1, speed=33
003GLA1, speed=32
4Suc7, speed=32
003Svb7, speed=32
4fV3D, speed=32
003fW2D, speed=32
4s5UJ, speed=32
003s6TJ, speed=32
54fvP, speed=32
0044guP, speed=32
5HGMV, speed=32
004HHLV, speed=32
5Tqnb, speed=32
004Trmb, speed=32
5gREh, speed=32
004gSDh, speed=32
5t1fn, speed=32
004t2en, speed=32
65c6t, speed=32
0055d5t, speed=31
106g2q, speed=31
6ICXz, speed=31
005IDWz, speed=31
6Umz5, speed=31
005Uny5, speed=31
6hNQB, speed=31
005hOPB, speed=31
6txrH, speed=32
005tyqH, speed=32
76YIN, speed=32
0066ZHN, speed=32
7J8jT, speed=32
006J9iT, speed=32
006Vk9Z, speed=32
7VjAZ, speed=32
006iKaf, speed=32
7iJbf, speed=32
006uv1l, speed=32
7uu2l, speed=32
0077VSr, speed=32
87UTr, speed=32
007K5tx, speed=32
8K4ux, speed=33
-------------
Pass - 007WgL3
-------------
32463
start time: 23:04:08
