=================
CUDA Devices: 1
=================
000vLE, speed=6
CaQ5, speed=18
0CZR5, speed=18
PArB, speed=21
0P9sB, speed=21
blIH, speed=24
0bkJH, speed=24
oLjN, speed=25
0oKkN, speed=25
0000wAT, speed=26
10vBT, speed=26
000DWbZ, speed=26
1DVcZ, speed=26
000Q72f, speed=26
1Q63f, speed=26
000chTl, speed=26
1cgUl, speed=26
000pHur, speed=26
1pGvr, speed=26
0011sLx, speed=26
21rMx, speed=26
001ESn3, speed=26
2ERo3, speed=26
2R2F9, speed=26
001R3E9, speed=26
2dcgF, speed=26
001ddfF, speed=26
2qD7L, speed=26
001qE6L, speed=26
32nYR, speed=26
0022oXR, speed=26
3FNzX, speed=26
002FOyX, speed=26
3RyQd, speed=26
002RzPd, speed=26
3eYrj, speed=27
002eZqj, speed=27
3r9Ip, speed=27
002rAHp, speed=27
43jjv, speed=27
0033kiv, speed=27
4GKB1, speed=27
003GLA1, speed=27
4Suc7, speed=27
003Svb7, speed=27
4fV3D, speed=27
003fW2D, speed=27
4s5UJ, speed=27
003s6TJ, speed=27
54fvP, speed=27
0044guP, speed=27
5HGMV, speed=27
004HHLV, speed=27
5Tqnb, speed=27
004Trmb, speed=27
5gREh, speed=27
004gSDh, speed=27
5t1fn, speed=26
004t2en, speed=26
65c6t, speed=26
0055d5t, speed=26
106g2q, speed=26
6ICXz, speed=26
005IDWz, speed=26
6Umz5, speed=26
005Uny5, speed=26
6hNQB, speed=26
005hOPB, speed=26
6txrH, speed=26
005tyqH, speed=26
76YIN, speed=26
0066ZHN, speed=26
7J8jT, speed=26
006J9iT, speed=26
7VjAZ, speed=26
006Vk9Z, speed=26
7iJbf, speed=27
006iKaf, speed=27
7uu2l, speed=26
006uv1l, speed=26
87UTr, speed=27
0077VSr, speed=27
8K4ux, speed=27
007K5tx, speed=27
8WfM3, speed=27
-------------
Pass - 007WgL3
-------------
32001
start time: 22:39:43
