power.draw [W], utilization.gpu [%], utilization.memory [%]
16.65 W, 0 %, 0 %
16.55 W, 0 %, 0 %
16.55 W, 0 %, 0 %
16.65 W, 0 %, 0 %
16.55 W, 0 %, 0 %
16.55 W, 0 %, 0 %
16.55 W, 0 %, 0 %
16.45 W, 0 %, 0 %
16.55 W, 0 %, 0 %
16.65 W, 0 %, 0 %
16.55 W, 0 %, 0 %
16.55 W, 0 %, 0 %
16.45 W, 0 %, 0 %
16.65 W, 0 %, 0 %
16.55 W, 0 %, 0 %
16.65 W, 0 %, 0 %
16.65 W, 0 %, 0 %
16.55 W, 0 %, 0 %
16.65 W, 0 %, 0 %
16.55 W, 0 %, 0 %
16.65 W, 0 %, 0 %
16.55 W, 0 %, 0 %
16.74 W, 0 %, 0 %
16.55 W, 0 %, 0 %
16.65 W, 0 %, 0 %
16.65 W, 0 %, 0 %
37.20 W, 0 %, 0 %
57.86 W, 0 %, 0 %
63.84 W, 0 %, 0 %
63.84 W, 0 %, 0 %
65.96 W, 0 %, 0 %
66.50 W, 0 %, 0 %
66.50 W, 0 %, 0 %
66.69 W, 0 %, 0 %
66.69 W, 0 %, 0 %
112.60 W, 26 %, 2 %
115.19 W, 26 %, 2 %
115.19 W, 26 %, 2 %
121.47 W, 26 %, 2 %
121.47 W, 26 %, 2 %
118.98 W, 26 %, 2 %
125.40 W, 26 %, 2 %
125.40 W, 26 %, 2 %
121.66 W, 26 %, 2 %
121.66 W, 26 %, 2 %
125.10 W, 26 %, 2 %
122.52 W, 26 %, 2 %
122.52 W, 26 %, 2 %
124.63 W, 26 %, 2 %
124.63 W, 100 %, 19 %
122.53 W, 100 %, 19 %
125.96 W, 100 %, 19 %
125.96 W, 100 %, 19 %
124.34 W, 100 %, 19 %
124.34 W, 100 %, 19 %
124.52 W, 100 %, 19 %
126.35 W, 100 %, 19 %
126.35 W, 100 %, 19 %
125.10 W, 100 %, 19 %
125.10 W, 100 %, 19 %
126.92 W, 100 %, 19 %
125.48 W, 100 %, 19 %
125.48 W, 100 %, 19 %
126.07 W, 100 %, 18 %
126.07 W, 100 %, 18 %
129.31 W, 100 %, 18 %
124.64 W, 100 %, 18 %
124.64 W, 100 %, 18 %
126.91 W, 100 %, 18 %
126.91 W, 100 %, 18 %
129.89 W, 100 %, 18 %
126.24 W, 100 %, 18 %
126.24 W, 100 %, 18 %
127.49 W, 100 %, 18 %
127.49 W, 100 %, 18 %
130.00 W, 100 %, 18 %
127.40 W, 100 %, 18 %
127.40 W, 100 %, 18 %
129.21 W, 100 %, 18 %
129.21 W, 100 %, 18 %
131.32 W, 100 %, 18 %
126.24 W, 100 %, 18 %
126.24 W, 100 %, 18 %
128.36 W, 100 %, 18 %
128.36 W, 100 %, 18 %
130.65 W, 100 %, 18 %
126.77 W, 100 %, 18 %
126.77 W, 100 %, 18 %
129.11 W, 100 %, 18 %
129.11 W, 100 %, 18 %
129.49 W, 100 %, 18 %
127.96 W, 100 %, 19 %
127.96 W, 100 %, 19 %
131.61 W, 100 %, 19 %
131.61 W, 100 %, 19 %
131.13 W, 100 %, 19 %
126.93 W, 100 %, 19 %
126.93 W, 100 %, 19 %
130.36 W, 100 %, 19 %
130.36 W, 100 %, 19 %
131.61 W, 100 %, 19 %
126.72 W, 100 %, 19 %
126.72 W, 100 %, 19 %
130.26 W, 100 %, 19 %
130.26 W, 100 %, 19 %
131.03 W, 100 %, 18 %
127.03 W, 100 %, 18 %
127.03 W, 100 %, 18 %
129.88 W, 100 %, 18 %
129.88 W, 100 %, 18 %
132.47 W, 100 %, 18 %
126.61 W, 100 %, 18 %
126.61 W, 100 %, 18 %
129.59 W, 100 %, 18 %
129.59 W, 100 %, 18 %
131.03 W, 100 %, 18 %
126.64 W, 100 %, 18 %
126.64 W, 100 %, 18 %
128.44 W, 100 %, 18 %
128.44 W, 100 %, 19 %
131.41 W, 100 %, 19 %
131.22 W, 100 %, 19 %
131.22 W, 100 %, 19 %
126.90 W, 100 %, 19 %
126.90 W, 100 %, 19 %
129.13 W, 100 %, 19 %
130.65 W, 100 %, 19 %
130.65 W, 100 %, 19 %
127.18 W, 100 %, 19 %
127.18 W, 100 %, 19 %
127.40 W, 100 %, 19 %
132.18 W, 100 %, 19 %
132.18 W, 100 %, 19 %
128.54 W, 100 %, 18 %
128.54 W, 100 %, 18 %
128.73 W, 100 %, 18 %
133.33 W, 100 %, 18 %
133.33 W, 100 %, 18 %
130.36 W, 100 %, 18 %
130.36 W, 100 %, 18 %
129.49 W, 100 %, 18 %
131.51 W, 100 %, 18 %
131.51 W, 100 %, 18 %
134.09 W, 100 %, 18 %
134.09 W, 100 %, 18 %
129.30 W, 100 %, 18 %
129.21 W, 100 %, 18 %
129.21 W, 100 %, 18 %
132.18 W, 100 %, 18 %
132.18 W, 100 %, 18 %
132.37 W, 100 %, 18 %
129.11 W, 100 %, 18 %
129.11 W, 100 %, 18 %
130.65 W, 100 %, 18 %
130.65 W, 100 %, 18 %
132.76 W, 100 %, 18 %
126.81 W, 100 %, 18 %
126.81 W, 100 %, 18 %
129.01 W, 100 %, 18 %
129.01 W, 100 %, 18 %
132.37 W, 100 %, 18 %
128.82 W, 100 %, 18 %
128.82 W, 100 %, 18 %
128.73 W, 100 %, 18 %
128.73 W, 100 %, 18 %
129.88 W, 100 %, 18 %
133.43 W, 100 %, 18 %
