power.draw [W], utilization.gpu [%], utilization.memory [%]
59.79 W, 0 %, 0 %
59.79 W, 0 %, 0 %
59.69 W, 0 %, 0 %
59.69 W, 0 %, 0 %
59.60 W, 0 %, 0 %
59.60 W, 0 %, 0 %
59.60 W, 0 %, 0 %
59.69 W, 0 %, 0 %
59.69 W, 0 %, 0 %
59.69 W, 0 %, 0 %
59.60 W, 0 %, 0 %
59.60 W, 0 %, 0 %
59.60 W, 0 %, 0 %
59.60 W, 0 %, 0 %
59.69 W, 0 %, 0 %
59.60 W, 0 %, 0 %
59.60 W, 0 %, 0 %
59.60 W, 0 %, 0 %
59.60 W, 0 %, 0 %
59.69 W, 0 %, 0 %
59.69 W, 0 %, 0 %
59.69 W, 0 %, 0 %
59.69 W, 0 %, 0 %
59.69 W, 0 %, 0 %
59.59 W, 0 %, 0 %
59.79 W, 0 %, 0 %
59.79 W, 0 %, 0 %
59.69 W, 0 %, 0 %
59.69 W, 0 %, 0 %
59.60 W, 0 %, 0 %
59.79 W, 0 %, 0 %
59.79 W, 0 %, 0 %
59.79 W, 0 %, 0 %
59.79 W, 0 %, 0 %
59.69 W, 0 %, 0 %
59.62 W, 0 %, 0 %
59.62 W, 0 %, 0 %
59.79 W, 0 %, 0 %
59.79 W, 0 %, 0 %
59.79 W, 0 %, 0 %
59.60 W, 0 %, 0 %
59.60 W, 0 %, 0 %
59.60 W, 0 %, 0 %
59.60 W, 0 %, 0 %
59.79 W, 0 %, 0 %
59.69 W, 0 %, 0 %
59.69 W, 0 %, 0 %
59.60 W, 0 %, 0 %
59.60 W, 0 %, 0 %
59.69 W, 0 %, 0 %
59.69 W, 0 %, 0 %
59.69 W, 0 %, 0 %
59.60 W, 0 %, 0 %
59.69 W, 0 %, 0 %
59.72 W, 0 %, 0 %
59.69 W, 0 %, 0 %
59.69 W, 0 %, 0 %
59.62 W, 0 %, 0 %
59.50 W, 0 %, 0 %
59.59 W, 0 %, 0 %
59.79 W, 0 %, 0 %
60.85 W, 0 %, 0 %
60.85 W, 0 %, 0 %
61.14 W, 0 %, 0 %
61.14 W, 0 %, 0 %
80.74 W, 0 %, 0 %
88.01 W, 0 %, 0 %
88.01 W, 0 %, 0 %
91.46 W, 0 %, 0 %
91.46 W, 0 %, 0 %
92.90 W, 0 %, 0 %
94.01 W, 0 %, 0 %
94.01 W, 0 %, 0 %
94.30 W, 0 %, 0 %
93.34 W, 70 %, 0 %
93.34 W, 70 %, 0 %
93.25 W, 70 %, 0 %
93.25 W, 70 %, 0 %
92.80 W, 70 %, 0 %
94.70 W, 70 %, 0 %
94.70 W, 70 %, 0 %
94.50 W, 70 %, 0 %
94.50 W, 70 %, 0 %
93.92 W, 70 %, 0 %
92.61 W, 70 %, 0 %
92.61 W, 70 %, 0 %
94.34 W, 70 %, 0 %
94.34 W, 70 %, 0 %
94.44 W, 100 %, 0 %
93.00 W, 100 %, 0 %
93.00 W, 100 %, 0 %
93.00 W, 100 %, 0 %
93.00 W, 100 %, 0 %
92.51 W, 100 %, 0 %
94.11 W, 100 %, 0 %
94.11 W, 100 %, 0 %
94.30 W, 100 %, 0 %
94.30 W, 100 %, 0 %
93.57 W, 100 %, 0 %
93.82 W, 100 %, 0 %
93.82 W, 100 %, 0 %
94.79 W, 100 %, 0 %
94.79 W, 100 %, 0 %
94.50 W, 100 %, 0 %
92.57 W, 100 %, 0 %
92.57 W, 100 %, 0 %
92.67 W, 100 %, 0 %
92.67 W, 100 %, 0 %
92.57 W, 100 %, 0 %
94.01 W, 100 %, 0 %
94.01 W, 100 %, 0 %
93.28 W, 100 %, 0 %
93.28 W, 100 %, 0 %
92.61 W, 100 %, 0 %
95.02 W, 100 %, 0 %
95.02 W, 100 %, 0 %
94.92 W, 100 %, 0 %
94.92 W, 100 %, 0 %
94.44 W, 100 %, 0 %
92.22 W, 100 %, 0 %
92.22 W, 100 %, 0 %
92.61 W, 100 %, 0 %
92.61 W, 100 %, 0 %
92.80 W, 100 %, 0 %
93.57 W, 100 %, 0 %
93.57 W, 100 %, 0 %
93.57 W, 100 %, 0 %
92.90 W, 100 %, 0 %
92.90 W, 100 %, 0 %
92.90 W, 100 %, 0 %
92.90 W, 100 %, 0 %
92.32 W, 100 %, 0 %
94.30 W, 100 %, 0 %
94.30 W, 100 %, 0 %
94.30 W, 100 %, 0 %
93.82 W, 100 %, 0 %
93.82 W, 100 %, 0 %
93.63 W, 100 %, 0 %
93.63 W, 100 %, 0 %
93.19 W, 100 %, 0 %
95.02 W, 100 %, 0 %
95.02 W, 100 %, 0 %
94.15 W, 100 %, 0 %
94.40 W, 100 %, 0 %
94.40 W, 100 %, 0 %
94.73 W, 100 %, 0 %
93.76 W, 100 %, 0 %
93.76 W, 100 %, 0 %
94.05 W, 100 %, 0 %
94.05 W, 100 %, 0 %
93.44 W, 100 %, 0 %
94.88 W, 100 %, 0 %
94.88 W, 100 %, 0 %
95.11 W, 100 %, 0 %
95.11 W, 100 %, 0 %
94.63 W, 100 %, 0 %
92.22 W, 100 %, 0 %
92.22 W, 100 %, 0 %
92.32 W, 100 %, 0 %
92.32 W, 100 %, 0 %
93.28 W, 100 %, 0 %
93.73 W, 100 %, 0 %
93.73 W, 100 %, 0 %
93.53 W, 100 %, 0 %
93.53 W, 100 %, 0 %
92.96 W, 100 %, 0 %
92.80 W, 100 %, 0 %
92.80 W, 100 %, 0 %
94.15 W, 100 %, 0 %
94.11 W, 100 %, 0 %
94.11 W, 99 %, 0 %
94.05 W, 99 %, 0 %
92.80 W, 99 %, 0 %
92.80 W, 99 %, 0 %
92.86 W, 99 %, 0 %
92.86 W, 99 %, 0 %
92.61 W, 99 %, 0 %
94.25 W, 99 %, 0 %
94.25 W, 99 %, 0 %
94.12 W, 99 %, 0 %
94.12 W, 99 %, 0 %
93.73 W, 99 %, 0 %
94.21 W, 99 %, 0 %
94.21 W, 100 %, 0 %
94.44 W, 100 %, 0 %
94.44 W, 100 %, 0 %
94.63 W, 100 %, 0 %
92.61 W, 100 %, 0 %
