power.draw [W], utilization.gpu [%], utilization.memory [%]
65.19 W, 0 %, 0 %
65.29 W, 0 %, 0 %
65.29 W, 0 %, 0 %
65.10 W, 0 %, 0 %
65.19 W, 0 %, 0 %
65.19 W, 0 %, 0 %
65.19 W, 0 %, 0 %
65.19 W, 0 %, 0 %
65.19 W, 0 %, 0 %
65.10 W, 0 %, 0 %
65.09 W, 0 %, 0 %
65.09 W, 0 %, 0 %
65.09 W, 0 %, 0 %
65.09 W, 0 %, 0 %
65.19 W, 0 %, 0 %
65.10 W, 0 %, 0 %
65.10 W, 0 %, 0 %
65.28 W, 0 %, 0 %
65.28 W, 1 %, 0 %
65.29 W, 1 %, 0 %
64.71 W, 1 %, 0 %
64.71 W, 1 %, 0 %
69.81 W, 1 %, 0 %
65.96 W, 1 %, 0 %
65.96 W, 1 %, 0 %
64.12 W, 1 %, 0 %
64.12 W, 1 %, 0 %
63.75 W, 1 %, 0 %
111.62 W, 1 %, 0 %
111.62 W, 1 %, 0 %
138.69 W, 1 %, 0 %
138.69 W, 1 %, 0 %
143.46 W, 36 %, 2 %
143.94 W, 36 %, 2 %
143.94 W, 36 %, 2 %
144.28 W, 36 %, 2 %
144.37 W, 36 %, 2 %
144.56 W, 36 %, 2 %
144.56 W, 36 %, 2 %
144.57 W, 36 %, 2 %
144.48 W, 36 %, 2 %
144.48 W, 36 %, 2 %
144.67 W, 36 %, 2 %
144.88 W, 36 %, 2 %
144.98 W, 100 %, 0 %
144.98 W, 100 %, 0 %
145.18 W, 100 %, 0 %
145.07 W, 100 %, 0 %
145.07 W, 100 %, 0 %
145.07 W, 100 %, 0 %
145.35 W, 100 %, 0 %
145.35 W, 100 %, 0 %
145.37 W, 100 %, 0 %
145.35 W, 100 %, 0 %
145.35 W, 100 %, 0 %
145.26 W, 100 %, 0 %
145.45 W, 100 %, 0 %
145.45 W, 100 %, 0 %
145.35 W, 100 %, 0 %
145.26 W, 100 %, 0 %
145.26 W, 100 %, 0 %
145.35 W, 100 %, 0 %
145.64 W, 100 %, 0 %
145.64 W, 100 %, 0 %
145.55 W, 100 %, 0 %
145.55 W, 100 %, 0 %
145.55 W, 100 %, 0 %
145.45 W, 100 %, 0 %
145.74 W, 100 %, 0 %
145.74 W, 100 %, 0 %
145.64 W, 100 %, 0 %
145.55 W, 100 %, 0 %
145.55 W, 100 %, 0 %
145.64 W, 100 %, 0 %
145.55 W, 100 %, 0 %
145.55 W, 100 %, 0 %
145.64 W, 100 %, 0 %
145.55 W, 100 %, 0 %
145.55 W, 100 %, 0 %
145.64 W, 100 %, 0 %
145.74 W, 100 %, 0 %
145.74 W, 100 %, 0 %
145.55 W, 100 %, 0 %
145.84 W, 100 %, 0 %
145.84 W, 100 %, 0 %
145.84 W, 100 %, 0 %
145.84 W, 100 %, 0 %
145.84 W, 100 %, 0 %
145.64 W, 100 %, 0 %
145.84 W, 100 %, 0 %
145.84 W, 100 %, 0 %
145.84 W, 100 %, 0 %
145.74 W, 100 %, 0 %
145.74 W, 100 %, 0 %
145.64 W, 100 %, 0 %
145.93 W, 100 %, 0 %
145.93 W, 100 %, 0 %
145.84 W, 100 %, 0 %
