=================
CUDA Devices: 1
=================
000vLE, speed=6
CaQ5, speed=23
0CZR5, speed=24
0P9sB, speed=29
PArB, speed=29
0bkJH, speed=32
blIH, speed=32
0oKkN, speed=33
oLjN, speed=33
10vBT, speed=33
0000wAT, speed=33
1DVcZ, speed=34
000DWbZ, speed=34
1Q63f, speed=34
000Q72f, speed=34
1cgUl, speed=34
000chTl, speed=34
1pGvr, speed=34
000pHur, speed=34
21rMx, speed=34
0011sLx, speed=34
2ERo3, speed=34
001ESn3, speed=34
2R2F9, speed=35
001R3E9, speed=35
2dcgF, speed=35
001ddfF, speed=35
2qD7L, speed=34
001qE6L, speed=35
32nYR, speed=34
0022oXR, speed=34
3FNzX, speed=34
002FOyX, speed=34
3RyQd, speed=34
002RzPd, speed=34
3eYrj, speed=34
002eZqj, speed=34
3r9Ip, speed=34
002rAHp, speed=34
43jjv, speed=34
0033kiv, speed=35
4GKB1, speed=35
4Suc7, speed=35
003GLA1, speed=35
4fV3D, speed=35
003Svb7, speed=35
4s5UJ, speed=35
003fW2D, speed=35
54fvP, speed=35
003s6TJ, speed=35
5HGMV, speed=35
0044guP, speed=35
5Tqnb, speed=35
004HHLV, speed=35
5gREh, speed=35
004Trmb, speed=35
5t1fn, speed=35
004gSDh, speed=35
65c6t, speed=35
004t2en, speed=35
6ICXz, speed=35
106g2q, speed=35
0055d5t, speed=35
6Umz5, speed=35
005IDWz, speed=35
6hNQB, speed=35
005Uny5, speed=35
6txrH, speed=35
005hOPB, speed=35
76YIN, speed=35
005tyqH, speed=35
7J8jT, speed=35
0066ZHN, speed=35
7VjAZ, speed=35
006J9iT, speed=35
7iJbf, speed=35
006Vk9Z, speed=35
7uu2l, speed=35
006iKaf, speed=35
87UTr, speed=35
006uv1l, speed=35
8K4ux, speed=35
8WfM3, speed=35
0077VSr, speed=35
8jFn9, speed=35
007K5tx, speed=35
8vqEF, speed=35
-------------
Pass - 007WgL3
-------------
34838
start time: 23:20:04
