=================
CUDA Devices: 1
=================
000vLE, speed=7
0CZR5, speed=15
CaQ5, speed=15
0P9sB, speed=23
PArB, speed=23
0bkJH, speed=24
blIH, speed=24
0oKkN, speed=25
oLjN, speed=25
10vBT, speed=25
0000wAT, speed=25
1DVcZ, speed=25
000DWbZ, speed=25
1Q63f, speed=25
000Q72f, speed=25
1cgUl, speed=25
000chTl, speed=25
1pGvr, speed=24
000pHur, speed=24
0011sLx, speed=25
21rMx, speed=25
001ESn3, speed=25
2ERo3, speed=25
001R3E9, speed=25
2R2F9, speed=25
001ddfF, speed=25
2dcgF, speed=25
2qD7L, speed=25
001qE6L, speed=25
32nYR, speed=25
0022oXR, speed=25
3FNzX, speed=26
002FOyX, speed=26
3RyQd, speed=25
002RzPd, speed=25
3eYrj, speed=25
002eZqj, speed=25
002rAHp, speed=25
3r9Ip, speed=25
0033kiv, speed=25
43jjv, speed=25
003GLA1, speed=25
4GKB1, speed=25
003Svb7, speed=25
4Suc7, speed=25
003fW2D, speed=25
4fV3D, speed=25
003s6TJ, speed=25
4s5UJ, speed=25
0044guP, speed=25
54fvP, speed=25
004HHLV, speed=25
5HGMV, speed=25
004Trmb, speed=25
5Tqnb, speed=25
004gSDh, speed=25
5gREh, speed=25
5t1fn, speed=25
004t2en, speed=25
65c6t, speed=25
0055d5t, speed=25
6ICXz, speed=25
005IDWz, speed=25
6Umz5, speed=25
005Uny5, speed=25
106g2q, speed=25
6hNQB, speed=25
005hOPB, speed=25
6txrH, speed=25
005tyqH, speed=25
76YIN, speed=25
0066ZHN, speed=25
7J8jT, speed=25
006J9iT, speed=25
7VjAZ, speed=25
006Vk9Z, speed=25
7iJbf, speed=25
006iKaf, speed=25
7uu2l, speed=25
006uv1l, speed=25
87UTr, speed=25
0077VSr, speed=25
8K4ux, speed=25
007K5tx, speed=25
8WfM3, speed=25
-------------
Pass - 007WgL3
-------------
30844
start time: 22:44:34
