power.draw [W], utilization.gpu [%], utilization.memory [%]
61.04 W, 0 %, 0 %
61.04 W, 0 %, 0 %
60.98 W, 0 %, 0 %
61.17 W, 0 %, 0 %
61.07 W, 0 %, 0 %
61.07 W, 0 %, 0 %
61.04 W, 0 %, 0 %
60.98 W, 0 %, 0 %
60.98 W, 0 %, 0 %
60.88 W, 0 %, 0 %
60.78 W, 0 %, 0 %
60.78 W, 0 %, 0 %
60.88 W, 0 %, 0 %
60.78 W, 0 %, 0 %
60.88 W, 0 %, 0 %
60.88 W, 0 %, 0 %
60.75 W, 0 %, 0 %
61.53 W, 0 %, 0 %
61.53 W, 0 %, 0 %
62.20 W, 1 %, 0 %
62.20 W, 1 %, 0 %
65.45 W, 1 %, 0 %
106.08 W, 1 %, 0 %
106.08 W, 1 %, 0 %
117.98 W, 1 %, 0 %
120.27 W, 1 %, 0 %
120.75 W, 1 %, 0 %
120.75 W, 1 %, 0 %
121.60 W, 1 %, 0 %
121.69 W, 1 %, 0 %
121.69 W, 1 %, 0 %
121.71 W, 1 %, 0 %
122.09 W, 87 %, 29 %
121.52 W, 87 %, 29 %
120.99 W, 87 %, 29 %
120.94 W, 87 %, 29 %
121.13 W, 87 %, 29 %
121.13 W, 87 %, 29 %
121.31 W, 87 %, 29 %
122.14 W, 87 %, 29 %
121.80 W, 87 %, 29 %
122.48 W, 100 %, 34 %
122.19 W, 100 %, 34 %
121.94 W, 100 %, 34 %
122.12 W, 100 %, 34 %
121.91 W, 100 %, 34 %
121.22 W, 100 %, 34 %
121.71 W, 100 %, 34 %
121.89 W, 100 %, 34 %
121.69 W, 100 %, 34 %
120.94 W, 100 %, 34 %
121.22 W, 100 %, 34 %
121.90 W, 100 %, 34 %
122.08 W, 100 %, 34 %
122.65 W, 100 %, 34 %
121.71 W, 100 %, 34 %
121.79 W, 100 %, 34 %
122.29 W, 100 %, 34 %
121.84 W, 100 %, 34 %
121.84 W, 100 %, 34 %
121.60 W, 100 %, 34 %
121.75 W, 100 %, 34 %
122.42 W, 100 %, 34 %
121.56 W, 100 %, 34 %
121.90 W, 100 %, 34 %
122.37 W, 100 %, 34 %
122.48 W, 100 %, 34 %
122.33 W, 100 %, 34 %
122.46 W, 100 %, 34 %
122.00 W, 100 %, 34 %
122.18 W, 100 %, 34 %
121.42 W, 100 %, 34 %
121.89 W, 100 %, 34 %
122.85 W, 100 %, 34 %
121.41 W, 100 %, 34 %
121.71 W, 100 %, 34 %
121.79 W, 100 %, 34 %
122.03 W, 100 %, 34 %
122.27 W, 100 %, 34 %
122.14 W, 100 %, 34 %
121.91 W, 100 %, 34 %
122.08 W, 100 %, 34 %
121.84 W, 100 %, 34 %
122.13 W, 100 %, 34 %
121.41 W, 100 %, 34 %
121.85 W, 100 %, 34 %
121.42 W, 100 %, 34 %
121.81 W, 100 %, 34 %
122.18 W, 100 %, 34 %
121.32 W, 100 %, 34 %
121.90 W, 100 %, 34 %
122.18 W, 100 %, 34 %
121.60 W, 100 %, 34 %
121.71 W, 100 %, 34 %
121.61 W, 100 %, 34 %
122.08 W, 100 %, 34 %
122.48 W, 100 %, 34 %
122.27 W, 100 %, 34 %
121.60 W, 100 %, 34 %
121.89 W, 100 %, 34 %
121.89 W, 100 %, 34 %
121.89 W, 100 %, 34 %
122.18 W, 100 %, 34 %
122.00 W, 100 %, 34 %
122.65 W, 100 %, 34 %
122.58 W, 100 %, 34 %
122.08 W, 100 %, 34 %
121.22 W, 100 %, 34 %
122.08 W, 100 %, 34 %
121.69 W, 100 %, 34 %
121.98 W, 100 %, 34 %
121.89 W, 100 %, 34 %
121.71 W, 100 %, 34 %
121.99 W, 100 %, 34 %
121.60 W, 100 %, 34 %
122.23 W, 100 %, 34 %
121.90 W, 100 %, 34 %
122.08 W, 100 %, 34 %
122.09 W, 100 %, 34 %
121.79 W, 100 %, 34 %
122.65 W, 100 %, 34 %
122.61 W, 100 %, 34 %
122.18 W, 100 %, 34 %
