=================
CUDA Devices: 1
=================
000vLE, speed=8
CaQ5, speed=19
0CZR5, speed=19
PArB, speed=24
0P9sB, speed=24
blIH, speed=24
0bkJH, speed=24
oLjN, speed=24
0oKkN, speed=24
0000wAT, speed=24
10vBT, speed=24
000DWbZ, speed=24
1DVcZ, speed=24
000Q72f, speed=24
1Q63f, speed=24
000chTl, speed=24
1cgUl, speed=24
000pHur, speed=24
1pGvr, speed=24
0011sLx, speed=24
21rMx, speed=24
001ESn3, speed=24
2ERo3, speed=24
001R3E9, speed=25
2R2F9, speed=25
001ddfF, speed=25
2dcgF, speed=25
001qE6L, speed=25
2qD7L, speed=25
0022oXR, speed=26
32nYR, speed=26
002FOyX, speed=26
3FNzX, speed=26
002RzPd, speed=26
3RyQd, speed=26
002eZqj, speed=27
3eYrj, speed=27
002rAHp, speed=27
3r9Ip, speed=27
0033kiv, speed=27
43jjv, speed=27
003GLA1, speed=28
4GKB1, speed=28
003Svb7, speed=28
4Suc7, speed=28
003fW2D, speed=28
4fV3D, speed=28
003s6TJ, speed=28
4s5UJ, speed=28
0044guP, speed=28
54fvP, speed=28
004HHLV, speed=28
5HGMV, speed=28
004Trmb, speed=28
5Tqnb, speed=28
004gSDh, speed=27
5gREh, speed=27
004t2en, speed=27
5t1fn, speed=27
0055d5t, speed=27
65c6t, speed=27
005IDWz, speed=27
6ICXz, speed=27
005Uny5, speed=27
6Umz5, speed=27
106g2q, speed=27
005hOPB, speed=27
6hNQB, speed=27
005tyqH, speed=27
6txrH, speed=27
0066ZHN, speed=27
76YIN, speed=27
006J9iT, speed=27
7J8jT, speed=27
006Vk9Z, speed=27
7VjAZ, speed=27
006iKaf, speed=27
7iJbf, speed=27
006uv1l, speed=27
7uu2l, speed=27
0077VSr, speed=27
87UTr, speed=27
007K5tx, speed=27
8K4ux, speed=27
-------------
Pass - 007WgL3
-------------
29646
start time: 22:36:46
