power.draw [W], utilization.gpu [%], utilization.memory [%]
61.52 W, 0 %, 0 %
61.52 W, 0 %, 0 %
61.42 W, 0 %, 0 %
61.42 W, 0 %, 0 %
61.53 W, 0 %, 0 %
61.52 W, 0 %, 0 %
61.52 W, 0 %, 0 %
61.62 W, 0 %, 0 %
61.62 W, 0 %, 0 %
61.62 W, 0 %, 0 %
61.62 W, 0 %, 0 %
61.62 W, 0 %, 0 %
61.62 W, 0 %, 0 %
61.62 W, 0 %, 0 %
61.53 W, 0 %, 0 %
61.52 W, 0 %, 0 %
61.52 W, 0 %, 0 %
61.52 W, 0 %, 0 %
61.52 W, 0 %, 0 %
61.52 W, 0 %, 0 %
61.52 W, 0 %, 0 %
61.52 W, 0 %, 0 %
61.42 W, 0 %, 0 %
61.42 W, 0 %, 0 %
61.52 W, 0 %, 0 %
61.62 W, 0 %, 0 %
61.62 W, 0 %, 0 %
61.52 W, 0 %, 0 %
61.52 W, 0 %, 0 %
61.53 W, 0 %, 0 %
61.62 W, 0 %, 0 %
61.62 W, 0 %, 0 %
61.42 W, 0 %, 0 %
61.62 W, 0 %, 0 %
61.52 W, 0 %, 0 %
67.01 W, 0 %, 0 %
67.01 W, 0 %, 0 %
80.07 W, 0 %, 0 %
82.27 W, 0 %, 0 %
82.27 W, 0 %, 0 %
82.52 W, 0 %, 0 %
82.52 W, 0 %, 0 %
83.00 W, 10 %, 0 %
96.89 W, 10 %, 0 %
96.89 W, 10 %, 0 %
143.39 W, 10 %, 0 %
143.39 W, 10 %, 0 %
153.07 W, 10 %, 0 %
153.36 W, 10 %, 0 %
153.36 W, 10 %, 0 %
154.70 W, 10 %, 0 %
154.70 W, 10 %, 0 %
146.36 W, 10 %, 0 %
141.39 W, 10 %, 0 %
141.39 W, 10 %, 0 %
140.81 W, 94 %, 36 %
140.81 W, 94 %, 36 %
140.91 W, 94 %, 36 %
140.58 W, 94 %, 36 %
140.58 W, 94 %, 36 %
140.81 W, 94 %, 36 %
140.81 W, 94 %, 36 %
140.62 W, 94 %, 36 %
140.75 W, 94 %, 36 %
140.75 W, 94 %, 36 %
140.96 W, 94 %, 36 %
140.96 W, 94 %, 36 %
140.03 W, 94 %, 36 %
141.06 W, 94 %, 36 %
141.06 W, 100 %, 41 %
140.58 W, 100 %, 41 %
140.58 W, 100 %, 41 %
139.76 W, 100 %, 41 %
141.00 W, 100 %, 41 %
141.00 W, 100 %, 41 %
140.49 W, 100 %, 41 %
140.49 W, 100 %, 41 %
140.29 W, 100 %, 41 %
140.33 W, 100 %, 41 %
140.33 W, 100 %, 41 %
140.20 W, 100 %, 41 %
140.20 W, 100 %, 41 %
141.29 W, 100 %, 41 %
140.04 W, 100 %, 41 %
140.04 W, 100 %, 41 %
140.87 W, 100 %, 41 %
140.87 W, 100 %, 41 %
140.77 W, 100 %, 41 %
139.91 W, 100 %, 41 %
139.91 W, 100 %, 41 %
141.06 W, 100 %, 41 %
141.06 W, 100 %, 41 %
140.77 W, 100 %, 41 %
140.49 W, 100 %, 41 %
140.49 W, 100 %, 41 %
140.62 W, 100 %, 41 %
140.62 W, 100 %, 41 %
140.96 W, 100 %, 41 %
140.20 W, 100 %, 41 %
140.20 W, 100 %, 41 %
140.58 W, 100 %, 41 %
140.58 W, 100 %, 41 %
140.58 W, 100 %, 41 %
140.96 W, 100 %, 41 %
140.96 W, 100 %, 41 %
140.62 W, 100 %, 41 %
140.62 W, 100 %, 41 %
140.01 W, 100 %, 41 %
140.91 W, 100 %, 41 %
140.91 W, 100 %, 41 %
140.49 W, 100 %, 41 %
140.49 W, 100 %, 41 %
139.62 W, 100 %, 41 %
140.87 W, 100 %, 41 %
140.87 W, 100 %, 41 %
140.04 W, 100 %, 41 %
140.04 W, 100 %, 41 %
140.29 W, 100 %, 41 %
140.49 W, 100 %, 41 %
140.49 W, 100 %, 41 %
139.65 W, 100 %, 41 %
139.65 W, 100 %, 41 %
141.06 W, 100 %, 41 %
140.39 W, 100 %, 41 %
140.39 W, 100 %, 41 %
139.56 W, 100 %, 41 %
139.56 W, 100 %, 41 %
140.71 W, 100 %, 41 %
139.62 W, 100 %, 41 %
139.62 W, 100 %, 41 %
141.06 W, 100 %, 41 %
141.06 W, 100 %, 41 %
140.51 W, 100 %, 41 %
140.22 W, 100 %, 41 %
140.22 W, 100 %, 41 %
140.62 W, 100 %, 41 %
140.62 W, 100 %, 41 %
140.49 W, 100 %, 41 %
140.94 W, 100 %, 41 %
140.94 W, 100 %, 41 %
140.20 W, 100 %, 41 %
140.20 W, 100 %, 41 %
140.10 W, 100 %, 41 %
140.87 W, 100 %, 41 %
140.87 W, 100 %, 41 %
140.43 W, 100 %, 41 %
140.43 W, 100 %, 41 %
139.91 W, 100 %, 41 %
140.58 W, 100 %, 41 %
140.58 W, 100 %, 41 %
140.49 W, 100 %, 41 %
140.49 W, 100 %, 41 %
139.45 W, 100 %, 41 %
140.68 W, 100 %, 41 %
140.68 W, 100 %, 41 %
139.93 W, 100 %, 41 %
139.93 W, 100 %, 41 %
139.62 W, 100 %, 41 %
140.20 W, 100 %, 41 %
140.20 W, 100 %, 41 %
139.43 W, 100 %, 41 %
139.43 W, 100 %, 41 %
140.87 W, 100 %, 41 %
139.93 W, 100 %, 41 %
139.93 W, 100 %, 41 %
140.03 W, 100 %, 41 %
140.03 W, 100 %, 41 %
140.52 W, 100 %, 41 %
139.84 W, 100 %, 41 %
139.84 W, 100 %, 41 %
139.66 W, 100 %, 41 %
139.66 W, 100 %, 41 %
140.49 W, 100 %, 41 %
139.65 W, 100 %, 41 %
139.65 W, 100 %, 41 %
140.68 W, 100 %, 41 %
140.68 W, 100 %, 41 %
140.24 W, 100 %, 41 %
140.39 W, 100 %, 41 %
140.39 W, 100 %, 41 %
140.24 W, 100 %, 41 %
140.24 W, 100 %, 41 %
140.29 W, 100 %, 41 %
139.47 W, 100 %, 41 %
139.47 W, 100 %, 41 %
140.39 W, 100 %, 41 %
140.39 W, 100 %, 41 %
140.10 W, 100 %, 41 %
140.39 W, 100 %, 41 %
140.39 W, 100 %, 41 %
140.24 W, 100 %, 41 %
140.24 W, 100 %, 41 %
139.37 W, 100 %, 41 %
140.04 W, 100 %, 41 %
140.04 W, 100 %, 40 %
140.01 W, 100 %, 40 %
140.01 W, 100 %, 40 %
139.17 W, 100 %, 40 %
140.52 W, 100 %, 40 %
140.52 W, 100 %, 40 %
139.62 W, 100 %, 40 %
139.62 W, 100 %, 40 %
139.62 W, 100 %, 40 %
140.39 W, 100 %, 40 %
140.39 W, 100 %, 40 %
139.36 W, 100 %, 40 %
139.36 W, 100 %, 40 %
139.53 W, 100 %, 40 %
140.01 W, 100 %, 40 %
140.01 W, 100 %, 41 %
139.72 W, 100 %, 41 %
139.72 W, 100 %, 41 %
140.49 W, 100 %, 41 %
139.33 W, 100 %, 41 %
139.33 W, 100 %, 41 %
139.18 W, 100 %, 41 %
139.18 W, 100 %, 41 %
139.81 W, 100 %, 41 %
139.81 W, 100 %, 41 %
139.81 W, 100 %, 41 %
139.91 W, 100 %, 41 %
139.91 W, 100 %, 41 %
140.58 W, 100 %, 40 %
139.24 W, 100 %, 40 %
