power.draw [W], utilization.gpu [%], utilization.memory [%]
57.76 W, 0 %, 0 %
57.69 W, 0 %, 0 %
57.69 W, 0 %, 0 %
57.76 W, 0 %, 0 %
57.76 W, 0 %, 0 %
57.79 W, 0 %, 0 %
57.69 W, 0 %, 0 %
57.69 W, 0 %, 0 %
57.77 W, 0 %, 0 %
57.77 W, 0 %, 0 %
57.76 W, 0 %, 0 %
57.76 W, 0 %, 0 %
57.76 W, 0 %, 0 %
57.76 W, 0 %, 0 %
57.76 W, 0 %, 0 %
57.79 W, 0 %, 0 %
57.67 W, 0 %, 0 %
57.67 W, 0 %, 0 %
57.76 W, 0 %, 0 %
57.76 W, 0 %, 0 %
57.76 W, 0 %, 0 %
57.76 W, 0 %, 0 %
57.76 W, 0 %, 0 %
57.76 W, 0 %, 0 %
57.76 W, 0 %, 0 %
57.76 W, 0 %, 0 %
57.67 W, 0 %, 0 %
57.89 W, 0 %, 0 %
57.69 W, 0 %, 0 %
57.69 W, 0 %, 0 %
57.76 W, 0 %, 0 %
57.76 W, 0 %, 0 %
57.76 W, 0 %, 0 %
57.69 W, 0 %, 0 %
57.67 W, 0 %, 0 %
57.69 W, 0 %, 0 %
57.69 W, 0 %, 0 %
57.89 W, 0 %, 0 %
58.66 W, 0 %, 0 %
58.66 W, 0 %, 0 %
58.92 W, 0 %, 0 %
58.83 W, 0 %, 0 %
58.83 W, 0 %, 0 %
59.02 W, 5 %, 0 %
59.21 W, 5 %, 0 %
59.21 W, 5 %, 0 %
71.02 W, 5 %, 0 %
71.02 W, 5 %, 0 %
67.07 W, 5 %, 0 %
61.71 W, 5 %, 0 %
61.71 W, 5 %, 0 %
59.69 W, 5 %, 0 %
63.22 W, 5 %, 0 %
63.22 W, 5 %, 0 %
68.81 W, 5 %, 0 %
68.81 W, 5 %, 0 %
60.94 W, 76 %, 4 %
59.78 W, 76 %, 4 %
59.78 W, 76 %, 4 %
66.51 W, 76 %, 4 %
66.51 W, 76 %, 4 %
68.42 W, 76 %, 4 %
62.48 W, 76 %, 4 %
62.48 W, 76 %, 4 %
59.79 W, 76 %, 4 %
59.40 W, 76 %, 4 %
59.40 W, 76 %, 4 %
71.22 W, 76 %, 4 %
63.16 W, 76 %, 4 %
63.16 W, 77 %, 4 %
59.88 W, 77 %, 4 %
59.40 W, 77 %, 4 %
59.40 W, 77 %, 4 %
71.41 W, 77 %, 4 %
63.35 W, 77 %, 4 %
63.35 W, 77 %, 4 %
59.98 W, 77 %, 4 %
59.50 W, 77 %, 4 %
59.50 W, 77 %, 4 %
74.10 W, 77 %, 4 %
63.83 W, 77 %, 4 %
63.83 W, 77 %, 4 %
59.88 W, 77 %, 4 %
59.59 W, 77 %, 4 %
59.59 W, 77 %, 4 %
75.61 W, 77 %, 4 %
64.61 W, 77 %, 4 %
64.61 W, 77 %, 4 %
60.17 W, 77 %, 4 %
59.50 W, 77 %, 4 %
59.50 W, 77 %, 4 %
78.78 W, 77 %, 4 %
78.78 W, 77 %, 4 %
63.35 W, 77 %, 4 %
60.56 W, 77 %, 4 %
60.56 W, 76 %, 4 %
59.59 W, 76 %, 4 %
79.64 W, 76 %, 4 %
79.64 W, 76 %, 4 %
64.70 W, 76 %, 4 %
60.94 W, 76 %, 4 %
60.94 W, 76 %, 4 %
59.59 W, 76 %, 4 %
59.59 W, 76 %, 4 %
80.22 W, 76 %, 4 %
66.51 W, 76 %, 4 %
66.51 W, 76 %, 4 %
60.56 W, 76 %, 4 %
59.69 W, 76 %, 4 %
59.69 W, 76 %, 4 %
75.13 W, 76 %, 4 %
67.94 W, 76 %, 4 %
67.94 W, 76 %, 4 %
60.75 W, 76 %, 4 %
59.78 W, 76 %, 4 %
59.78 W, 76 %, 4 %
67.27 W, 76 %, 4 %
70.25 W, 76 %, 4 %
70.25 W, 76 %, 4 %
61.23 W, 76 %, 4 %
59.78 W, 76 %, 4 %
59.78 W, 76 %, 4 %
64.03 W, 76 %, 4 %
75.64 W, 76 %, 4 %
75.64 W, 76 %, 4 %
62.39 W, 76 %, 4 %
59.69 W, 76 %, 4 %
59.69 W, 76 %, 4 %
58.63 W, 76 %, 4 %
58.34 W, 76 %, 4 %
58.34 W, 76 %, 4 %
58.25 W, 76 %, 4 %
58.25 W, 76 %, 4 %
58.25 W, 76 %, 4 %
58.53 W, 40 %, 2 %
58.53 W, 40 %, 2 %
80.32 W, 40 %, 2 %
80.32 W, 40 %, 2 %
64.03 W, 40 %, 2 %
60.75 W, 40 %, 2 %
60.75 W, 40 %, 2 %
59.59 W, 40 %, 2 %
76.66 W, 40 %, 2 %
76.66 W, 40 %, 2 %
65.18 W, 40 %, 2 %
61.04 W, 40 %, 2 %
61.04 W, 40 %, 2 %
59.59 W, 74 %, 4 %
71.99 W, 74 %, 4 %
71.99 W, 74 %, 4 %
66.15 W, 74 %, 4 %
61.33 W, 74 %, 4 %
61.33 W, 74 %, 4 %
59.59 W, 74 %, 4 %
68.23 W, 74 %, 4 %
68.23 W, 74 %, 4 %
67.56 W, 74 %, 4 %
61.62 W, 74 %, 4 %
61.62 W, 74 %, 4 %
59.69 W, 77 %, 4 %
64.60 W, 77 %, 4 %
64.60 W, 77 %, 4 %
68.33 W, 77 %, 4 %
68.33 W, 77 %, 4 %
60.94 W, 77 %, 4 %
59.78 W, 77 %, 4 %
59.78 W, 77 %, 4 %
67.07 W, 77 %, 4 %
70.93 W, 77 %, 4 %
70.93 W, 77 %, 4 %
61.42 W, 77 %, 4 %
59.88 W, 77 %, 4 %
59.88 W, 76 %, 4 %
58.73 W, 76 %, 4 %
58.44 W, 76 %, 4 %
58.44 W, 76 %, 4 %
69.48 W, 76 %, 4 %
69.48 W, 76 %, 4 %
67.17 W, 76 %, 4 %
62.00 W, 76 %, 4 %
62.00 W, 76 %, 4 %
59.69 W, 76 %, 4 %
61.13 W, 76 %, 4 %
61.13 W, 76 %, 4 %
69.77 W, 76 %, 4 %
62.48 W, 64 %, 4 %
62.48 W, 64 %, 4 %
59.88 W, 64 %, 4 %
59.88 W, 64 %, 4 %
59.88 W, 64 %, 4 %
70.25 W, 64 %, 4 %
62.76 W, 64 %, 4 %
62.76 W, 64 %, 4 %
59.79 W, 64 %, 4 %
59.50 W, 64 %, 4 %
59.50 W, 64 %, 4 %
72.46 W, 64 %, 4 %
63.16 W, 64 %, 4 %
63.16 W, 77 %, 4 %
