power.draw [W], utilization.gpu [%], utilization.memory [%]
61.53 W, 0 %, 0 %
61.53 W, 0 %, 0 %
61.43 W, 0 %, 0 %
61.33 W, 0 %, 0 %
61.33 W, 0 %, 0 %
61.36 W, 0 %, 0 %
61.33 W, 0 %, 0 %
61.33 W, 0 %, 0 %
61.33 W, 0 %, 0 %
61.33 W, 0 %, 0 %
61.33 W, 0 %, 0 %
61.33 W, 0 %, 0 %
61.33 W, 0 %, 0 %
61.43 W, 0 %, 0 %
61.43 W, 0 %, 0 %
61.42 W, 0 %, 0 %
61.33 W, 0 %, 0 %
61.33 W, 0 %, 0 %
61.42 W, 0 %, 0 %
61.42 W, 0 %, 0 %
61.43 W, 0 %, 0 %
61.33 W, 0 %, 0 %
61.33 W, 0 %, 0 %
61.33 W, 0 %, 0 %
61.33 W, 0 %, 0 %
61.33 W, 0 %, 0 %
61.33 W, 0 %, 0 %
61.33 W, 0 %, 0 %
61.33 W, 0 %, 0 %
61.33 W, 0 %, 0 %
61.24 W, 0 %, 0 %
61.43 W, 0 %, 0 %
61.43 W, 0 %, 0 %
61.43 W, 0 %, 0 %
61.43 W, 0 %, 0 %
61.42 W, 0 %, 0 %
61.43 W, 0 %, 0 %
61.42 W, 0 %, 0 %
61.42 W, 0 %, 0 %
61.33 W, 0 %, 0 %
61.46 W, 0 %, 0 %
61.33 W, 0 %, 0 %
61.42 W, 0 %, 0 %
61.42 W, 0 %, 0 %
61.33 W, 0 %, 0 %
61.33 W, 0 %, 0 %
61.33 W, 0 %, 0 %
64.03 W, 0 %, 0 %
64.03 W, 0 %, 0 %
70.87 W, 0 %, 0 %
71.79 W, 0 %, 0 %
71.79 W, 1 %, 0 %
71.78 W, 1 %, 0 %
71.78 W, 1 %, 0 %
71.99 W, 1 %, 0 %
123.99 W, 1 %, 0 %
123.99 W, 1 %, 0 %
170.55 W, 1 %, 0 %
170.55 W, 1 %, 0 %
178.77 W, 1 %, 0 %
180.10 W, 1 %, 0 %
180.10 W, 1 %, 0 %
180.78 W, 1 %, 0 %
180.78 W, 1 %, 0 %
181.16 W, 1 %, 0 %
181.27 W, 84 %, 21 %
181.27 W, 84 %, 21 %
181.18 W, 84 %, 21 %
181.18 W, 84 %, 21 %
181.37 W, 84 %, 21 %
181.33 W, 84 %, 21 %
181.33 W, 84 %, 21 %
181.55 W, 84 %, 21 %
181.55 W, 84 %, 21 %
181.56 W, 84 %, 21 %
181.56 W, 84 %, 21 %
181.56 W, 84 %, 21 %
180.51 W, 84 %, 21 %
180.51 W, 100 %, 30 %
181.27 W, 100 %, 30 %
181.37 W, 100 %, 30 %
181.37 W, 100 %, 30 %
181.47 W, 100 %, 30 %
181.47 W, 100 %, 30 %
181.56 W, 100 %, 30 %
181.75 W, 100 %, 30 %
181.75 W, 100 %, 30 %
181.95 W, 100 %, 30 %
181.95 W, 100 %, 30 %
181.95 W, 100 %, 30 %
181.85 W, 100 %, 30 %
181.85 W, 100 %, 30 %
181.95 W, 100 %, 30 %
181.95 W, 100 %, 30 %
181.95 W, 100 %, 30 %
181.95 W, 100 %, 30 %
181.95 W, 100 %, 30 %
180.32 W, 100 %, 30 %
180.32 W, 100 %, 30 %
180.80 W, 100 %, 30 %
181.08 W, 100 %, 30 %
181.08 W, 100 %, 30 %
181.37 W, 100 %, 30 %
181.37 W, 100 %, 30 %
181.47 W, 100 %, 30 %
181.83 W, 100 %, 30 %
181.83 W, 100 %, 29 %
181.85 W, 100 %, 29 %
181.85 W, 100 %, 29 %
181.95 W, 100 %, 29 %
181.83 W, 100 %, 29 %
181.83 W, 100 %, 29 %
181.95 W, 100 %, 29 %
181.95 W, 100 %, 29 %
181.95 W, 100 %, 29 %
182.14 W, 100 %, 29 %
182.14 W, 100 %, 29 %
182.14 W, 100 %, 29 %
182.14 W, 100 %, 29 %
180.70 W, 100 %, 29 %
181.27 W, 100 %, 30 %
181.27 W, 100 %, 30 %
181.75 W, 100 %, 30 %
181.75 W, 100 %, 30 %
181.56 W, 100 %, 30 %
181.85 W, 100 %, 30 %
181.85 W, 100 %, 30 %
181.95 W, 100 %, 30 %
181.95 W, 100 %, 30 %
181.83 W, 100 %, 30 %
182.23 W, 100 %, 30 %
182.23 W, 100 %, 30 %
182.04 W, 100 %, 30 %
182.04 W, 100 %, 30 %
181.90 W, 100 %, 30 %
181.95 W, 100 %, 30 %
181.95 W, 100 %, 30 %
181.95 W, 100 %, 30 %
181.95 W, 100 %, 30 %
180.41 W, 100 %, 30 %
181.08 W, 100 %, 30 %
181.08 W, 100 %, 30 %
181.47 W, 100 %, 30 %
181.47 W, 100 %, 30 %
181.95 W, 100 %, 30 %
182.04 W, 100 %, 30 %
182.04 W, 100 %, 30 %
182.04 W, 100 %, 30 %
182.04 W, 100 %, 30 %
182.12 W, 100 %, 30 %
182.14 W, 100 %, 30 %
182.14 W, 100 %, 30 %
182.33 W, 100 %, 30 %
182.33 W, 100 %, 30 %
182.14 W, 100 %, 30 %
182.23 W, 100 %, 30 %
182.23 W, 100 %, 30 %
182.23 W, 100 %, 30 %
182.23 W, 100 %, 30 %
182.33 W, 100 %, 30 %
180.99 W, 100 %, 30 %
180.99 W, 100 %, 30 %
181.47 W, 100 %, 30 %
181.47 W, 100 %, 30 %
181.85 W, 100 %, 30 %
182.04 W, 100 %, 30 %
182.04 W, 100 %, 30 %
182.14 W, 100 %, 30 %
182.14 W, 100 %, 30 %
182.33 W, 100 %, 30 %
182.23 W, 100 %, 30 %
182.23 W, 100 %, 30 %
182.04 W, 100 %, 30 %
182.04 W, 100 %, 30 %
181.95 W, 100 %, 30 %
182.04 W, 100 %, 30 %
182.04 W, 100 %, 30 %
182.14 W, 100 %, 30 %
182.14 W, 100 %, 30 %
182.23 W, 100 %, 30 %
182.12 W, 100 %, 30 %
182.12 W, 100 %, 30 %
181.23 W, 100 %, 30 %
181.23 W, 100 %, 30 %
181.66 W, 100 %, 30 %
182.14 W, 100 %, 30 %
182.14 W, 100 %, 30 %
182.23 W, 100 %, 30 %
182.23 W, 100 %, 30 %
182.28 W, 100 %, 30 %
182.33 W, 100 %, 30 %
182.33 W, 100 %, 30 %
182.23 W, 100 %, 30 %
182.23 W, 100 %, 30 %
182.23 W, 100 %, 30 %
182.23 W, 100 %, 30 %
182.23 W, 100 %, 30 %
182.33 W, 100 %, 30 %
182.33 W, 100 %, 30 %
182.33 W, 100 %, 30 %
182.23 W, 100 %, 30 %
182.23 W, 100 %, 30 %
182.14 W, 100 %, 30 %
182.14 W, 100 %, 30 %
180.99 W, 100 %, 30 %
181.66 W, 100 %, 30 %
181.66 W, 100 %, 30 %
182.14 W, 100 %, 30 %
182.14 W, 100 %, 30 %
182.23 W, 100 %, 30 %
182.23 W, 100 %, 30 %
182.23 W, 100 %, 30 %
182.14 W, 100 %, 30 %
182.14 W, 100 %, 30 %
182.23 W, 100 %, 30 %
182.23 W, 100 %, 30 %
182.23 W, 100 %, 30 %
182.23 W, 100 %, 30 %
182.23 W, 100 %, 30 %
182.33 W, 100 %, 30 %
182.23 W, 100 %, 30 %
182.23 W, 100 %, 30 %
182.23 W, 100 %, 30 %
182.23 W, 100 %, 30 %
181.08 W, 100 %, 30 %
181.83 W, 100 %, 30 %
181.83 W, 100 %, 30 %
182.14 W, 100 %, 30 %
182.14 W, 100 %, 30 %
182.14 W, 100 %, 30 %
182.14 W, 100 %, 30 %
182.14 W, 100 %, 30 %
182.42 W, 100 %, 30 %
182.42 W, 100 %, 30 %
182.33 W, 100 %, 30 %
182.42 W, 100 %, 30 %
182.42 W, 100 %, 30 %
182.52 W, 100 %, 30 %
182.52 W, 100 %, 30 %
182.52 W, 100 %, 30 %
182.42 W, 100 %, 30 %
182.42 W, 100 %, 30 %
182.52 W, 100 %, 30 %
182.52 W, 100 %, 30 %
182.33 W, 100 %, 30 %
181.18 W, 100 %, 30 %
181.18 W, 100 %, 30 %
181.56 W, 100 %, 30 %
181.56 W, 100 %, 30 %
181.95 W, 100 %, 30 %
181.95 W, 100 %, 30 %
181.95 W, 100 %, 30 %
182.23 W, 100 %, 30 %
182.23 W, 100 %, 30 %
182.52 W, 100 %, 30 %
182.23 W, 100 %, 30 %
182.23 W, 100 %, 30 %
182.19 W, 100 %, 30 %
182.19 W, 100 %, 30 %
182.33 W, 100 %, 30 %
182.42 W, 100 %, 30 %
182.42 W, 100 %, 30 %
182.42 W, 100 %, 30 %
182.42 W, 100 %, 30 %
182.42 W, 100 %, 30 %
182.62 W, 100 %, 30 %
182.62 W, 100 %, 30 %
181.47 W, 100 %, 30 %
181.47 W, 100 %, 30 %
181.85 W, 100 %, 30 %
182.14 W, 100 %, 30 %
182.14 W, 100 %, 30 %
182.33 W, 100 %, 30 %
182.33 W, 100 %, 30 %
182.52 W, 100 %, 30 %
182.33 W, 100 %, 30 %
182.33 W, 100 %, 30 %
182.33 W, 100 %, 30 %
182.33 W, 100 %, 30 %
182.42 W, 100 %, 30 %
182.52 W, 100 %, 30 %
182.52 W, 100 %, 30 %
182.33 W, 100 %, 30 %
182.33 W, 100 %, 30 %
182.33 W, 100 %, 30 %
182.62 W, 100 %, 30 %
182.62 W, 100 %, 30 %
181.37 W, 100 %, 30 %
181.37 W, 100 %, 30 %
181.75 W, 100 %, 30 %
181.95 W, 100 %, 30 %
181.95 W, 100 %, 30 %
182.42 W, 100 %, 30 %
182.42 W, 100 %, 30 %
182.52 W, 100 %, 30 %
182.33 W, 100 %, 30 %
182.33 W, 100 %, 30 %
182.23 W, 100 %, 30 %
182.23 W, 100 %, 30 %
182.23 W, 100 %, 30 %
182.42 W, 100 %, 30 %
182.42 W, 100 %, 30 %
182.62 W, 100 %, 30 %
182.62 W, 100 %, 30 %
182.42 W, 100 %, 30 %
182.52 W, 100 %, 30 %
182.52 W, 100 %, 30 %
182.52 W, 100 %, 30 %
182.52 W, 100 %, 30 %
181.27 W, 100 %, 30 %
181.75 W, 100 %, 30 %
181.75 W, 100 %, 30 %
182.23 W, 100 %, 30 %
182.23 W, 100 %, 30 %
182.23 W, 100 %, 30 %
182.33 W, 100 %, 30 %
182.33 W, 100 %, 30 %
182.42 W, 100 %, 30 %
182.42 W, 100 %, 30 %
182.52 W, 100 %, 30 %
182.71 W, 100 %, 30 %
182.71 W, 100 %, 30 %
182.86 W, 100 %, 30 %
182.86 W, 100 %, 30 %
182.71 W, 100 %, 30 %
182.66 W, 100 %, 30 %
182.66 W, 100 %, 30 %
182.52 W, 100 %, 30 %
182.52 W, 100 %, 30 %
181.27 W, 100 %, 30 %
181.47 W, 100 %, 30 %
181.47 W, 100 %, 30 %
181.95 W, 100 %, 30 %
181.95 W, 100 %, 30 %
182.33 W, 100 %, 30 %
182.62 W, 100 %, 30 %
182.62 W, 100 %, 30 %
182.62 W, 100 %, 30 %
182.62 W, 100 %, 30 %
182.62 W, 100 %, 30 %
182.42 W, 100 %, 30 %
182.42 W, 100 %, 30 %
182.62 W, 100 %, 30 %
182.62 W, 100 %, 30 %
182.52 W, 100 %, 30 %
182.42 W, 100 %, 30 %
182.42 W, 100 %, 30 %
182.42 W, 100 %, 30 %
182.42 W, 100 %, 30 %
182.52 W, 100 %, 30 %
181.47 W, 100 %, 30 %
181.47 W, 100 %, 30 %
182.04 W, 100 %, 30 %
182.04 W, 100 %, 30 %
182.33 W, 100 %, 30 %
182.52 W, 100 %, 30 %
182.52 W, 100 %, 30 %
182.42 W, 100 %, 30 %
182.42 W, 100 %, 30 %
182.42 W, 100 %, 30 %
182.42 W, 100 %, 30 %
