power.draw [W], utilization.gpu [%], utilization.memory [%]
57.89 W, 0 %, 0 %
57.89 W, 0 %, 0 %
57.79 W, 0 %, 0 %
57.69 W, 0 %, 0 %
57.79 W, 0 %, 0 %
57.67 W, 0 %, 0 %
57.67 W, 0 %, 0 %
57.69 W, 0 %, 0 %
57.67 W, 0 %, 0 %
57.76 W, 0 %, 0 %
57.76 W, 0 %, 0 %
57.67 W, 0 %, 0 %
57.76 W, 0 %, 0 %
57.67 W, 0 %, 0 %
57.96 W, 0 %, 0 %
58.73 W, 0 %, 0 %
58.73 W, 0 %, 0 %
59.11 W, 0 %, 0 %
58.63 W, 0 %, 0 %
58.63 W, 0 %, 0 %
57.95 W, 0 %, 0 %
57.95 W, 0 %, 0 %
59.11 W, 0 %, 0 %
59.11 W, 0 %, 0 %
59.11 W, 0 %, 0 %
59.12 W, 0 %, 0 %
59.12 W, 13 %, 1 %
59.21 W, 13 %, 1 %
59.79 W, 13 %, 1 %
59.79 W, 13 %, 1 %
59.78 W, 13 %, 1 %
59.78 W, 13 %, 1 %
59.98 W, 13 %, 1 %
59.50 W, 13 %, 1 %
59.50 W, 13 %, 1 %
59.40 W, 13 %, 1 %
59.40 W, 13 %, 1 %
59.21 W, 13 %, 1 %
59.50 W, 13 %, 1 %
59.50 W, 13 %, 1 %
59.89 W, 25 %, 1 %
59.89 W, 25 %, 1 %
59.79 W, 25 %, 1 %
59.40 W, 25 %, 1 %
59.40 W, 25 %, 1 %
59.59 W, 25 %, 1 %
59.59 W, 25 %, 1 %
59.69 W, 25 %, 1 %
59.30 W, 25 %, 1 %
59.30 W, 25 %, 1 %
59.40 W, 25 %, 1 %
59.40 W, 25 %, 1 %
59.30 W, 25 %, 1 %
60.36 W, 25 %, 1 %
60.36 W, 25 %, 1 %
60.46 W, 25 %, 1 %
60.46 W, 25 %, 1 %
60.46 W, 25 %, 1 %
59.98 W, 25 %, 1 %
59.98 W, 25 %, 1 %
59.69 W, 25 %, 1 %
59.69 W, 25 %, 1 %
59.50 W, 25 %, 1 %
59.11 W, 25 %, 1 %
59.11 W, 25 %, 1 %
59.11 W, 25 %, 1 %
59.11 W, 25 %, 1 %
59.21 W, 25 %, 1 %
59.98 W, 26 %, 1 %
59.98 W, 26 %, 1 %
59.60 W, 26 %, 1 %
59.60 W, 26 %, 1 %
59.50 W, 26 %, 1 %
59.21 W, 26 %, 1 %
59.21 W, 26 %, 1 %
59.21 W, 26 %, 1 %
59.21 W, 26 %, 1 %
59.40 W, 26 %, 1 %
59.30 W, 26 %, 1 %
59.30 W, 26 %, 1 %
59.21 W, 26 %, 1 %
59.21 W, 26 %, 1 %
59.40 W, 24 %, 1 %
59.78 W, 24 %, 1 %
59.78 W, 24 %, 1 %
59.78 W, 24 %, 1 %
59.78 W, 24 %, 1 %
59.69 W, 24 %, 1 %
59.30 W, 24 %, 1 %
59.30 W, 24 %, 1 %
59.30 W, 24 %, 1 %
59.30 W, 24 %, 1 %
59.40 W, 24 %, 1 %
60.27 W, 24 %, 1 %
60.27 W, 24 %, 1 %
60.07 W, 24 %, 1 %
60.07 W, 26 %, 1 %
60.07 W, 26 %, 1 %
59.50 W, 26 %, 1 %
59.50 W, 26 %, 1 %
59.50 W, 26 %, 1 %
59.50 W, 26 %, 1 %
59.59 W, 26 %, 1 %
59.21 W, 26 %, 1 %
59.21 W, 26 %, 1 %
59.21 W, 26 %, 1 %
59.21 W, 26 %, 1 %
59.02 W, 26 %, 1 %
59.89 W, 26 %, 1 %
59.89 W, 26 %, 1 %
59.69 W, 26 %, 1 %
59.69 W, 26 %, 1 %
59.50 W, 26 %, 1 %
59.21 W, 26 %, 1 %
59.21 W, 26 %, 1 %
59.50 W, 26 %, 1 %
59.50 W, 26 %, 1 %
59.50 W, 26 %, 1 %
59.21 W, 26 %, 1 %
59.21 W, 26 %, 1 %
59.30 W, 26 %, 1 %
59.30 W, 26 %, 1 %
59.30 W, 26 %, 1 %
60.17 W, 26 %, 1 %
60.17 W, 26 %, 1 %
60.07 W, 26 %, 1 %
60.07 W, 26 %, 1 %
59.98 W, 26 %, 1 %
59.50 W, 26 %, 1 %
59.50 W, 26 %, 1 %
59.30 W, 26 %, 1 %
59.30 W, 26 %, 1 %
59.12 W, 26 %, 1 %
59.31 W, 26 %, 1 %
59.31 W, 26 %, 1 %
59.98 W, 26 %, 1 %
59.98 W, 26 %, 1 %
59.88 W, 26 %, 1 %
59.40 W, 26 %, 1 %
59.40 W, 26 %, 1 %
59.21 W, 26 %, 1 %
59.21 W, 26 %, 1 %
59.21 W, 26 %, 1 %
58.92 W, 26 %, 1 %
58.92 W, 26 %, 1 %
59.12 W, 26 %, 1 %
59.12 W, 26 %, 1 %
59.31 W, 26 %, 1 %
60.17 W, 26 %, 1 %
60.17 W, 26 %, 1 %
60.36 W, 26 %, 1 %
60.36 W, 26 %, 1 %
60.27 W, 26 %, 1 %
59.69 W, 26 %, 1 %
59.69 W, 26 %, 1 %
59.59 W, 26 %, 1 %
59.59 W, 26 %, 1 %
59.50 W, 26 %, 1 %
59.40 W, 26 %, 1 %
59.40 W, 26 %, 1 %
59.30 W, 26 %, 1 %
59.30 W, 26 %, 1 %
59.21 W, 26 %, 1 %
60.07 W, 26 %, 1 %
60.07 W, 26 %, 1 %
60.07 W, 26 %, 1 %
60.07 W, 26 %, 1 %
60.17 W, 26 %, 1 %
59.59 W, 26 %, 1 %
59.59 W, 26 %, 1 %
59.69 W, 26 %, 1 %
59.69 W, 26 %, 1 %
59.59 W, 26 %, 1 %
59.40 W, 26 %, 1 %
59.40 W, 26 %, 1 %
60.27 W, 26 %, 1 %
60.27 W, 26 %, 1 %
60.36 W, 26 %, 1 %
60.07 W, 26 %, 1 %
60.07 W, 26 %, 1 %
59.78 W, 26 %, 1 %
59.78 W, 26 %, 1 %
59.60 W, 26 %, 1 %
59.21 W, 26 %, 1 %
59.21 W, 26 %, 1 %
59.02 W, 26 %, 1 %
59.02 W, 26 %, 1 %
59.12 W, 26 %, 1 %
59.12 W, 26 %, 1 %
59.12 W, 26 %, 1 %
59.69 W, 26 %, 1 %
59.69 W, 26 %, 1 %
59.89 W, 26 %, 1 %
59.40 W, 26 %, 1 %
59.40 W, 26 %, 1 %
59.60 W, 26 %, 1 %
59.60 W, 26 %, 1 %
59.69 W, 26 %, 1 %
59.31 W, 26 %, 1 %
59.31 W, 26 %, 1 %
59.40 W, 26 %, 1 %
59.40 W, 26 %, 1 %
59.11 W, 26 %, 1 %
60.36 W, 26 %, 1 %
60.36 W, 26 %, 1 %
60.46 W, 26 %, 1 %
60.46 W, 26 %, 1 %
60.36 W, 26 %, 1 %
59.59 W, 26 %, 1 %
59.59 W, 26 %, 1 %
59.53 W, 26 %, 1 %
59.53 W, 26 %, 1 %
59.69 W, 26 %, 1 %
59.31 W, 26 %, 1 %
59.31 W, 26 %, 1 %
59.21 W, 26 %, 1 %
59.21 W, 26 %, 1 %
59.31 W, 26 %, 1 %
59.79 W, 26 %, 1 %
59.79 W, 26 %, 1 %
59.79 W, 26 %, 1 %
59.79 W, 25 %, 1 %
59.69 W, 25 %, 1 %
59.31 W, 25 %, 1 %
59.31 W, 25 %, 1 %
59.12 W, 25 %, 1 %
59.12 W, 25 %, 1 %
58.92 W, 25 %, 1 %
59.11 W, 25 %, 1 %
59.11 W, 25 %, 1 %
59.12 W, 25 %, 1 %
59.12 W, 25 %, 1 %
59.21 W, 25 %, 1 %
59.88 W, 25 %, 1 %
59.88 W, 25 %, 1 %
59.69 W, 25 %, 1 %
59.69 W, 25 %, 1 %
59.78 W, 25 %, 1 %
59.40 W, 25 %, 1 %
59.40 W, 25 %, 1 %
59.30 W, 25 %, 1 %
59.30 W, 25 %, 1 %
59.50 W, 25 %, 1 %
60.36 W, 25 %, 1 %
60.36 W, 25 %, 1 %
60.36 W, 25 %, 1 %
60.36 W, 25 %, 1 %
60.16 W, 25 %, 1 %
59.69 W, 25 %, 1 %
59.69 W, 25 %, 1 %
59.50 W, 25 %, 1 %
59.50 W, 25 %, 1 %
59.31 W, 25 %, 1 %
59.14 W, 25 %, 1 %
59.14 W, 25 %, 1 %
59.02 W, 25 %, 1 %
59.02 W, 25 %, 1 %
59.21 W, 25 %, 1 %
59.79 W, 25 %, 1 %
59.79 W, 25 %, 1 %
59.59 W, 25 %, 1 %
59.59 W, 25 %, 1 %
59.60 W, 25 %, 1 %
59.31 W, 25 %, 1 %
59.31 W, 25 %, 1 %
59.31 W, 25 %, 1 %
59.31 W, 25 %, 1 %
59.50 W, 25 %, 1 %
59.21 W, 25 %, 1 %
59.21 W, 25 %, 1 %
59.40 W, 25 %, 1 %
59.40 W, 25 %, 1 %
59.30 W, 25 %, 1 %
60.07 W, 25 %, 1 %
60.07 W, 25 %, 1 %
59.88 W, 25 %, 1 %
59.88 W, 25 %, 1 %
59.88 W, 26 %, 1 %
59.50 W, 26 %, 1 %
59.50 W, 26 %, 1 %
59.30 W, 26 %, 1 %
59.30 W, 26 %, 1 %
59.11 W, 26 %, 1 %
59.11 W, 26 %, 1 %
59.11 W, 26 %, 1 %
59.89 W, 26 %, 1 %
59.89 W, 26 %, 1 %
59.98 W, 26 %, 1 %
59.50 W, 26 %, 1 %
59.50 W, 26 %, 1 %
59.50 W, 26 %, 1 %
59.50 W, 26 %, 1 %
59.50 W, 26 %, 1 %
59.12 W, 26 %, 1 %
59.12 W, 26 %, 1 %
59.12 W, 26 %, 1 %
59.12 W, 26 %, 1 %
59.12 W, 26 %, 1 %
59.12 W, 26 %, 1 %
59.12 W, 26 %, 1 %
59.60 W, 26 %, 1 %
59.60 W, 26 %, 1 %
59.88 W, 26 %, 1 %
59.40 W, 26 %, 1 %
59.40 W, 26 %, 1 %
59.50 W, 24 %, 1 %
59.50 W, 24 %, 1 %
59.40 W, 24 %, 1 %
59.31 W, 24 %, 1 %
59.31 W, 24 %, 1 %
59.40 W, 24 %, 1 %
59.40 W, 24 %, 1 %
59.30 W, 24 %, 1 %
60.07 W, 24 %, 1 %
60.07 W, 24 %, 1 %
60.07 W, 24 %, 1 %
60.07 W, 24 %, 1 %
59.98 W, 24 %, 1 %
59.40 W, 24 %, 1 %
59.40 W, 26 %, 1 %
59.40 W, 26 %, 1 %
59.40 W, 26 %, 1 %
59.21 W, 26 %, 1 %
59.78 W, 26 %, 1 %
59.78 W, 26 %, 1 %
59.88 W, 26 %, 1 %
59.88 W, 26 %, 1 %
60.07 W, 26 %, 1 %
59.40 W, 26 %, 1 %
59.40 W, 26 %, 1 %
59.31 W, 26 %, 1 %
59.31 W, 26 %, 1 %
59.40 W, 26 %, 1 %
59.12 W, 26 %, 1 %
59.12 W, 26 %, 1 %
59.12 W, 26 %, 1 %
59.12 W, 26 %, 1 %
59.11 W, 26 %, 1 %
59.79 W, 26 %, 1 %
59.79 W, 26 %, 1 %
59.79 W, 26 %, 1 %
59.79 W, 26 %, 1 %
59.89 W, 26 %, 1 %
59.50 W, 26 %, 1 %
59.50 W, 26 %, 1 %
59.50 W, 26 %, 1 %
59.50 W, 26 %, 1 %
59.40 W, 26 %, 1 %
59.21 W, 26 %, 1 %
59.21 W, 26 %, 1 %
59.30 W, 26 %, 1 %
59.30 W, 26 %, 1 %
59.30 W, 26 %, 1 %
60.17 W, 26 %, 1 %
60.17 W, 26 %, 1 %
59.78 W, 26 %, 1 %
59.78 W, 26 %, 1 %
59.78 W, 26 %, 1 %
59.21 W, 26 %, 1 %
59.21 W, 26 %, 1 %
59.21 W, 26 %, 1 %
59.21 W, 26 %, 1 %
59.21 W, 26 %, 1 %
59.21 W, 26 %, 1 %
59.21 W, 26 %, 1 %
59.98 W, 26 %, 1 %
59.98 W, 26 %, 1 %
59.69 W, 26 %, 1 %
59.40 W, 26 %, 1 %
59.40 W, 26 %, 1 %
59.31 W, 26 %, 1 %
59.31 W, 26 %, 1 %
59.40 W, 26 %, 1 %
59.12 W, 26 %, 1 %
59.12 W, 26 %, 1 %
59.21 W, 26 %, 1 %
59.21 W, 26 %, 1 %
59.30 W, 26 %, 1 %
59.69 W, 26 %, 1 %
59.69 W, 26 %, 1 %
59.88 W, 26 %, 1 %
59.88 W, 26 %, 1 %
60.07 W, 26 %, 1 %
59.69 W, 26 %, 1 %
59.69 W, 26 %, 1 %
59.78 W, 26 %, 1 %
59.78 W, 26 %, 1 %
59.78 W, 26 %, 1 %
59.40 W, 26 %, 1 %
59.40 W, 26 %, 1 %
59.40 W, 26 %, 1 %
59.40 W, 26 %, 1 %
59.21 W, 26 %, 1 %
59.98 W, 26 %, 1 %
59.98 W, 26 %, 1 %
59.69 W, 26 %, 1 %
59.69 W, 26 %, 1 %
59.69 W, 26 %, 1 %
59.21 W, 26 %, 1 %
59.21 W, 26 %, 1 %
59.30 W, 26 %, 1 %
59.30 W, 26 %, 1 %
59.30 W, 26 %, 1 %
59.01 W, 26 %, 1 %
59.01 W, 26 %, 1 %
59.02 W, 26 %, 1 %
59.02 W, 26 %, 1 %
59.50 W, 26 %, 1 %
59.89 W, 26 %, 1 %
59.89 W, 26 %, 1 %
59.98 W, 26 %, 1 %
59.98 W, 26 %, 1 %
59.78 W, 26 %, 1 %
59.50 W, 26 %, 1 %
59.50 W, 26 %, 1 %
59.40 W, 26 %, 1 %
59.40 W, 26 %, 1 %
59.40 W, 26 %, 1 %
59.30 W, 26 %, 1 %
59.30 W, 26 %, 1 %
60.17 W, 26 %, 1 %
60.17 W, 26 %, 1 %
60.27 W, 26 %, 1 %
59.78 W, 26 %, 1 %
59.78 W, 26 %, 1 %
59.59 W, 26 %, 1 %
59.59 W, 26 %, 1 %
59.40 W, 26 %, 1 %
59.02 W, 26 %, 1 %
59.02 W, 26 %, 1 %
59.12 W, 26 %, 1 %
59.12 W, 26 %, 1 %
58.72 W, 26 %, 1 %
59.59 W, 26 %, 1 %
59.59 W, 26 %, 1 %
59.59 W, 26 %, 1 %
59.59 W, 26 %, 1 %
59.50 W, 26 %, 1 %
59.31 W, 26 %, 1 %
59.31 W, 26 %, 1 %
59.40 W, 26 %, 1 %
59.40 W, 26 %, 1 %
59.40 W, 26 %, 1 %
59.11 W, 26 %, 1 %
59.11 W, 24 %, 1 %
59.30 W, 24 %, 1 %
59.30 W, 24 %, 1 %
59.21 W, 24 %, 1 %
59.98 W, 24 %, 1 %
59.98 W, 24 %, 1 %
59.98 W, 24 %, 1 %
59.98 W, 24 %, 1 %
60.07 W, 24 %, 1 %
59.59 W, 24 %, 1 %
59.59 W, 24 %, 1 %
59.40 W, 24 %, 1 %
59.40 W, 24 %, 1 %
59.30 W, 24 %, 1 %
59.30 W, 25 %, 1 %
59.30 W, 25 %, 1 %
59.98 W, 25 %, 1 %
59.98 W, 25 %, 1 %
59.89 W, 25 %, 1 %
59.60 W, 25 %, 1 %
59.60 W, 25 %, 1 %
59.30 W, 25 %, 1 %
59.30 W, 25 %, 1 %
59.21 W, 25 %, 1 %
58.92 W, 25 %, 1 %
58.92 W, 25 %, 1 %
59.01 W, 25 %, 1 %
59.01 W, 25 %, 1 %
59.30 W, 26 %, 1 %
60.27 W, 26 %, 1 %
60.27 W, 26 %, 1 %
60.27 W, 26 %, 1 %
60.27 W, 26 %, 1 %
60.36 W, 26 %, 1 %
59.69 W, 26 %, 1 %
59.69 W, 26 %, 1 %
59.59 W, 26 %, 1 %
59.59 W, 26 %, 1 %
59.72 W, 26 %, 1 %
59.53 W, 26 %, 1 %
59.53 W, 26 %, 1 %
59.40 W, 25 %, 1 %
59.40 W, 25 %, 1 %
59.30 W, 25 %, 1 %
59.88 W, 25 %, 1 %
59.88 W, 25 %, 1 %
59.60 W, 25 %, 1 %
59.60 W, 25 %, 1 %
59.60 W, 25 %, 1 %
59.21 W, 25 %, 1 %
59.21 W, 25 %, 1 %
59.12 W, 25 %, 1 %
59.12 W, 25 %, 1 %
59.12 W, 25 %, 1 %
59.12 W, 25 %, 1 %
59.12 W, 25 %, 1 %
59.11 W, 25 %, 1 %
59.11 W, 25 %, 1 %
59.31 W, 25 %, 1 %
59.50 W, 25 %, 1 %
59.50 W, 25 %, 1 %
59.98 W, 25 %, 1 %
59.98 W, 25 %, 1 %
59.88 W, 25 %, 1 %
59.40 W, 25 %, 1 %
59.40 W, 25 %, 1 %
59.30 W, 25 %, 1 %
59.30 W, 25 %, 1 %
