power.draw [W], utilization.gpu [%], utilization.memory [%]
56.35 W, 0 %, 0 %
56.26 W, 0 %, 0 %
56.45 W, 0 %, 0 %
56.26 W, 0 %, 0 %
56.45 W, 0 %, 0 %
56.35 W, 0 %, 0 %
56.35 W, 0 %, 0 %
56.26 W, 0 %, 0 %
56.35 W, 0 %, 0 %
56.35 W, 0 %, 0 %
56.34 W, 0 %, 0 %
56.35 W, 0 %, 0 %
56.25 W, 0 %, 0 %
56.45 W, 0 %, 0 %
56.25 W, 0 %, 0 %
56.45 W, 0 %, 0 %
56.25 W, 0 %, 0 %
57.32 W, 0 %, 0 %
57.58 W, 0 %, 0 %
57.80 W, 0 %, 0 %
56.83 W, 2 %, 0 %
57.22 W, 2 %, 0 %
58.25 W, 2 %, 0 %
64.80 W, 2 %, 0 %
64.99 W, 2 %, 0 %
64.80 W, 2 %, 0 %
64.99 W, 2 %, 0 %
64.89 W, 2 %, 0 %
65.18 W, 2 %, 0 %
64.99 W, 79 %, 2 %
64.99 W, 79 %, 2 %
64.89 W, 79 %, 2 %
64.89 W, 79 %, 2 %
64.99 W, 79 %, 2 %
64.89 W, 79 %, 2 %
65.09 W, 79 %, 2 %
64.99 W, 79 %, 2 %
65.09 W, 100 %, 3 %
64.89 W, 100 %, 3 %
65.18 W, 100 %, 3 %
65.18 W, 100 %, 3 %
65.38 W, 100 %, 3 %
65.57 W, 100 %, 3 %
65.47 W, 100 %, 3 %
65.38 W, 100 %, 3 %
65.28 W, 100 %, 3 %
65.28 W, 100 %, 3 %
65.28 W, 100 %, 3 %
65.67 W, 100 %, 3 %
65.57 W, 100 %, 3 %
65.76 W, 100 %, 3 %
65.86 W, 100 %, 3 %
65.96 W, 100 %, 3 %
66.05 W, 100 %, 3 %
66.15 W, 100 %, 3 %
66.34 W, 100 %, 3 %
66.15 W, 100 %, 3 %
66.15 W, 100 %, 3 %
66.15 W, 100 %, 3 %
66.24 W, 100 %, 3 %
66.24 W, 100 %, 3 %
66.24 W, 100 %, 3 %
66.24 W, 100 %, 3 %
66.24 W, 100 %, 3 %
66.34 W, 100 %, 3 %
66.24 W, 100 %, 3 %
66.34 W, 100 %, 3 %
66.15 W, 100 %, 3 %
66.44 W, 100 %, 3 %
66.24 W, 100 %, 3 %
66.24 W, 100 %, 3 %
66.15 W, 100 %, 3 %
66.15 W, 100 %, 3 %
66.15 W, 100 %, 3 %
66.15 W, 100 %, 3 %
66.24 W, 100 %, 3 %
66.05 W, 100 %, 3 %
66.24 W, 100 %, 3 %
66.05 W, 100 %, 3 %
66.44 W, 100 %, 3 %
66.24 W, 100 %, 3 %
66.44 W, 100 %, 3 %
66.24 W, 100 %, 3 %
66.34 W, 100 %, 3 %
66.22 W, 100 %, 3 %
66.24 W, 100 %, 3 %
66.53 W, 100 %, 3 %
66.44 W, 100 %, 3 %
66.60 W, 100 %, 3 %
66.53 W, 100 %, 3 %
66.60 W, 100 %, 3 %
66.44 W, 100 %, 3 %
66.62 W, 100 %, 3 %
66.63 W, 100 %, 3 %
66.73 W, 100 %, 3 %
66.89 W, 100 %, 4 %
66.73 W, 100 %, 4 %
66.82 W, 100 %, 4 %
66.79 W, 100 %, 4 %
67.11 W, 100 %, 4 %
66.82 W, 100 %, 4 %
67.08 W, 100 %, 4 %
67.02 W, 100 %, 4 %
67.08 W, 100 %, 4 %
67.11 W, 100 %, 4 %
67.11 W, 100 %, 4 %
67.11 W, 100 %, 4 %
67.18 W, 100 %, 4 %
67.21 W, 100 %, 4 %
67.18 W, 100 %, 4 %
67.21 W, 100 %, 4 %
66.98 W, 100 %, 4 %
67.31 W, 100 %, 4 %
67.18 W, 100 %, 4 %
67.02 W, 100 %, 4 %
67.31 W, 100 %, 4 %
67.21 W, 100 %, 4 %
67.37 W, 100 %, 4 %
67.31 W, 100 %, 4 %
67.56 W, 100 %, 4 %
67.56 W, 100 %, 4 %
67.59 W, 100 %, 4 %
67.37 W, 100 %, 4 %
67.50 W, 100 %, 4 %
67.56 W, 100 %, 4 %
67.59 W, 100 %, 4 %
67.56 W, 100 %, 4 %
67.46 W, 100 %, 4 %
67.85 W, 100 %, 4 %
67.75 W, 100 %, 4 %
67.85 W, 100 %, 4 %
67.66 W, 100 %, 4 %
67.85 W, 100 %, 4 %
67.75 W, 100 %, 4 %
67.85 W, 100 %, 4 %
67.84 W, 100 %, 4 %
67.46 W, 100 %, 4 %
67.66 W, 100 %, 4 %
67.56 W, 100 %, 4 %
67.75 W, 100 %, 4 %
67.66 W, 100 %, 4 %
67.66 W, 100 %, 4 %
67.79 W, 100 %, 4 %
67.75 W, 100 %, 4 %
67.79 W, 100 %, 4 %
67.66 W, 100 %, 4 %
67.85 W, 100 %, 4 %
67.78 W, 100 %, 4 %
67.85 W, 100 %, 4 %
67.65 W, 100 %, 4 %
67.75 W, 100 %, 4 %
67.79 W, 100 %, 4 %
68.04 W, 100 %, 4 %
67.88 W, 100 %, 4 %
67.95 W, 100 %, 4 %
68.08 W, 100 %, 4 %
67.75 W, 100 %, 4 %
67.88 W, 100 %, 4 %
67.85 W, 100 %, 4 %
67.95 W, 100 %, 4 %
67.88 W, 100 %, 4 %
67.95 W, 100 %, 4 %
67.85 W, 100 %, 4 %
67.85 W, 100 %, 4 %
67.75 W, 100 %, 4 %
67.88 W, 100 %, 4 %
67.79 W, 100 %, 4 %
67.78 W, 100 %, 4 %
67.56 W, 100 %, 4 %
67.66 W, 100 %, 4 %
67.75 W, 100 %, 4 %
67.66 W, 100 %, 4 %
67.79 W, 100 %, 4 %
67.59 W, 100 %, 4 %
67.59 W, 100 %, 4 %
67.59 W, 100 %, 4 %
67.59 W, 100 %, 4 %
67.59 W, 100 %, 4 %
67.50 W, 100 %, 4 %
67.59 W, 100 %, 4 %
67.46 W, 100 %, 4 %
67.50 W, 100 %, 4 %
67.50 W, 100 %, 4 %
67.50 W, 100 %, 4 %
67.40 W, 100 %, 4 %
67.50 W, 100 %, 4 %
67.40 W, 100 %, 4 %
67.50 W, 100 %, 4 %
67.37 W, 100 %, 4 %
67.31 W, 100 %, 4 %
67.50 W, 100 %, 4 %
67.40 W, 100 %, 4 %
67.46 W, 100 %, 4 %
67.40 W, 100 %, 4 %
67.40 W, 100 %, 4 %
67.31 W, 100 %, 4 %
67.37 W, 100 %, 4 %
67.21 W, 100 %, 4 %
67.27 W, 100 %, 4 %
67.18 W, 100 %, 4 %
67.27 W, 100 %, 4 %
67.21 W, 100 %, 4 %
67.21 W, 100 %, 4 %
67.20 W, 100 %, 4 %
67.21 W, 100 %, 4 %
67.31 W, 100 %, 4 %
67.02 W, 100 %, 4 %
67.37 W, 100 %, 4 %
67.21 W, 100 %, 4 %
67.37 W, 100 %, 4 %
67.11 W, 100 %, 4 %
67.08 W, 100 %, 4 %
67.08 W, 100 %, 4 %
67.27 W, 100 %, 4 %
67.18 W, 100 %, 4 %
67.27 W, 100 %, 4 %
67.21 W, 100 %, 4 %
67.18 W, 100 %, 4 %
67.40 W, 100 %, 4 %
67.18 W, 100 %, 4 %
67.40 W, 100 %, 4 %
67.17 W, 100 %, 4 %
67.31 W, 100 %, 4 %
67.08 W, 100 %, 4 %
67.21 W, 100 %, 4 %
67.11 W, 100 %, 4 %
67.21 W, 100 %, 4 %
66.98 W, 100 %, 4 %
67.11 W, 100 %, 4 %
67.07 W, 100 %, 4 %
67.08 W, 100 %, 4 %
67.27 W, 100 %, 4 %
67.08 W, 100 %, 4 %
67.28 W, 100 %, 4 %
66.89 W, 100 %, 4 %
67.18 W, 100 %, 4 %
67.11 W, 100 %, 4 %
67.31 W, 100 %, 4 %
67.11 W, 100 %, 4 %
67.31 W, 100 %, 4 %
67.02 W, 100 %, 4 %
67.31 W, 100 %, 4 %
67.08 W, 100 %, 4 %
67.21 W, 100 %, 4 %
67.17 W, 100 %, 4 %
67.11 W, 100 %, 4 %
67.07 W, 100 %, 4 %
67.21 W, 100 %, 4 %
67.28 W, 100 %, 4 %
67.11 W, 100 %, 4 %
67.27 W, 100 %, 4 %
67.31 W, 100 %, 4 %
67.36 W, 100 %, 4 %
67.21 W, 100 %, 4 %
67.27 W, 100 %, 4 %
67.21 W, 100 %, 4 %
67.21 W, 100 %, 4 %
67.21 W, 100 %, 4 %
67.31 W, 100 %, 4 %
67.21 W, 100 %, 4 %
67.21 W, 100 %, 4 %
67.11 W, 100 %, 4 %
67.21 W, 100 %, 4 %
67.21 W, 100 %, 4 %
67.02 W, 100 %, 4 %
67.11 W, 100 %, 4 %
66.92 W, 100 %, 4 %
67.02 W, 100 %, 4 %
66.98 W, 100 %, 4 %
