power.draw [W], utilization.gpu [%], utilization.memory [%]
68.17 W, 0 %, 0 %
68.18 W, 0 %, 0 %
68.18 W, 0 %, 0 %
68.07 W, 0 %, 0 %
68.08 W, 0 %, 0 %
68.08 W, 0 %, 0 %
67.70 W, 0 %, 0 %
67.03 W, 0 %, 0 %
67.03 W, 0 %, 0 %
66.83 W, 0 %, 0 %
66.74 W, 0 %, 0 %
66.74 W, 0 %, 0 %
66.74 W, 0 %, 0 %
66.54 W, 0 %, 0 %
66.54 W, 0 %, 0 %
66.72 W, 0 %, 0 %
66.83 W, 0 %, 0 %
69.42 W, 0 %, 0 %
71.06 W, 0 %, 0 %
71.06 W, 0 %, 0 %
71.25 W, 0 %, 0 %
136.86 W, 0 %, 0 %
136.86 W, 0 %, 0 %
173.62 W, 0 %, 0 %
173.62 W, 0 %, 0 %
179.25 W, 0 %, 0 %
180.78 W, 0 %, 0 %
180.78 W, 0 %, 0 %
180.88 W, 0 %, 0 %
181.64 W, 0 %, 0 %
181.64 W, 0 %, 0 %
182.09 W, 78 %, 45 %
182.28 W, 78 %, 45 %
182.28 W, 78 %, 45 %
182.76 W, 78 %, 45 %
182.76 W, 78 %, 45 %
182.76 W, 78 %, 45 %
182.47 W, 78 %, 45 %
183.17 W, 78 %, 45 %
183.17 W, 78 %, 45 %
182.89 W, 78 %, 45 %
182.60 W, 78 %, 45 %
182.60 W, 78 %, 45 %
182.79 W, 100 %, 58 %
182.79 W, 100 %, 58 %
182.79 W, 100 %, 58 %
183.37 W, 100 %, 58 %
183.17 W, 100 %, 58 %
183.17 W, 100 %, 58 %
182.76 W, 100 %, 58 %
183.27 W, 100 %, 58 %
183.27 W, 100 %, 58 %
183.37 W, 100 %, 58 %
183.14 W, 100 %, 58 %
183.14 W, 100 %, 58 %
182.98 W, 100 %, 58 %
183.37 W, 100 %, 59 %
183.37 W, 100 %, 59 %
182.70 W, 100 %, 59 %
182.98 W, 100 %, 59 %
182.98 W, 100 %, 59 %
183.37 W, 100 %, 59 %
183.37 W, 100 %, 59 %
183.37 W, 100 %, 59 %
183.56 W, 100 %, 59 %
182.95 W, 100 %, 59 %
182.95 W, 100 %, 59 %
183.46 W, 100 %, 59 %
182.98 W, 100 %, 59 %
182.98 W, 100 %, 59 %
183.27 W, 100 %, 59 %
182.98 W, 100 %, 59 %
182.98 W, 100 %, 59 %
183.37 W, 100 %, 59 %
182.79 W, 100 %, 59 %
182.79 W, 100 %, 59 %
183.37 W, 100 %, 59 %
183.37 W, 100 %, 59 %
183.37 W, 100 %, 59 %
183.65 W, 100 %, 59 %
183.53 W, 100 %, 59 %
183.53 W, 100 %, 59 %
183.34 W, 100 %, 59 %
183.46 W, 100 %, 59 %
183.46 W, 100 %, 59 %
182.50 W, 100 %, 59 %
183.17 W, 100 %, 59 %
183.17 W, 100 %, 59 %
183.17 W, 100 %, 59 %
183.27 W, 100 %, 59 %
183.27 W, 100 %, 59 %
183.08 W, 100 %, 59 %
183.46 W, 100 %, 59 %
183.46 W, 100 %, 59 %
183.46 W, 100 %, 59 %
183.65 W, 100 %, 59 %
183.65 W, 100 %, 59 %
183.43 W, 100 %, 59 %
183.24 W, 100 %, 59 %
183.24 W, 100 %, 59 %
183.53 W, 100 %, 59 %
183.46 W, 100 %, 59 %
183.46 W, 100 %, 59 %
182.89 W, 100 %, 59 %
182.50 W, 100 %, 59 %
182.50 W, 100 %, 59 %
183.24 W, 100 %, 59 %
182.15 W, 100 %, 59 %
182.15 W, 100 %, 59 %
183.14 W, 100 %, 59 %
183.08 W, 100 %, 59 %
183.08 W, 100 %, 59 %
183.27 W, 100 %, 59 %
183.17 W, 100 %, 59 %
183.17 W, 100 %, 59 %
183.24 W, 100 %, 59 %
183.56 W, 100 %, 59 %
183.56 W, 100 %, 59 %
183.46 W, 100 %, 59 %
183.43 W, 100 %, 59 %
183.43 W, 100 %, 59 %
182.41 W, 100 %, 59 %
183.14 W, 100 %, 59 %
183.14 W, 100 %, 59 %
183.43 W, 100 %, 59 %
182.98 W, 100 %, 59 %
182.98 W, 100 %, 59 %
183.27 W, 100 %, 59 %
182.76 W, 100 %, 59 %
182.76 W, 100 %, 59 %
183.46 W, 100 %, 59 %
182.63 W, 100 %, 58 %
182.63 W, 100 %, 58 %
182.79 W, 100 %, 58 %
182.47 W, 100 %, 58 %
182.47 W, 100 %, 58 %
183.17 W, 100 %, 58 %
183.05 W, 100 %, 58 %
183.05 W, 100 %, 58 %
183.17 W, 100 %, 58 %
183.37 W, 100 %, 58 %
183.37 W, 100 %, 58 %
182.76 W, 100 %, 58 %
183.27 W, 100 %, 58 %
183.27 W, 100 %, 59 %
183.08 W, 100 %, 59 %
183.14 W, 100 %, 59 %
183.14 W, 100 %, 59 %
183.27 W, 100 %, 59 %
181.83 W, 100 %, 59 %
181.83 W, 100 %, 59 %
182.70 W, 100 %, 59 %
183.08 W, 100 %, 59 %
183.08 W, 100 %, 59 %
183.17 W, 100 %, 59 %
182.31 W, 100 %, 59 %
182.31 W, 100 %, 58 %
182.98 W, 100 %, 58 %
182.79 W, 100 %, 58 %
182.79 W, 100 %, 58 %
182.89 W, 100 %, 58 %
182.98 W, 100 %, 58 %
182.98 W, 100 %, 58 %
183.08 W, 100 %, 58 %
182.98 W, 100 %, 58 %
182.98 W, 100 %, 58 %
183.37 W, 100 %, 58 %
182.70 W, 100 %, 58 %
182.70 W, 100 %, 58 %
183.46 W, 100 %, 58 %
182.60 W, 100 %, 58 %
182.60 W, 100 %, 58 %
183.21 W, 100 %, 58 %
183.37 W, 100 %, 58 %
183.37 W, 100 %, 58 %
183.65 W, 100 %, 58 %
182.60 W, 100 %, 58 %
182.60 W, 100 %, 58 %
182.79 W, 100 %, 58 %
182.79 W, 100 %, 58 %
182.79 W, 100 %, 58 %
182.66 W, 100 %, 58 %
183.27 W, 100 %, 58 %
183.27 W, 100 %, 58 %
182.78 W, 100 %, 58 %
183.30 W, 100 %, 58 %
183.30 W, 100 %, 58 %
182.78 W, 100 %, 58 %
183.65 W, 100 %, 58 %
183.65 W, 100 %, 58 %
183.17 W, 100 %, 58 %
183.08 W, 100 %, 58 %
183.08 W, 100 %, 58 %
182.86 W, 100 %, 58 %
183.46 W, 100 %, 59 %
183.46 W, 100 %, 59 %
183.17 W, 100 %, 59 %
183.27 W, 100 %, 59 %
183.27 W, 100 %, 59 %
183.34 W, 100 %, 59 %
183.46 W, 100 %, 59 %
183.46 W, 100 %, 59 %
183.43 W, 100 %, 59 %
183.17 W, 100 %, 59 %
183.17 W, 100 %, 59 %
183.56 W, 100 %, 59 %
183.37 W, 100 %, 59 %
183.37 W, 100 %, 59 %
183.34 W, 100 %, 59 %
183.37 W, 100 %, 59 %
183.37 W, 100 %, 59 %
183.46 W, 100 %, 59 %
183.37 W, 100 %, 59 %
183.37 W, 100 %, 59 %
183.65 W, 100 %, 59 %
183.65 W, 100 %, 59 %
183.65 W, 100 %, 59 %
183.75 W, 100 %, 59 %
183.72 W, 100 %, 59 %
183.72 W, 100 %, 59 %
183.53 W, 100 %, 59 %
183.65 W, 100 %, 59 %
183.65 W, 100 %, 59 %
183.46 W, 100 %, 59 %
183.65 W, 100 %, 59 %
183.65 W, 100 %, 59 %
183.37 W, 100 %, 59 %
183.75 W, 100 %, 59 %
183.75 W, 100 %, 59 %
183.27 W, 100 %, 59 %
182.89 W, 100 %, 59 %
182.89 W, 100 %, 59 %
183.37 W, 100 %, 59 %
182.41 W, 100 %, 59 %
182.41 W, 100 %, 59 %
182.22 W, 100 %, 59 %
183.17 W, 100 %, 59 %
183.17 W, 100 %, 59 %
183.27 W, 100 %, 59 %
183.53 W, 100 %, 59 %
183.53 W, 100 %, 59 %
183.46 W, 100 %, 59 %
183.24 W, 100 %, 59 %
183.24 W, 100 %, 59 %
183.27 W, 100 %, 59 %
183.62 W, 100 %, 59 %
183.62 W, 100 %, 59 %
183.46 W, 100 %, 59 %
182.98 W, 100 %, 59 %
182.98 W, 100 %, 59 %
182.54 W, 100 %, 59 %
183.05 W, 100 %, 59 %
183.05 W, 100 %, 59 %
183.37 W, 100 %, 59 %
182.31 W, 100 %, 59 %
182.31 W, 100 %, 59 %
183.14 W, 100 %, 58 %
183.27 W, 100 %, 58 %
183.27 W, 100 %, 58 %
182.41 W, 100 %, 58 %
183.17 W, 100 %, 58 %
183.17 W, 100 %, 58 %
183.56 W, 100 %, 58 %
183.08 W, 100 %, 58 %
183.08 W, 100 %, 58 %
182.70 W, 100 %, 58 %
182.79 W, 100 %, 58 %
182.79 W, 100 %, 58 %
183.27 W, 100 %, 58 %
183.27 W, 100 %, 58 %
183.27 W, 100 %, 58 %
183.37 W, 100 %, 58 %
183.27 W, 100 %, 58 %
183.27 W, 100 %, 58 %
182.50 W, 100 %, 58 %
183.21 W, 100 %, 58 %
183.21 W, 100 %, 58 %
183.01 W, 100 %, 58 %
182.73 W, 100 %, 58 %
182.73 W, 100 %, 58 %
183.46 W, 100 %, 58 %
182.70 W, 100 %, 58 %
182.70 W, 100 %, 58 %
182.76 W, 100 %, 58 %
182.79 W, 100 %, 58 %
182.79 W, 100 %, 58 %
182.86 W, 100 %, 58 %
183.17 W, 100 %, 58 %
183.17 W, 100 %, 58 %
182.50 W, 100 %, 58 %
182.89 W, 100 %, 58 %
182.89 W, 100 %, 58 %
183.27 W, 100 %, 58 %
182.79 W, 100 %, 58 %
182.79 W, 100 %, 58 %
182.70 W, 100 %, 58 %
182.98 W, 100 %, 58 %
182.98 W, 100 %, 58 %
182.31 W, 100 %, 58 %
183.21 W, 100 %, 58 %
183.21 W, 100 %, 58 %
182.25 W, 100 %, 58 %
182.50 W, 100 %, 58 %
182.50 W, 100 %, 58 %
183.27 W, 100 %, 58 %
182.63 W, 100 %, 58 %
182.63 W, 100 %, 58 %
182.73 W, 100 %, 58 %
