power.draw [W], utilization.gpu [%], utilization.memory [%]
56.35 W, 0 %, 0 %
56.26 W, 0 %, 0 %
56.45 W, 0 %, 0 %
56.35 W, 0 %, 0 %
56.26 W, 0 %, 0 %
56.35 W, 0 %, 0 %
56.54 W, 0 %, 0 %
56.26 W, 0 %, 0 %
56.35 W, 0 %, 0 %
56.45 W, 0 %, 0 %
56.35 W, 0 %, 0 %
56.35 W, 0 %, 0 %
56.45 W, 0 %, 0 %
56.45 W, 0 %, 0 %
56.35 W, 0 %, 0 %
56.35 W, 0 %, 0 %
56.45 W, 0 %, 0 %
56.35 W, 0 %, 0 %
56.26 W, 0 %, 0 %
57.32 W, 0 %, 0 %
57.51 W, 0 %, 0 %
57.60 W, 0 %, 0 %
57.90 W, 1 %, 0 %
56.92 W, 1 %, 0 %
68.82 W, 1 %, 0 %
59.12 W, 1 %, 0 %
57.12 W, 1 %, 0 %
56.53 W, 1 %, 0 %
56.45 W, 1 %, 0 %
63.64 W, 1 %, 0 %
70.83 W, 1 %, 0 %
71.81 W, 29 %, 2 %
72.18 W, 29 %, 2 %
72.28 W, 29 %, 2 %
72.17 W, 29 %, 2 %
72.22 W, 29 %, 2 %
72.26 W, 29 %, 2 %
72.28 W, 29 %, 2 %
72.17 W, 29 %, 2 %
72.18 W, 100 %, 0 %
72.26 W, 100 %, 0 %
72.18 W, 100 %, 0 %
72.18 W, 100 %, 0 %
72.28 W, 100 %, 0 %
72.18 W, 100 %, 0 %
72.18 W, 100 %, 0 %
72.26 W, 100 %, 0 %
72.36 W, 100 %, 0 %
72.17 W, 100 %, 0 %
72.26 W, 100 %, 0 %
72.36 W, 100 %, 0 %
72.18 W, 100 %, 0 %
72.26 W, 100 %, 0 %
72.26 W, 100 %, 0 %
72.18 W, 100 %, 0 %
72.17 W, 100 %, 0 %
72.28 W, 100 %, 0 %
72.26 W, 100 %, 0 %
72.18 W, 100 %, 0 %
72.26 W, 100 %, 0 %
72.37 W, 100 %, 0 %
72.17 W, 100 %, 0 %
72.28 W, 100 %, 0 %
72.37 W, 100 %, 0 %
72.21 W, 100 %, 0 %
72.17 W, 100 %, 0 %
72.37 W, 100 %, 0 %
72.37 W, 100 %, 0 %
72.29 W, 100 %, 0 %
72.37 W, 100 %, 0 %
72.31 W, 100 %, 0 %
72.27 W, 100 %, 0 %
72.40 W, 100 %, 0 %
72.36 W, 100 %, 0 %
72.29 W, 100 %, 0 %
72.28 W, 100 %, 0 %
72.37 W, 100 %, 0 %
72.17 W, 100 %, 0 %
72.18 W, 100 %, 0 %
72.46 W, 100 %, 0 %
72.28 W, 100 %, 0 %
72.27 W, 100 %, 0 %
72.37 W, 100 %, 0 %
72.37 W, 100 %, 0 %
72.28 W, 100 %, 0 %
72.37 W, 100 %, 0 %
72.46 W, 100 %, 0 %
72.27 W, 100 %, 0 %
72.27 W, 100 %, 0 %
72.47 W, 100 %, 0 %
72.37 W, 100 %, 0 %
72.40 W, 100 %, 0 %
72.46 W, 100 %, 0 %
72.40 W, 100 %, 0 %
72.37 W, 100 %, 0 %
72.50 W, 100 %, 0 %
72.46 W, 100 %, 0 %
72.28 W, 100 %, 0 %
72.46 W, 100 %, 0 %
72.51 W, 100 %, 0 %
72.28 W, 100 %, 0 %
72.47 W, 100 %, 0 %
72.57 W, 100 %, 0 %
72.40 W, 100 %, 0 %
72.46 W, 100 %, 0 %
72.40 W, 100 %, 0 %
72.46 W, 100 %, 0 %
72.28 W, 100 %, 0 %
72.46 W, 100 %, 0 %
72.37 W, 100 %, 0 %
72.27 W, 100 %, 0 %
72.37 W, 100 %, 0 %
72.46 W, 100 %, 0 %
72.37 W, 100 %, 0 %
72.46 W, 100 %, 0 %
72.57 W, 100 %, 0 %
72.37 W, 100 %, 0 %
72.46 W, 100 %, 0 %
72.55 W, 100 %, 0 %
72.37 W, 100 %, 0 %
72.46 W, 100 %, 0 %
72.46 W, 100 %, 0 %
72.37 W, 100 %, 0 %
72.37 W, 100 %, 0 %
72.47 W, 100 %, 0 %
72.46 W, 100 %, 0 %
72.37 W, 100 %, 0 %
72.46 W, 100 %, 0 %
72.57 W, 100 %, 0 %
72.47 W, 100 %, 0 %
72.60 W, 100 %, 0 %
72.55 W, 100 %, 0 %
72.28 W, 100 %, 0 %
72.46 W, 100 %, 0 %
72.47 W, 100 %, 0 %
72.46 W, 100 %, 0 %
72.37 W, 100 %, 0 %
72.57 W, 100 %, 0 %
72.47 W, 100 %, 0 %
72.37 W, 100 %, 0 %
72.50 W, 100 %, 0 %
72.55 W, 100 %, 0 %
72.37 W, 100 %, 0 %
72.46 W, 100 %, 0 %
72.57 W, 100 %, 0 %
72.37 W, 100 %, 0 %
72.50 W, 100 %, 0 %
72.66 W, 100 %, 0 %
72.37 W, 100 %, 0 %
72.47 W, 100 %, 0 %
72.57 W, 100 %, 0 %
72.46 W, 100 %, 0 %
72.47 W, 100 %, 0 %
72.55 W, 100 %, 0 %
72.47 W, 100 %, 0 %
72.40 W, 100 %, 0 %
72.47 W, 100 %, 0 %
72.58 W, 100 %, 0 %
72.46 W, 100 %, 0 %
72.60 W, 100 %, 0 %
72.65 W, 100 %, 0 %
72.58 W, 100 %, 0 %
72.37 W, 100 %, 0 %
72.47 W, 100 %, 0 %
72.46 W, 100 %, 0 %
72.47 W, 100 %, 0 %
72.55 W, 100 %, 0 %
72.66 W, 100 %, 0 %
72.57 W, 100 %, 0 %
72.55 W, 100 %, 0 %
72.65 W, 100 %, 0 %
72.47 W, 100 %, 0 %
72.47 W, 100 %, 0 %
72.55 W, 100 %, 0 %
72.37 W, 100 %, 0 %
72.57 W, 100 %, 0 %
72.66 W, 100 %, 0 %
72.55 W, 100 %, 0 %
72.46 W, 100 %, 0 %
72.57 W, 100 %, 0 %
72.57 W, 100 %, 0 %
72.47 W, 100 %, 0 %
72.65 W, 100 %, 0 %
72.57 W, 100 %, 0 %
72.37 W, 100 %, 0 %
72.57 W, 100 %, 0 %
72.65 W, 100 %, 0 %
72.37 W, 100 %, 0 %
72.57 W, 100 %, 0 %
72.55 W, 100 %, 0 %
72.55 W, 100 %, 0 %
72.37 W, 100 %, 0 %
72.55 W, 100 %, 0 %
72.46 W, 100 %, 0 %
72.46 W, 100 %, 0 %
72.55 W, 100 %, 0 %
72.55 W, 100 %, 0 %
72.47 W, 100 %, 0 %
72.57 W, 100 %, 0 %
72.55 W, 100 %, 0 %
72.50 W, 100 %, 0 %
72.57 W, 100 %, 0 %
72.47 W, 100 %, 0 %
72.47 W, 100 %, 0 %
72.57 W, 100 %, 0 %
72.55 W, 100 %, 0 %
72.46 W, 100 %, 0 %
72.46 W, 100 %, 0 %
72.65 W, 100 %, 0 %
72.46 W, 100 %, 0 %
72.47 W, 100 %, 0 %
72.47 W, 100 %, 0 %
72.55 W, 100 %, 0 %
72.46 W, 100 %, 0 %
72.55 W, 100 %, 0 %
72.65 W, 100 %, 0 %
72.46 W, 100 %, 0 %
72.57 W, 100 %, 0 %
72.65 W, 100 %, 0 %
72.37 W, 100 %, 0 %
72.47 W, 100 %, 0 %
72.67 W, 100 %, 0 %
72.55 W, 100 %, 0 %
72.57 W, 100 %, 0 %
72.65 W, 100 %, 0 %
72.66 W, 100 %, 0 %
72.55 W, 100 %, 0 %
72.47 W, 100 %, 0 %
72.65 W, 100 %, 0 %
72.37 W, 100 %, 0 %
72.37 W, 100 %, 0 %
72.65 W, 100 %, 0 %
72.46 W, 100 %, 0 %
72.57 W, 100 %, 0 %
72.65 W, 100 %, 0 %
72.47 W, 100 %, 0 %
72.57 W, 100 %, 0 %
72.65 W, 100 %, 0 %
72.66 W, 100 %, 0 %
72.47 W, 100 %, 0 %
72.65 W, 100 %, 0 %
72.55 W, 100 %, 0 %
72.37 W, 100 %, 0 %
72.57 W, 100 %, 0 %
72.66 W, 100 %, 0 %
72.46 W, 100 %, 0 %
72.57 W, 100 %, 0 %
72.55 W, 100 %, 0 %
72.47 W, 100 %, 0 %
72.46 W, 100 %, 0 %
72.66 W, 100 %, 0 %
72.65 W, 100 %, 0 %
72.47 W, 100 %, 0 %
72.55 W, 100 %, 0 %
72.65 W, 100 %, 0 %
72.55 W, 100 %, 0 %
72.49 W, 100 %, 0 %
72.65 W, 100 %, 0 %
72.57 W, 100 %, 0 %
72.65 W, 100 %, 0 %
72.66 W, 100 %, 0 %
72.46 W, 100 %, 0 %
72.55 W, 100 %, 0 %
72.65 W, 100 %, 0 %
72.47 W, 100 %, 0 %
72.46 W, 100 %, 0 %
72.55 W, 100 %, 0 %
72.65 W, 100 %, 0 %
72.57 W, 100 %, 0 %
