=================
CUDA Devices: 1
=================
000vLE, speed=5
0CZR5, speed=29
CaQ5, speed=29
PArB, speed=34
0P9sB, speed=34
blIH, speed=35
0bkJH, speed=35
oLjN, speed=36
0oKkN, speed=36
0000wAT, speed=36
10vBT, speed=36
000DWbZ, speed=37
1DVcZ, speed=37
000Q72f, speed=37
1Q63f, speed=37
000chTl, speed=37
1cgUl, speed=37
000pHur, speed=37
1pGvr, speed=37
0011sLx, speed=37
21rMx, speed=37
001ESn3, speed=37
2ERo3, speed=38
001R3E9, speed=38
2R2F9, speed=38
001ddfF, speed=38
2dcgF, speed=38
001qE6L, speed=38
2qD7L, speed=38
0022oXR, speed=38
32nYR, speed=38
002FOyX, speed=38
3FNzX, speed=38
002RzPd, speed=38
3RyQd, speed=38
002eZqj, speed=38
3eYrj, speed=38
002rAHp, speed=38
3r9Ip, speed=37
0033kiv, speed=37
43jjv, speed=37
003GLA1, speed=38
4GKB1, speed=38
003Svb7, speed=38
003fW2D, speed=38
4Suc7, speed=38
003s6TJ, speed=38
4fV3D, speed=38
0044guP, speed=38
4s5UJ, speed=37
004HHLV, speed=37
54fvP, speed=37
106g2q, speed=37
004Trmb, speed=37
5HGMV, speed=37
004gSDh, speed=37
5Tqnb, speed=38
004t2en, speed=38
5gREh, speed=37
0055d5t, speed=37
5t1fn, speed=37
005IDWz, speed=37
65c6t, speed=37
005Uny5, speed=37
6ICXz, speed=37
005hOPB, speed=37
6Umz5, speed=38
005tyqH, speed=38
6hNQB, speed=37
0066ZHN, speed=37
6txrH, speed=37
006J9iT, speed=37
76YIN, speed=37
006Vk9Z, speed=37
7J8jT, speed=38
006iKaf, speed=38
7VjAZ, speed=38
006uv1l, speed=38
0077VSr, speed=38
7iJbf, speed=38
007K5tx, speed=38
7uu2l, speed=38
-------------
Pass - 007WgL3
-------------
34669
start time: 23:14:54
