power.draw [W], utilization.gpu [%], utilization.memory [%]
62.77 W, 0 %, 0 %
62.77 W, 0 %, 0 %
62.88 W, 0 %, 0 %
62.88 W, 0 %, 0 %
62.88 W, 0 %, 0 %
62.68 W, 0 %, 0 %
62.68 W, 0 %, 0 %
62.88 W, 0 %, 0 %
62.88 W, 0 %, 0 %
62.88 W, 0 %, 0 %
62.77 W, 0 %, 0 %
62.77 W, 0 %, 0 %
62.88 W, 0 %, 0 %
62.88 W, 0 %, 0 %
62.71 W, 0 %, 0 %
62.78 W, 0 %, 0 %
62.78 W, 0 %, 0 %
62.97 W, 0 %, 0 %
62.97 W, 0 %, 0 %
62.77 W, 0 %, 0 %
62.88 W, 0 %, 0 %
62.88 W, 0 %, 0 %
62.88 W, 0 %, 0 %
62.88 W, 0 %, 0 %
62.78 W, 0 %, 0 %
62.78 W, 0 %, 0 %
62.78 W, 0 %, 0 %
62.88 W, 0 %, 0 %
62.88 W, 0 %, 0 %
62.77 W, 0 %, 0 %
62.88 W, 0 %, 0 %
62.88 W, 0 %, 0 %
62.78 W, 0 %, 0 %
62.88 W, 0 %, 0 %
62.88 W, 0 %, 0 %
62.77 W, 0 %, 0 %
62.68 W, 0 %, 0 %
62.68 W, 0 %, 0 %
62.88 W, 0 %, 0 %
62.88 W, 0 %, 0 %
62.88 W, 0 %, 0 %
63.74 W, 0 %, 0 %
63.74 W, 0 %, 0 %
67.01 W, 0 %, 0 %
67.30 W, 0 %, 0 %
67.30 W, 0 %, 0 %
67.11 W, 0 %, 0 %
67.11 W, 0 %, 0 %
67.20 W, 0 %, 0 %
67.20 W, 0 %, 0 %
67.20 W, 0 %, 0 %
66.73 W, 0 %, 0 %
66.73 W, 0 %, 0 %
66.14 W, 21 %, 1 %
66.24 W, 21 %, 1 %
66.24 W, 21 %, 1 %
66.24 W, 21 %, 1 %
66.24 W, 21 %, 1 %
115.82 W, 21 %, 1 %
133.94 W, 21 %, 1 %
133.94 W, 21 %, 1 %
142.27 W, 21 %, 1 %
143.64 W, 21 %, 1 %
143.64 W, 21 %, 1 %
144.79 W, 21 %, 1 %
145.08 W, 21 %, 1 %
145.08 W, 66 %, 65 %
145.46 W, 66 %, 65 %
145.46 W, 66 %, 65 %
145.56 W, 66 %, 65 %
145.46 W, 66 %, 65 %
145.46 W, 66 %, 65 %
145.65 W, 66 %, 65 %
145.75 W, 66 %, 65 %
145.75 W, 66 %, 65 %
146.04 W, 66 %, 65 %
146.04 W, 66 %, 65 %
145.65 W, 66 %, 65 %
146.04 W, 66 %, 65 %
146.04 W, 99 %, 97 %
145.56 W, 99 %, 97 %
145.75 W, 99 %, 97 %
145.75 W, 99 %, 97 %
145.94 W, 99 %, 97 %
145.94 W, 99 %, 97 %
145.85 W, 99 %, 97 %
145.85 W, 99 %, 97 %
145.85 W, 99 %, 97 %
146.04 W, 99 %, 97 %
145.81 W, 99 %, 97 %
145.81 W, 99 %, 97 %
145.75 W, 99 %, 97 %
145.75 W, 99 %, 97 %
145.75 W, 99 %, 97 %
145.56 W, 99 %, 97 %
145.56 W, 99 %, 97 %
145.85 W, 99 %, 97 %
145.85 W, 99 %, 97 %
145.85 W, 99 %, 97 %
146.13 W, 99 %, 97 %
146.13 W, 99 %, 97 %
146.13 W, 99 %, 97 %
145.75 W, 99 %, 97 %
145.75 W, 99 %, 97 %
145.94 W, 99 %, 97 %
146.23 W, 99 %, 97 %
146.23 W, 99 %, 97 %
146.04 W, 99 %, 97 %
146.13 W, 99 %, 97 %
146.13 W, 99 %, 97 %
146.13 W, 99 %, 97 %
146.13 W, 99 %, 97 %
146.13 W, 99 %, 97 %
146.13 W, 99 %, 97 %
146.13 W, 99 %, 97 %
146.23 W, 99 %, 97 %
146.32 W, 99 %, 97 %
146.32 W, 99 %, 97 %
146.05 W, 99 %, 97 %
146.05 W, 99 %, 97 %
146.13 W, 99 %, 97 %
146.13 W, 99 %, 97 %
146.13 W, 99 %, 97 %
146.04 W, 99 %, 97 %
145.94 W, 99 %, 97 %
145.94 W, 99 %, 97 %
146.23 W, 99 %, 97 %
146.23 W, 99 %, 97 %
146.23 W, 99 %, 97 %
146.04 W, 99 %, 97 %
146.04 W, 99 %, 97 %
145.94 W, 99 %, 97 %
145.94 W, 99 %, 97 %
145.94 W, 99 %, 97 %
146.13 W, 99 %, 97 %
146.13 W, 99 %, 97 %
146.32 W, 99 %, 97 %
146.23 W, 99 %, 97 %
146.23 W, 99 %, 97 %
146.23 W, 99 %, 97 %
146.23 W, 99 %, 97 %
146.32 W, 99 %, 97 %
145.94 W, 99 %, 97 %
145.94 W, 99 %, 97 %
146.13 W, 99 %, 97 %
146.23 W, 99 %, 97 %
146.23 W, 99 %, 97 %
145.94 W, 99 %, 97 %
145.94 W, 99 %, 97 %
146.23 W, 99 %, 97 %
146.52 W, 99 %, 97 %
146.52 W, 99 %, 97 %
146.13 W, 99 %, 97 %
146.13 W, 99 %, 97 %
146.13 W, 99 %, 97 %
146.23 W, 99 %, 97 %
146.23 W, 99 %, 97 %
146.04 W, 99 %, 97 %
146.04 W, 99 %, 97 %
146.23 W, 99 %, 97 %
146.32 W, 99 %, 97 %
146.32 W, 99 %, 97 %
146.23 W, 99 %, 97 %
145.33 W, 99 %, 97 %
145.33 W, 99 %, 97 %
145.85 W, 99 %, 97 %
145.85 W, 99 %, 97 %
146.10 W, 99 %, 97 %
146.42 W, 99 %, 97 %
146.42 W, 99 %, 97 %
146.13 W, 99 %, 97 %
146.23 W, 99 %, 97 %
146.23 W, 99 %, 97 %
146.13 W, 99 %, 96 %
146.13 W, 99 %, 96 %
146.13 W, 99 %, 96 %
146.13 W, 99 %, 96 %
146.13 W, 99 %, 96 %
146.32 W, 99 %, 96 %
146.32 W, 99 %, 96 %
145.94 W, 99 %, 96 %
146.23 W, 99 %, 96 %
146.23 W, 99 %, 96 %
146.32 W, 99 %, 96 %
146.32 W, 99 %, 96 %
146.23 W, 99 %, 96 %
146.42 W, 99 %, 96 %
146.42 W, 99 %, 97 %
146.13 W, 99 %, 97 %
146.04 W, 99 %, 97 %
146.04 W, 99 %, 97 %
146.23 W, 99 %, 97 %
146.23 W, 99 %, 97 %
146.13 W, 99 %, 97 %
146.23 W, 99 %, 97 %
146.23 W, 99 %, 97 %
146.04 W, 99 %, 97 %
146.04 W, 99 %, 97 %
146.04 W, 99 %, 97 %
146.23 W, 99 %, 97 %
146.23 W, 99 %, 97 %
146.23 W, 99 %, 97 %
146.42 W, 99 %, 97 %
146.42 W, 99 %, 97 %
146.58 W, 99 %, 97 %
146.23 W, 99 %, 97 %
146.23 W, 99 %, 97 %
146.23 W, 99 %, 97 %
146.23 W, 99 %, 97 %
146.13 W, 99 %, 97 %
146.32 W, 99 %, 97 %
146.32 W, 99 %, 97 %
146.42 W, 99 %, 97 %
146.42 W, 99 %, 97 %
146.32 W, 99 %, 97 %
146.61 W, 99 %, 97 %
146.61 W, 99 %, 97 %
146.13 W, 99 %, 97 %
146.23 W, 99 %, 97 %
146.23 W, 99 %, 97 %
146.52 W, 99 %, 97 %
146.32 W, 99 %, 97 %
146.32 W, 99 %, 97 %
146.13 W, 99 %, 97 %
146.13 W, 99 %, 97 %
146.04 W, 99 %, 97 %
146.13 W, 99 %, 97 %
146.13 W, 99 %, 97 %
146.32 W, 99 %, 97 %
