=================
CUDA Devices: 1
=================
000vLE, speed=6
0CZR5, speed=23
CaQ5, speed=23
PArB, speed=25
0P9sB, speed=25
blIH, speed=25
0bkJH, speed=25
oLjN, speed=25
0oKkN, speed=25
0000wAT, speed=26
10vBT, speed=26
000DWbZ, speed=27
1DVcZ, speed=27
000Q72f, speed=27
1Q63f, speed=27
000chTl, speed=26
1cgUl, speed=26
000pHur, speed=26
1pGvr, speed=26
0011sLx, speed=26
21rMx, speed=26
001ESn3, speed=26
2ERo3, speed=26
001R3E9, speed=26
2R2F9, speed=26
001ddfF, speed=26
2dcgF, speed=26
001qE6L, speed=26
2qD7L, speed=26
0022oXR, speed=26
32nYR, speed=26
002FOyX, speed=26
3FNzX, speed=26
002RzPd, speed=26
3RyQd, speed=26
002eZqj, speed=25
3eYrj, speed=25
002rAHp, speed=25
3r9Ip, speed=25
43jjv, speed=25
0033kiv, speed=25
4GKB1, speed=25
003GLA1, speed=25
4Suc7, speed=25
003Svb7, speed=25
4fV3D, speed=25
003fW2D, speed=25
4s5UJ, speed=25
003s6TJ, speed=25
54fvP, speed=25
0044guP, speed=25
5HGMV, speed=25
004HHLV, speed=25
5Tqnb, speed=26
004Trmb, speed=26
5gREh, speed=26
004gSDh, speed=26
5t1fn, speed=26
004t2en, speed=26
65c6t, speed=26
0055d5t, speed=26
6ICXz, speed=26
005IDWz, speed=26
6Umz5, speed=25
005Uny5, speed=25
6hNQB, speed=25
005hOPB, speed=25
106g2q, speed=25
6txrH, speed=25
005tyqH, speed=25
76YIN, speed=25
0066ZHN, speed=25
7J8jT, speed=25
006J9iT, speed=25
7VjAZ, speed=25
006Vk9Z, speed=25
7iJbf, speed=25
006iKaf, speed=25
7uu2l, speed=25
006uv1l, speed=25
87UTr, speed=25
0077VSr, speed=25
8K4ux, speed=25
007K5tx, speed=25
8WfM3, speed=25
-------------
Pass - 007WgL3
-------------
30824
start time: 22:33:14
