time	PKG-0	Dram-0	PKG-1	Dram-1	
0.0	14.14	1.34	15.59	1.94	
0.5	13.59	1.28	15.02	1.82	
1.0	13.84	1.26	15.30	1.87	
1.5	13.52	1.22	14.76	1.75	
2.0	13.54	1.23	15.20	1.89	
2.5	13.53	1.23	15.04	1.85	
3.0	13.51	1.22	14.97	1.88	
3.5	13.46	1.25	14.96	1.89	
4.0	13.42	1.18	14.90	1.83	
4.5	13.59	1.26	15.04	1.86	
5.0	13.57	1.25	14.94	1.86	
5.5	13.49	1.26	15.05	1.87	
6.0	13.53	1.22	14.94	1.85	
6.5	13.51	1.21	14.97	1.87	
7.0	13.62	1.29	15.11	1.86	
7.5	18.69	2.95	20.99	3.86	
8.0	18.57	2.83	20.97	3.70	
8.5	14.02	1.32	15.49	1.96	
9.0	13.84	1.31	15.30	1.84	
9.5	18.65	2.89	20.92	3.78	
10.0	18.37	2.76	20.66	3.67	
10.5	13.70	1.26	15.12	1.89	
11.0	13.48	1.22	14.93	1.88	
11.5	20.43	3.20	21.15	3.65	
12.0	52.74	4.71	50.55	5.25	
12.5	58.73	4.34	57.42	4.91	
13.0	78.56	5.07	74.30	5.77	
13.5	77.57	5.49	73.01	6.29	
14.0	78.73	4.95	74.67	5.60	
14.5	78.12	5.40	73.79	5.73	
15.0	78.84	4.84	74.78	5.76	
15.5	71.03	4.88	67.56	5.42	
16.0	77.48	5.11	73.55	5.81	
16.5	77.42	5.46	73.56	6.11	
17.0	78.57	5.16	74.59	5.72	
17.5	78.27	5.52	73.14	5.87	
18.0	78.78	5.14	74.80	5.75	
18.5	77.96	5.39	73.91	5.91	
19.0	78.81	5.16	74.80	5.65	
19.5	77.72	5.25	73.48	5.96	
20.0	79.22	5.31	75.02	5.69	
20.5	77.85	5.38	73.92	5.85	
21.0	79.19	5.23	74.91	5.69	
21.5	77.66	5.06	73.65	5.69	
22.0	78.50	5.55	74.21	6.26	
22.5	78.67	4.97	74.51	5.87	
23.0	78.28	5.33	73.94	6.00	
23.5	78.91	5.26	74.93	5.71	
24.0	78.34	5.50	74.01	5.92	
24.5	78.98	5.25	75.06	5.74	
25.0	78.31	5.37	73.84	5.83	
25.5	79.26	5.22	74.95	5.87	
26.0	78.18	5.27	74.07	5.93	
26.5	79.38	5.50	74.94	5.95	
27.0	77.93	5.16	73.73	5.76	
27.5	78.41	5.35	73.85	6.12	
28.0	79.00	5.09	74.96	5.60	
28.5	78.35	5.38	74.06	6.15	
29.0	79.14	4.90	75.03	5.80	
29.5	78.23	5.39	73.62	5.88	
30.0	79.16	5.05	75.05	5.79	
30.5	70.28	5.01	66.59	5.53	
31.0	79.02	5.17	74.88	5.71	
31.5	74.64	5.02	70.04	5.55	
32.0	74.85	5.12	72.02	5.94	
32.5	78.58	5.35	74.04	6.11	
33.0	79.01	5.03	74.94	5.85	
33.5	77.98	5.43	73.92	5.83	
34.0	79.29	5.07	74.73	5.70	
34.5	78.51	5.36	74.05	6.11	
35.0	79.28	5.14	75.14	5.73	
35.5	78.46	5.43	73.76	6.05	
36.0	79.48	5.55	74.99	5.85	
36.5	78.27	4.97	74.27	6.01	
37.0	79.57	5.38	75.04	5.89	
37.5	78.01	5.16	73.83	5.64	
38.0	78.88	5.45	74.29	6.03	
38.5	79.22	5.14	74.82	5.77	
39.0	78.63	5.59	74.07	5.86	
39.5	79.22	5.08	74.90	5.65	
40.0	78.63	5.28	73.93	5.77	
40.5	79.41	5.24	75.02	5.80	
41.0	78.45	5.38	73.91	6.16	
41.5	79.48	5.22	74.89	5.81	
42.0	78.64	5.37	74.27	5.89	
42.5	79.05	5.55	74.39	6.18	
43.0	79.03	4.95	74.68	5.72	
43.5	78.70	5.37	74.24	6.11	
44.0	79.41	5.06	75.04	5.81	
44.5	78.72	5.43	74.12	6.08	
45.0	79.38	5.22	74.94	5.87	
45.5	78.58	5.35	73.92	5.90	
46.0	79.58	5.00	75.27	5.76	
46.5	70.97	4.69	74.19	5.93	
47.0	79.24	5.24	75.11	5.84	
47.5	77.45	5.40	63.54	5.24	
48.0	79.51	5.09	75.08	5.75	
48.5	78.66	5.33	74.19	5.80	
49.0	79.58	5.33	74.96	5.78	
49.5	78.42	5.06	74.16	6.04	
50.0	79.45	5.41	74.72	5.94	
50.5	78.81	4.99	74.62	5.72	
51.0	78.76	5.46	74.24	6.09	
51.5	79.45	5.01	75.02	5.63	
52.0	78.61	5.55	74.11	5.83	
52.5	79.40	4.99	75.02	5.76	
53.0	78.69	5.52	74.20	6.12	
53.5	79.56	5.12	75.38	5.78	
54.0	78.79	5.22	74.22	6.03	
54.5	79.71	5.19	75.12	5.81	
55.0	77.34	5.15	73.44	5.94	
55.5	79.22	5.47	74.52	5.96	
56.0	79.23	5.15	74.93	5.79	
56.5	78.77	5.50	74.36	6.16	
57.0	79.44	5.15	75.16	5.85	
57.5	78.64	5.36	74.37	6.02	
58.0	79.60	5.07	75.32	5.66	
58.5	78.47	5.50	74.25	5.95	
59.0	79.50	5.34	75.29	5.65	
59.5	78.18	5.42	74.00	6.00	
60.0	79.47	5.19	75.21	5.70	
60.5	77.96	5.03	74.16	5.80	
61.0	77.62	5.23	73.48	5.78	
61.5	73.19	4.65	69.89	5.55	
62.0	79.28	5.44	75.11	5.84	
62.5	78.08	5.00	74.17	5.92	
63.0	77.98	5.25	73.91	5.94	
63.5	78.58	4.87	74.76	5.82	
64.0	78.40	5.47	74.46	5.86	
64.5	79.05	5.19	75.07	5.52	
65.0	78.56	5.42	74.28	6.05	
65.5	79.03	4.88	75.08	5.80	
66.0	78.45	5.37	74.19	6.01	
66.5	79.37	5.17	75.16	5.80	
67.0	78.31	5.17	73.98	5.88	
67.5	79.27	5.25	75.17	5.89	
68.0	71.68	4.64	68.07	5.41	
68.5	79.27	5.10	75.09	5.82	
69.0	78.25	5.20	74.24	6.06	
69.5	79.34	5.17	74.89	5.94	
70.0	77.84	5.35	73.79	5.74	
70.5	78.75	5.27	74.35	6.04	
71.0	78.83	5.13	74.74	5.84	
71.5	77.34	5.41	73.10	5.81	
72.0	79.17	5.04	75.04	5.74	
72.5	78.40	5.48	73.86	6.15	
73.0	79.27	5.17	74.93	5.78	
73.5	78.16	5.56	73.82	6.08	
74.0	79.23	5.21	74.89	5.89	
74.5	78.34	5.23	74.04	5.86	
75.0	79.57	5.21	74.85	6.04	
75.5	77.98	5.39	74.07	5.93	
76.0	78.57	5.40	73.81	5.84	
76.5	79.14	5.27	74.83	5.72	
77.0	78.63	5.52	74.02	6.17	
77.5	79.02	5.22	74.95	5.99	
78.0	78.68	5.53	73.94	5.88	
78.5	79.34	5.09	75.06	5.91	
79.0	78.50	5.25	74.06	5.84	
79.5	79.36	5.37	74.89	5.90	
80.0	78.26	5.22	67.45	5.45	
80.5	78.04	5.27	74.83	5.67	
81.0	72.25	4.84	73.92	5.90	
81.5	79.20	5.12	74.73	5.92	
82.0	78.41	5.32	74.14	5.76	
82.5	78.62	5.46	74.14	5.99	
83.0	78.84	5.04	74.56	5.61	
83.5	78.59	5.56	74.26	6.14	
84.0	79.16	4.99	74.93	5.66	
84.5	78.46	5.39	73.80	6.08	
85.0	79.18	5.02	75.05	5.81	
85.5	78.52	5.21	73.86	5.96	
