rhs       -----------start-------------
CPU0  raw=1430411 ena=91227384 run=18446744073655122514 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU0  raw=1431218 ena=91319627 run=18446744073655055127 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU0  raw=294453 ena=91231185 run=18446744073655672462 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU0  raw=293474 ena=91318797 run=18446744073655634093 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU0  raw=80751663 ena=92105546 run=63642677 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU0  raw=6277672 ena=92103355 run=64279159 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU0  raw=172000626 ena=92101702 run=64286547 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU0  raw=34094 ena=92100284 run=64289880 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU0  raw=202580757 ena=92098921 run=64286646 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU0  raw=1769025 ena=92096941 run=64280806 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU0  raw=51671 ena=92094204 run=64273026 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU0  raw=1697526 ena=92091119 run=64264771 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU0  raw=46387 ena=92087551 run=56297179 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU0  raw=14075 ena=92084248 run=55640331 ratio=0.00 hsw_ep::ICACHE:misses
CPU0  raw=157819691 ena=92082317 run=63591848 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU0  raw=20022820864 ena=92613981 run=92613981 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU0  raw=5942149120 ena=92615467 run=92615467 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU0  raw=79351717 ena=92082683 run=62595013 ratio=0.00 cycles
CPU0  raw=163807656 ena=92080075 run=62595043 ratio=0.00 instructions
CPU1  raw=1447328 ena=91203140 run=18446744073674270897 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU1  raw=1448629 ena=91290457 run=18446744073674252675 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU1  raw=322572 ena=91202064 run=18446744073675254478 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU1  raw=323842 ena=91289406 run=18446744073675236415 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU1  raw=79569319 ena=92073747 run=63672952 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU1  raw=6083510 ena=92071657 run=64246556 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU1  raw=165077006 ena=92068578 run=64251947 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU1  raw=4164 ena=92064896 run=64249346 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU1  raw=197225283 ena=92061520 run=64245886 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU1  raw=1740494 ena=92057423 run=64240879 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU1  raw=1350 ena=92052900 run=64230879 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU1  raw=1731378 ena=92047760 run=64225181 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU1  raw=472 ena=92042683 run=56252751 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU1  raw=8542 ena=92035347 run=55641645 ratio=0.00 hsw_ep::ICACHE:misses
CPU1  raw=157664724 ena=92029870 run=63585774 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU1  raw=20022820864 ena=92558990 run=92558990 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU1  raw=5942149120 ena=92558286 run=92558286 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU1  raw=78524872 ena=92022639 run=62595272 ratio=0.00 cycles
CPU1  raw=159908828 ena=92017005 run=62597463 ratio=0.00 instructions
CPU2  raw=1358051 ena=91138642 run=18446744073676113058 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU2  raw=1354463 ena=91225809 run=18446744073676095025 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU2  raw=458300 ena=91137055 run=18446744073648285286 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU2  raw=459667 ena=91225522 run=18446744073648248286 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU2  raw=79573285 ena=92010476 run=63675341 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU2  raw=6077589 ena=92008105 run=64188411 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU2  raw=165360889 ena=92004596 run=64193612 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU2  raw=4272 ena=92001253 run=64191777 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU2  raw=196707479 ena=91997775 run=64187380 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU2  raw=1737246 ena=91996065 run=64181268 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU2  raw=897 ena=91991649 run=64167687 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU2  raw=1690471 ena=91986980 run=64156280 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU2  raw=462 ena=91981733 run=56185326 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU2  raw=8582 ena=91972917 run=55634491 ratio=0.00 hsw_ep::ICACHE:misses
CPU2  raw=157909144 ena=91967454 run=63581765 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU2  raw=19894108160 ena=92497928 run=92497928 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU2  raw=5918818304 ena=92497497 run=92497497 ratio=0.00 rapl::RAPL_ENERGY_DRAM
