rhs       -----------start-------------
CPU0  raw=1702210 ena=63675221 run=18446744073685040704 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU0  raw=1704680 ena=63768834 run=18446744073685022957 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU0  raw=340236 ena=63677784 run=18446744073686020149 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU0  raw=340166 ena=63767547 run=18446744073686013558 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU0  raw=99746493 ena=63957369 run=44146308 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU0  raw=4339153 ena=63956782 run=44142917 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU0  raw=117131972 ena=63955564 run=44158169 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU0  raw=24757 ena=63954605 run=44159259 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU0  raw=132912832 ena=63953817 run=44174996 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU0  raw=858082 ena=63952602 run=44188332 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU0  raw=51199 ena=63951576 run=44178923 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU0  raw=805836 ena=63949922 run=44170861 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU0  raw=36129 ena=63948028 run=39589882 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU0  raw=13594 ena=63946409 run=39578135 ratio=0.00 hsw_ep::ICACHE:misses
CPU0  raw=117919272 ena=63945546 run=45530931 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU0  raw=24389615616 ena=64556328 run=64556328 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU0  raw=5082710016 ena=64557312 run=64557312 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU0  raw=100663040 ena=63946217 run=44520506 ratio=0.00 cycles
CPU0  raw=125725910 ena=63944618 run=44137165 ratio=0.00 instructions
CPU1  raw=1628475 ena=63663765 run=18446744073686972068 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU1  raw=1624293 ena=63753364 run=18446744073686951210 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU1  raw=581786 ena=63663203 run=18446744073687976287 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU1  raw=583379 ena=63752655 run=18446744073687975944 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU1  raw=97489953 ena=63952759 run=44135443 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
