rhs       -----------start-------------
CPU0  raw=3033861 ena=146738852 run=18446744073634088847 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU0  raw=3030068 ena=146955127 run=18446744073633960550 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU0  raw=1175881 ena=146743528 run=18446744073635069479 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU0  raw=1179352 ena=146952401 run=18446744073634970244 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU0  raw=137343836 ena=148070555 run=100403920 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU0  raw=9813306 ena=148069025 run=100409445 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU0  raw=265814726 ena=148067241 run=101278227 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU0  raw=51399 ena=148065840 run=102277487 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU0  raw=317407305 ena=148064410 run=103282632 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU0  raw=2750597 ena=148062301 run=104267872 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU0  raw=9369 ena=148059680 run=104404467 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU0  raw=2731313 ena=148056756 run=104398413 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU0  raw=9100 ena=148053237 run=92457480 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU0  raw=25666 ena=148050175 run=91463232 ratio=0.00 hsw_ep::ICACHE:misses
CPU0  raw=254894982 ena=148048604 run=103374346 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU0  raw=37537447936 ena=149077010 run=149077010 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU0  raw=10840178688 ena=149131636 run=149131636 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU0  raw=138721659 ena=148102249 run=101442085 ratio=0.00 cycles
CPU0  raw=257812088 ena=148100300 run=100446678 ratio=0.00 instructions
CPU1  raw=3154074 ena=146758391 run=18446744073635982836 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU1  raw=3166301 ena=146967698 run=18446744073635916639 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU1  raw=1437875 ena=146757104 run=18446744073636954619 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU1  raw=1444015 ena=146966600 run=18446744073636912416 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU1  raw=136323255 ena=148248936 run=100530058 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU1  raw=9646402 ena=148246542 run=100545174 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU1  raw=264247719 ena=148241862 run=101415952 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU1  raw=5243 ena=148237239 run=102402110 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU1  raw=306704266 ena=148232504 run=103401357 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU1  raw=2504507 ena=148227299 run=104376279 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU1  raw=2254 ena=148221252 run=104509357 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU1  raw=2490970 ena=148216572 run=104504148 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU1  raw=1916 ena=148211582 run=92563874 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU1  raw=13516 ena=148204505 run=91567811 ratio=0.00 hsw_ep::ICACHE:misses
CPU1  raw=255197631 ena=148199293 run=103482849 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU1  raw=37804048384 ena=149072910 run=149072910 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU1  raw=10869014528 ena=149072383 run=149072383 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU1  raw=137085041 ena=148193788 run=101505867 ratio=0.00 cycles
CPU1  raw=265247122 ena=148190048 run=100512850 ratio=0.00 instructions
CPU2  raw=3377124 ena=146694555 run=18446744073637799256 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU2  raw=3389916 ena=146903656 run=18446744073637773315 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU2  raw=1542827 ena=146692899 run=18446744073610839037 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU2  raw=1545003 ena=146904960 run=18446744073610749995 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU2  raw=136097476 ena=148083306 run=100404885 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU2  raw=9630934 ena=148080393 run=100428173 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU2  raw=263912316 ena=148076082 run=101348538 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU2  raw=6142 ena=148071418 run=102341828 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU2  raw=308722029 ena=148069369 run=103334520 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU2  raw=2581583 ena=148064089 run=104296471 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU2  raw=1752 ena=148058965 run=104379595 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU2  raw=2504680 ena=148053861 run=104371967 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU2  raw=1615 ena=148049088 run=92426813 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU2  raw=14750 ena=148044297 run=91434867 ratio=0.00 hsw_ep::ICACHE:misses
CPU2  raw=256216882 ena=148040857 run=103348465 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU2  raw=37804048384 ena=149021473 run=149021473 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU2  raw=10869014528 ena=149020898 run=149020898 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU2  raw=137201423 ena=148036425 run=101369265 ratio=0.00 cycles
CPU2  raw=263241176 ena=148032501 run=100381844 ratio=0.00 instructions
CPU3  raw=3488755 ena=146643542 run=18446744073585115168 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU3  raw=3499417 ena=146856249 run=18446744073585023089 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU3  raw=1546155 ena=146648662 run=18446744073583140313 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU3  raw=1546136 ena=146861376 run=18446744073583020189 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU3  raw=136032534 ena=148026466 run=100351130 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU3  raw=9626637 ena=148024106 run=100364515 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU3  raw=263044170 ena=148019662 run=101335385 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU3  raw=6224 ena=148014898 run=102334206 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU3  raw=306599041 ena=148009858 run=103319538 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU3  raw=2562717 ena=148004815 run=104300436 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU3  raw=1195 ena=148000337 run=104325884 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU3  raw=2541506 ena=147995353 run=104322734 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU3  raw=1082 ena=147990554 run=92380044 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU3  raw=14765 ena=147985950 run=91379975 ratio=0.00 hsw_ep::ICACHE:misses
CPU3  raw=256442768 ena=147982426 run=103295889 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU3  raw=37804048384 ena=148976339 run=148976339 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU3  raw=10869014528 ena=148975560 run=148975560 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU3  raw=137437859 ena=147977479 run=101313300 ratio=0.00 cycles
CPU3  raw=264729789 ena=147973441 run=100319552 ratio=0.00 instructions
