rhs       -----------start-------------
CPU0  raw=3426743 ena=127596133 run=18446744073646608451 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU0  raw=3431582 ena=127840891 run=18446744073646507726 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU0  raw=1002137 ena=127596061 run=18446744073647586437 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU0  raw=1001416 ena=127839420 run=18446744073647483416 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU0  raw=183242263 ena=128496473 run=88776234 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU0  raw=8727719 ena=128495641 run=88787052 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU0  raw=288470995 ena=128494399 run=88791691 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU0  raw=45934 ena=128493301 run=88801044 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU0  raw=343105113 ena=128492258 run=88788584 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU0  raw=2628885 ena=128490913 run=88782983 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU0  raw=9361 ena=128488993 run=88775384 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU0  raw=2639516 ena=128486824 run=88749522 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU0  raw=8875 ena=128484599 run=79423913 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU0  raw=22465 ena=128482467 run=79416519 ratio=0.00 hsw_ep::ICACHE:misses
CPU0  raw=291214717 ena=128481289 run=90349636 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU0  raw=41181773824 ena=129323895 run=129323895 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU0  raw=9957933056 ena=129324879 run=129324879 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU0  raw=184478095 ena=128481623 run=89354436 ratio=0.00 cycles
CPU0  raw=298388686 ena=128480034 run=88764795 ratio=0.00 instructions
CPU1  raw=3163062 ena=127578348 run=18446744073648530446 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU1  raw=3157435 ena=127821285 run=18446744073648414713 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU1  raw=1061295 ena=127577415 run=18446744073649534872 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU1  raw=1065376 ena=127820944 run=18446744073649436771 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU1  raw=180334818 ena=128444523 run=88735319 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU1  raw=8489340 ena=128442464 run=88734370 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU1  raw=281096772 ena=128440040 run=88732353 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU1  raw=6032 ena=128437652 run=88740958 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU1  raw=334652980 ena=128435349 run=88731821 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU1  raw=2509258 ena=128432749 run=88739512 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU1  raw=195 ena=128429897 run=88738238 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU1  raw=2609647 ena=128426753 run=88713016 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU1  raw=155 ena=128422493 run=79412732 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU1  raw=13797 ena=128417810 run=79401331 ratio=0.00 hsw_ep::ICACHE:misses
CPU1  raw=292330487 ena=128414424 run=90323852 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU1  raw=41181773824 ena=129288621 run=129288621 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU1  raw=9957933056 ena=129287933 run=129287933 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU1  raw=183452383 ena=128409523 run=89336153 ratio=0.00 cycles
CPU1  raw=292121721 ena=128406538 run=88717412 ratio=0.00 instructions
CPU2  raw=2899660 ena=127536877 run=18446744073650450460 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU2  raw=2899833 ena=127778280 run=18446744073650327737 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU2  raw=1393508 ena=127534436 run=18446744073632042853 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU2  raw=1396675 ena=127778225 run=18446744073631890759 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU2  raw=181082714 ena=128479779 run=88750736 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
