rhs       -----------start-------------
CPU0  raw=1568936 ena=76194628 run=18446744073672357153 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU0  raw=1569670 ena=76299827 run=18446744073672313743 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU0  raw=348310 ena=76196390 run=18446744073673334003 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU0  raw=349038 ena=76297648 run=18446744073673297227 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU0  raw=83077143 ena=76839636 run=52999296 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU0  raw=5194957 ena=76837915 run=53006304 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU0  raw=151802060 ena=76836428 run=53006072 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU0  raw=29537 ena=76835204 run=53001893 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU0  raw=172077073 ena=76833909 run=53005515 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU0  raw=1340979 ena=76832428 run=52993996 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU0  raw=42119 ena=76829589 run=52991948 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU0  raw=1292132 ena=76826824 run=52983736 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU0  raw=35185 ena=76823808 run=47668734 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU0  raw=13171 ena=76821147 run=47670043 ratio=0.00 hsw_ep::ICACHE:misses
CPU0  raw=149411510 ena=76819462 run=54624738 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU0  raw=19441909760 ena=77304755 run=77304755 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU0  raw=5522456576 ena=77305814 run=77305814 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU0  raw=84074286 ena=76819883 run=53634237 ratio=0.00 cycles
CPU0  raw=151581542 ena=76818014 run=52989453 ratio=0.00 instructions
CPU1  raw=1551441 ena=76172336 run=18446744073674265474 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU1  raw=1556027 ena=76273480 run=18446744073674243424 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
