rhs       -----------start-------------
CPU0  raw=2148232 ena=99523816 run=18446744073659477560 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU0  raw=2148590 ena=99648873 run=18446744073659429148 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU0  raw=468224 ena=99525167 run=18446744073660453316 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU0  raw=466904 ena=99646880 run=18446744073660407205 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU0  raw=100621140 ena=100379891 run=68548881 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU0  raw=6712774 ena=100378369 run=68552594 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU0  raw=210483428 ena=100376933 run=68558601 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU0  raw=35775 ena=100375583 run=68556800 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU0  raw=257530294 ena=100374313 run=68556377 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU0  raw=2121573 ena=100372481 run=68636576 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU0  raw=42430 ena=100370136 run=69628754 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU0  raw=2119872 ena=100367247 run=70621462 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU0  raw=58351 ena=100364094 run=63648946 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU0  raw=19482 ena=100361298 run=63570239 ratio=0.00 hsw_ep::ICACHE:misses
CPU0  raw=200964729 ena=100359685 run=71524969 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU0  raw=22141992960 ena=100880766 run=100880766 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU0  raw=6196232192 ena=100882047 run=100882047 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU0  raw=102065831 ena=100360237 run=69535189 ratio=0.00 cycles
CPU0  raw=200954113 ena=100358009 run=68540190 ratio=0.00 instructions
CPU1  raw=2083013 ena=99501544 run=18446744073661378064 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU1  raw=2079608 ena=99623370 run=18446744073661333746 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU1  raw=601699 ena=99500887 run=18446744073662359910 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU1  raw=604384 ena=99622384 run=18446744073662312440 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU1  raw=99159536 ena=100346365 run=68522068 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU1  raw=6517921 ena=100344391 run=68523415 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU1  raw=209163090 ena=100341336 run=68528812 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU1  raw=4430 ena=100338257 run=68524484 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU1  raw=256486416 ena=100335224 run=68522390 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU1  raw=2153523 ena=100330756 run=68639679 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU1  raw=4171 ena=100325649 run=69624942 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU1  raw=2044571 ena=100319737 run=70615652 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU1  raw=4894 ena=100313881 run=63637131 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU1  raw=10848 ena=100308607 run=63522829 ratio=0.00 hsw_ep::ICACHE:misses
CPU1  raw=197381906 ena=100305740 run=71475684 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU1  raw=22141992960 ena=100833892 run=100833892 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU1  raw=6196232192 ena=100859670 run=100859670 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU1  raw=101545400 ena=100328099 run=69524502 ratio=0.00 cycles
CPU1  raw=204748464 ena=100324520 run=68529701 ratio=0.00 instructions
CPU2  raw=1904004 ena=99476322 run=18446744073663139684 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU2  raw=1898233 ena=99599868 run=18446744073663067487 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU2  raw=760461 ena=99478471 run=18446744073637025303 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU2  raw=761533 ena=99602341 run=18446744073636933993 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU2  raw=99155351 ena=100346308 run=68520517 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU2  raw=6517312 ena=100343958 run=68521007 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU2  raw=211216909 ena=100340592 run=68522723 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU2  raw=4562 ena=100337492 run=68519614 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU2  raw=258498913 ena=100337190 run=68519418 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU2  raw=2105449 ena=100331678 run=68650526 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU2  raw=3724 ena=100326291 run=69636006 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU2  raw=2048078 ena=100320335 run=70626126 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU2  raw=4388 ena=100314042 run=63643563 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU2  raw=10877 ena=100308613 run=63514512 ratio=0.00 hsw_ep::ICACHE:misses
CPU2  raw=198643576 ena=100305342 run=71470275 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU2  raw=22141992960 ena=100815657 run=100815657 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU2  raw=6196232192 ena=100815146 run=100815146 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU2  raw=101655633 ena=100301109 run=69490687 ratio=0.00 cycles
CPU2  raw=205663686 ena=100297490 run=68498301 ratio=0.00 instructions
CPU3  raw=1715354 ena=99431532 run=18446744073612173986 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU3  raw=1712021 ena=99556166 run=18446744073612067402 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU3  raw=832186 ena=99436483 run=18446744073610210602 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU3  raw=830648 ena=99561243 run=18446744073610097763 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU3  raw=99082359 ena=100297495 run=68471353 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU3  raw=6513031 ena=100295300 run=68476744 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU3  raw=209369162 ena=100292339 run=68480840 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU3  raw=4435 ena=100289181 run=68478964 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU3  raw=257427261 ena=100287560 run=68475206 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU3  raw=2127481 ena=100332580 run=68645285 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU3  raw=3958 ena=100326986 run=69634419 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU3  raw=2071020 ena=100321087 run=70620570 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU3  raw=4771 ena=100314906 run=63638496 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU3  raw=11231 ena=100310098 run=63516305 ratio=0.00 hsw_ep::ICACHE:misses
CPU3  raw=197885575 ena=100307047 run=71469369 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU3  raw=22000435200 ena=100825644 run=100825644 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU3  raw=6173032448 ena=100825262 run=100825262 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU3  raw=101816542 ena=100303174 run=69489442 ratio=0.00 cycles
CPU3  raw=204222325 ena=100299773 run=68496335 ratio=0.00 instructions
CPU4  raw=1620991 ena=99429901 run=18446744073610523670 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU4  raw=1620163 ena=99554884 run=18446744073610403420 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU4  raw=695128 ena=99434977 run=18446744073608566506 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU4  raw=694067 ena=99560207 run=18446744073608447791 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU4  raw=97843462 ena=100307373 run=68501988 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU4  raw=6334088 ena=100303916 run=68501978 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU4  raw=199004155 ena=100300932 run=68496910 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU4  raw=4425 ena=100297889 run=68483510 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU4  raw=240338239 ena=100294952 run=68473280 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU4  raw=1923245 ena=100290708 run=68642380 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU4  raw=4001 ena=100285000 run=69635202 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU4  raw=1930298 ena=100279292 run=70622038 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU4  raw=4816 ena=100273287 run=63627057 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU4  raw=10902 ena=100268599 run=63460843 ratio=0.00 hsw_ep::ICACHE:misses
