rhs       -----------start-------------
CPU0  raw=2363795 ena=266645510 run=18446744073569129113 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU0  raw=2370382 ena=266843023 run=18446744073569045934 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU0  raw=1200629 ena=266646465 run=18446744073570096136 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU0  raw=1204414 ena=266841246 run=18446744073570021671 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU0  raw=400654343 ena=268341125 run=184640022 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU0  raw=18216641 ena=268340171 run=184646659 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU0  raw=855891666 ena=268339218 run=184652295 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU0  raw=88712 ena=268338353 run=184653398 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU0  raw=1036227214 ena=268337444 run=184649680 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU0  raw=7478275 ena=268336203 run=185345812 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU0  raw=7833 ena=268334506 run=186335346 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU0  raw=7353317 ena=268332676 run=187326241 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU0  raw=7589 ena=268330769 run=167388867 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU0  raw=52584 ena=268328909 run=166690465 ratio=0.00 hsw_ep::ICACHE:misses
CPU0  raw=845180427 ena=268327801 run=187618109 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU0  raw=53105655808 ena=269175272 run=269175272 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU0  raw=12943556608 ena=269176342 run=269176342 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU0  raw=402668040 ena=268328663 run=185626332 ratio=0.00 cycles
CPU0  raw=847909901 ena=268327277 run=184635462 ratio=0.00 instructions
CPU1  raw=2534519 ena=266631340 run=18446744073571037615 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU1  raw=2540846 ena=266825969 run=18446744073570956966 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU1  raw=1319287 ena=266630555 run=18446744073572020468 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU1  raw=1324725 ena=266825138 run=18446744073571939343 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU1  raw=387821712 ena=268291222 run=184592456 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU1  raw=17631946 ena=268289635 run=184595002 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU1  raw=844408666 ena=268287429 run=184601402 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU1  raw=11890 ena=268285494 run=184598323 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU1  raw=1022522786 ena=268283207 run=184596382 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU1  raw=7259366 ena=268280249 run=185341918 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU1  raw=297 ena=268276135 run=186323329 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU1  raw=7377181 ena=268271917 run=187310456 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU1  raw=477 ena=268267829 run=167385591 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU1  raw=28253 ena=268263727 run=166640102 ratio=0.00 hsw_ep::ICACHE:misses
CPU1  raw=823372623 ena=268261628 run=187564360 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU1  raw=53105655808 ena=269141974 run=269141974 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU1  raw=12943556608 ena=269141466 run=269141466 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU1  raw=389632257 ena=268258611 run=185583354 ratio=0.00 cycles
CPU1  raw=826784789 ena=268256546 run=184591885 ratio=0.00 instructions
CPU2  raw=2576683 ena=266593989 run=18446744073572924152 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU2  raw=2580062 ena=266787460 run=18446744073572840975 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU2  raw=1297212 ena=266591876 run=18446744073554396658 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU2  raw=1300437 ena=266788442 run=18446744073554282282 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU2  raw=387950798 ena=268348889 run=184608115 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU2  raw=17638147 ena=268347012 run=184614859 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU2  raw=842227981 ena=268344746 run=184618499 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU2  raw=11402 ena=268342724 run=184622551 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU2  raw=1024348842 ena=268343117 run=184641871 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU2  raw=7319968 ena=268340061 run=185413391 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU2  raw=622 ena=268336130 run=186402836 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU2  raw=7359152 ena=268331991 run=187389652 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU2  raw=540 ena=268327845 run=167442020 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU2  raw=29473 ena=268324522 run=166666169 ratio=0.00 hsw_ep::ICACHE:misses
CPU2  raw=821673261 ena=268322278 run=187594610 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
