rhs       -----------start-------------
CPU0  raw=1082126 ena=105275694 run=18446744073659222934 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU0  raw=1085113 ena=105362312 run=18446744073659201704 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU0  raw=460202 ena=105277441 run=18446744073660200023 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU0  raw=460756 ena=105360729 run=18446744073660180931 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU0  raw=157728087 ena=105944350 run=72732027 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU0  raw=7268293 ena=105943179 run=73727286 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU0  raw=322678373 ena=105942374 run=74072975 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU0  raw=38551 ena=105941743 run=74073409 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU0  raw=388924825 ena=105940950 run=74076211 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU0  raw=2848138 ena=105939668 run=74072747 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU0  raw=60754 ena=105938036 run=74067278 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU0  raw=2863565 ena=105936204 run=74065989 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU0  raw=31924 ena=105934121 run=65090770 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU0  raw=20053 ena=105931992 run=64096053 ratio=0.00 hsw_ep::ICACHE:misses
CPU0  raw=324640542 ena=105930812 run=73063708 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU0  raw=23702011904 ena=106305115 run=106305115 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU0  raw=6266421248 ena=106306356 run=106306356 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU0  raw=155461940 ena=105931563 run=71707737 ratio=0.00 cycles
CPU0  raw=316085453 ena=105930113 run=71705265 ratio=0.00 instructions
CPU1  raw=1029283 ena=105261234 run=18446744073661146148 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU1  raw=1032597 ena=105344794 run=18446744073661126685 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
