rhs       -----------start-------------
CPU0  raw=1328557 ena=83401357 run=18446744073672156390 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU0  raw=1327693 ena=83483288 run=18446744073672119762 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU0  raw=332081 ena=83403642 run=18446744073673141592 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU0  raw=330877 ena=83481456 run=18446744073673113355 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU0  raw=115993847 ena=83980738 run=56106572 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU0  raw=5524039 ena=83979556 run=56107444 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU0  raw=234985345 ena=83978427 run=56739163 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU0  raw=30873 ena=83977531 run=57738071 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU0  raw=277898462 ena=83976961 run=58734534 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU0  raw=1966510 ena=83975880 run=59729818 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU0  raw=54784 ena=83974336 run=60102955 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU0  raw=1901097 ena=83972632 run=60098841 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU0  raw=56241 ena=83970755 run=53124046 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU0  raw=18634 ena=83968924 run=52125596 ratio=0.00 hsw_ep::ICACHE:misses
CPU0  raw=214579179 ena=83967713 run=59092099 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU0  raw=20808204288 ena=84341704 run=84341704 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU0  raw=5736300544 ena=84342526 run=84342526 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU0  raw=118087822 ena=83967925 run=57100528 ratio=0.00 cycles
CPU0  raw=217218740 ena=83966169 run=56102164 ratio=0.00 instructions
CPU1  raw=1483319 ena=83387739 run=18446744073674088904 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU1  raw=1487766 ena=83465906 run=18446744073674072847 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU1  raw=464418 ena=83387079 run=18446744073675071611 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU1  raw=464554 ena=83465370 run=18446744073675060890 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU1  raw=113962790 ena=83980020 run=56109634 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU1  raw=5329885 ena=83978544 run=56102268 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU1  raw=236040384 ena=83975445 run=56767913 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU1  raw=3848 ena=83972311 run=57766331 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU1  raw=272803125 ena=83968940 run=58759246 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU1  raw=1893102 ena=83965109 run=59750521 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU1  raw=4506 ena=83962086 run=60082132 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU1  raw=1805642 ena=83958891 run=60079654 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU1  raw=4503 ena=83955114 run=53090096 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU1  raw=9882 ena=83951410 run=52102351 ratio=0.00 hsw_ep::ICACHE:misses
CPU1  raw=210579873 ena=83949443 run=59069178 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU1  raw=20808204288 ena=84306976 run=84306976 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU1  raw=5736300544 ena=84306788 run=84306788 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU1  raw=118092488 ena=83946963 run=57085982 ratio=0.00 cycles
CPU1  raw=225209170 ena=83944830 run=56085939 ratio=0.00 instructions
CPU2  raw=1481315 ena=83350352 run=18446744073675975542 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU2  raw=1481393 ena=83426983 run=18446744073675951429 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU2  raw=618471 ena=83348020 run=18446744073657883808 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU2  raw=619945 ena=83426933 run=18446744073657836342 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU2  raw=113896398 ena=83959417 run=56078492 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU2  raw=5327673 ena=83957772 run=56079339 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU2  raw=234898230 ena=83954639 run=56780311 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU2  raw=3904 ena=83951734 run=57779148 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU2  raw=271370947 ena=83948226 run=58766815 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU2  raw=1940502 ena=83946650 run=59757598 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU2  raw=4773 ena=83943356 run=60057097 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU2  raw=1861931 ena=83940016 run=60050663 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU2  raw=4714 ena=83936731 run=53074120 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU2  raw=10642 ena=83933093 run=52078278 ratio=0.00 hsw_ep::ICACHE:misses
CPU2  raw=209799454 ena=83930790 run=59045029 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU2  raw=20808204288 ena=84271488 run=84271488 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU2  raw=5736300544 ena=84271224 run=84271224 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU2  raw=118051183 ena=83928013 run=57064400 ratio=0.00 cycles
CPU2  raw=224033637 ena=83925641 run=56063659 ratio=0.00 instructions
CPU3  raw=1427008 ena=83314279 run=18446744073640341875 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU3  raw=1426484 ena=83393869 run=18446744073640274505 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU3  raw=755217 ena=83316379 run=18446744073639360251 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU3  raw=754307 ena=83395850 run=18446744073639292925 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU3  raw=113811192 ena=83917355 run=56037685 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU3  raw=5323595 ena=83915621 run=56038492 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU3  raw=234931513 ena=83912601 run=56771476 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU3  raw=3833 ena=83909315 run=57769619 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU3  raw=271048679 ena=83905686 run=58760483 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU3  raw=1903959 ena=83901721 run=59750878 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU3  raw=4760 ena=83898493 run=60016476 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU3  raw=1856694 ena=83895301 run=60013511 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU3  raw=4659 ena=83892088 run=53034795 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU3  raw=10896 ena=83888787 run=52039236 ratio=0.00 hsw_ep::ICACHE:misses
CPU3  raw=211217196 ena=83886480 run=59004726 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU3  raw=20808204288 ena=84237627 run=84237627 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU3  raw=5736300544 ena=84237323 run=84237323 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU3  raw=117953521 ena=83883361 run=57020849 ratio=0.00 cycles
CPU3  raw=224547016 ena=83881071 run=56021075 ratio=0.00 instructions
CPU4  raw=1549728 ena=83280242 run=18446744073639919536 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
