rhs       -----------start-------------
CPU0  raw=1795796 ena=84198669 run=18446744073672445695 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU0  raw=1800472 ena=84322415 run=18446744073672394758 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU0  raw=468475 ena=84199786 run=18446744073673431287 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU0  raw=464835 ena=84320419 run=18446744073673385782 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU0  raw=78197779 ena=85048207 run=57242781 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU0  raw=5589477 ena=85046882 run=57253334 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU0  raw=136440452 ena=85045096 run=57272018 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU0  raw=31197 ena=85043614 run=57617197 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU0  raw=168588966 ena=85042022 run=58616797 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU0  raw=1404709 ena=85040343 run=59598956 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU0  raw=53314 ena=85037973 run=60575911 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU0  raw=1377847 ena=85028202 run=61211221 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU0  raw=43396 ena=85025056 run=54240556 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU0  raw=17161 ena=85022158 run=53245056 ratio=0.00 hsw_ep::ICACHE:misses
CPU0  raw=123994940 ena=85020326 run=60199025 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU0  raw=23719575552 ena=85624671 run=85624671 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU0  raw=6406471680 ena=85625954 run=85625954 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU0  raw=79494238 ena=85020813 run=58211425 ratio=0.00 cycles
CPU0  raw=125796956 ena=85018705 run=57224841 ratio=0.00 instructions
CPU1  raw=1965517 ena=84168200 run=18446744073674361156 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU1  raw=1973469 ena=84288549 run=18446744073674343332 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU1  raw=497658 ena=84167376 run=18446744073675338201 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU1  raw=497152 ena=84287650 run=18446744073675307073 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
