rhs       -----------start-------------
CPU0  raw=2435452 ena=93031791 run=18446744073657052977 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU0  raw=2438152 ena=93350592 run=18446744073656818106 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU0  raw=853275 ena=93034830 run=18446744073657102125 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU0  raw=853184 ena=93350851 run=18446744073656893242 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU0  raw=137101289 ena=93749839 run=63399329 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU0  raw=6330930 ena=93748603 run=64393986 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU0  raw=172794197 ena=93747579 run=65401683 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU0  raw=35243 ena=93746620 run=66015561 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU0  raw=212358861 ena=93745891 run=66038274 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU0  raw=1412832 ena=93744782 run=66033126 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU0  raw=53141 ena=93743280 run=66023684 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU0  raw=1396703 ena=93741613 run=66033277 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU0  raw=39170 ena=93739743 run=58071943 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU0  raw=19984 ena=93738177 run=57079949 ratio=0.00 hsw_ep::ICACHE:misses
CPU0  raw=154411985 ena=93737063 run=65016038 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU0  raw=34680078336 ena=94567832 run=94567832 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU0  raw=7654604800 ena=94569046 run=94569046 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU0  raw=136248839 ena=93737837 run=63000162 ratio=0.00 cycles
CPU0  raw=149667590 ena=93736390 run=62381921 ratio=0.00 instructions
CPU1  raw=2117297 ena=93021570 run=18446744073657112194 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU1  raw=2125404 ena=93337337 run=18446744073656884569 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU1  raw=772403 ena=93022853 run=18446744073657634678 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU1  raw=775309 ena=93337633 run=18446744073657432488 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU1  raw=135122209 ena=93738026 run=63435323 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU1  raw=6142868 ena=93733858 run=64428224 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU1  raw=168887889 ena=93728653 run=65437500 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU1  raw=4237 ena=93726673 run=65992856 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU1  raw=201822347 ena=93724204 run=66000136 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU1  raw=1334886 ena=93721557 run=65996999 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU1  raw=2893 ena=93718565 run=65990625 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU1  raw=1297459 ena=93714912 run=66003374 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU1  raw=332 ena=93711249 run=58047723 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU1  raw=12634 ena=93707666 run=57052552 ratio=0.00 hsw_ep::ICACHE:misses
CPU1  raw=152682842 ena=93705355 run=64982090 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU1  raw=34680078336 ena=94512777 run=94512777 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU1  raw=7654604800 ena=94512262 run=94512262 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU1  raw=134653431 ena=93702368 run=62965444 ratio=0.00 cycles
CPU1  raw=156895249 ena=93699238 run=62386030 ratio=0.00 instructions
CPU2  raw=2183762 ena=92961401 run=18446744073676204810 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU2  raw=2188970 ena=93276061 run=18446744073676063432 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU2  raw=940055 ena=92960355 run=18446744073658870314 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU2  raw=947306 ena=93276066 run=18446744073658716414 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU2  raw=135176127 ena=93726595 run=63454086 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU2  raw=6146165 ena=93723628 run=64458887 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU2  raw=169409761 ena=93720119 run=65467567 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU2  raw=4287 ena=93718114 run=65977748 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU2  raw=200644540 ena=93716158 run=65985599 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU2  raw=1308886 ena=93715808 run=65974557 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU2  raw=2668 ena=93713338 run=65975410 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU2  raw=1251942 ena=93710359 run=65986080 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU2  raw=280 ena=93707258 run=58025388 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU2  raw=12389 ena=93703840 run=57029339 ratio=0.00 hsw_ep::ICACHE:misses
CPU2  raw=152702950 ena=93701547 run=64955497 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU2  raw=34680078336 ena=94478836 run=94478836 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU2  raw=7654604800 ena=94478319 run=94478319 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU2  raw=134587897 ena=93698637 run=62946554 ratio=0.00 cycles
CPU2  raw=157816479 ena=93695268 run=62410389 ratio=0.00 instructions
CPU3  raw=2071184 ena=92927258 run=18446744073642043726 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU3  raw=2070954 ena=93243268 run=18446744073641855564 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU3  raw=1077728 ena=92928859 run=18446744073641068072 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU3  raw=1081087 ena=93244864 run=18446744073640898216 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU3  raw=135183591 ena=93685555 run=63452520 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU3  raw=6145331 ena=93682441 run=64447166 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU3  raw=170175522 ena=93679038 run=65455203 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU3  raw=4284 ena=93676825 run=65926880 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU3  raw=201208815 ena=93674842 run=65940263 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU3  raw=1259424 ena=93672194 run=65944409 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU3  raw=3061 ena=93669427 run=65941316 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU3  raw=1237072 ena=93666100 run=65949359 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU3  raw=149 ena=93662756 run=57986638 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU3  raw=12599 ena=93659493 run=56983205 ratio=0.00 hsw_ep::ICACHE:misses
CPU3  raw=152275591 ena=93657537 run=64913437 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU3  raw=34680078336 ena=94444374 run=94444374 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU3  raw=7654604800 ena=94443908 run=94443908 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU3  raw=134584835 ena=93654113 run=62910383 ratio=0.00 cycles
CPU3  raw=159035430 ena=93650765 run=62409120 ratio=0.00 instructions
CPU4  raw=2239802 ena=92892391 run=18446744073641561748 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU4  raw=2253799 ena=93208550 run=18446744073641425563 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU4  raw=962870 ena=92894202 run=18446744073640547334 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU4  raw=963900 ena=93210234 run=18446744073640394157 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU4  raw=135161553 ena=93634574 run=63448996 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU4  raw=6143883 ena=93631540 run=64438713 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU4  raw=170771672 ena=93628101 run=65442701 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU4  raw=4016 ena=93625967 run=65892914 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU4  raw=200925625 ena=93623814 run=65895850 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU4  raw=1259672 ena=93621161 run=65889218 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU4  raw=2486 ena=93618205 run=65881232 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU4  raw=1241578 ena=93614934 run=65889717 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU4  raw=324 ena=93611643 run=57932434 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU4  raw=12232 ena=93608514 run=56944619 ratio=0.00 hsw_ep::ICACHE:misses
CPU4  raw=153316522 ena=93606224 run=64877043 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU4  raw=34505752576 ena=94409287 run=94409287 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU4  raw=7631339520 ena=94408905 run=94408905 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU4  raw=134408412 ena=93603055 run=62871978 ratio=0.00 cycles
CPU4  raw=160188500 ena=93599703 run=62400585 ratio=0.00 instructions
CPU5  raw=2715739 ena=92859298 run=18446744073641040843 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU5  raw=2732290 ena=93175379 run=18446744073640887878 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU5  raw=914948 ena=92860907 run=18446744073640053384 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU5  raw=920659 ena=93176951 run=18446744073639926271 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU5  raw=135112948 ena=93572180 run=63435008 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU5  raw=6142524 ena=93568675 run=64432162 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU5  raw=171101956 ena=93565497 run=65441664 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU5  raw=4110 ena=93563221 run=65856430 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU5  raw=201265968 ena=93561157 run=65842137 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU5  raw=1282718 ena=93558569 run=65838782 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU5  raw=2994 ena=93555785 run=65822321 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU5  raw=1258601 ena=93552636 run=65822923 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU5  raw=541 ena=93549195 run=57875194 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU5  raw=12388 ena=93545974 run=56876230 ratio=0.00 hsw_ep::ICACHE:misses
CPU5  raw=152729069 ena=93543749 run=64814627 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU5  raw=34505752576 ena=94376019 run=94376019 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU5  raw=7631339520 ena=94379772 run=94379772 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU5  raw=134319512 ena=93544901 run=62821357 ratio=0.00 cycles
CPU5  raw=160485318 ena=93541573 run=62373306 ratio=0.00 instructions
CPU6  raw=3242103 ena=92828770 run=18446744073640502341 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU6  raw=3261963 ena=93144878 run=18446744073640394309 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU6  raw=887911 ena=92830499 run=18446744073639480350 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU6  raw=890013 ena=93146704 run=18446744073639354853 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU6  raw=135057456 ena=93529299 run=63415337 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU6  raw=6139947 ena=93526265 run=64411222 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU6  raw=170234774 ena=93522765 run=65414748 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU6  raw=4330 ena=93520361 run=65810551 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU6  raw=201045195 ena=93518266 run=65816688 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU6  raw=1290795 ena=93515836 run=65798738 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU6  raw=2695 ena=93513214 run=65796668 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU6  raw=1267969 ena=93509947 run=65792796 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
