rhs       -----------start-------------
CPU0  raw=1349246 ena=107323775 run=18446744073659419483 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU0  raw=1351134 ena=107428050 run=18446744073659389979 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU0  raw=419905 ena=107325762 run=18446744073660395090 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU0  raw=420387 ena=107426868 run=18446744073660374475 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU0  raw=113898523 ena=108197984 run=72666935 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU0  raw=7221117 ena=108196043 run=73666005 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU0  raw=247011763 ena=108194316 run=74662531 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU0  raw=38837 ena=108193267 run=75653064 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU0  raw=301097055 ena=108192534 run=76358486 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU0  raw=2534099 ena=108191102 run=76354889 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU0  raw=63229 ena=108188591 run=76352247 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU0  raw=2492263 ena=108185925 run=76337965 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU0  raw=44841 ena=108182957 run=67382908 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU0  raw=19139 ena=108180367 run=66383635 ratio=0.00 hsw_ep::ICACHE:misses
CPU0  raw=233528801 ena=108179061 run=75342290 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU0  raw=22547529728 ena=108668457 run=108668457 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU0  raw=6683492352 ena=108669869 run=108669869 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU0  raw=115016013 ena=108180065 run=73364516 ratio=0.00 cycles
CPU0  raw=232860201 ena=108178118 run=72358342 ratio=0.00 instructions
CPU1  raw=1292722 ena=107303880 run=18446744073661321685 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU1  raw=1296760 ena=107404463 run=18446744073661296021 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU1  raw=420553 ena=107303041 run=18446744073662308205 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU1  raw=423075 ena=107403707 run=18446744073662286016 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU1  raw=112408744 ena=108157091 run=72681678 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU1  raw=7030581 ena=108153390 run=73678693 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU1  raw=242234871 ena=108148715 run=74675770 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU1  raw=4871 ena=108144219 run=75662029 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU1  raw=296766716 ena=108141985 run=76312844 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU1  raw=2562242 ena=108139027 run=76308665 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU1  raw=5333 ena=108135401 run=76299914 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU1  raw=2465938 ena=108131147 run=76298864 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU1  raw=1428 ena=108126461 run=67329517 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU1  raw=10609 ena=108121484 run=66331052 ratio=0.00 hsw_ep::ICACHE:misses
CPU1  raw=233995738 ena=108118463 run=75285445 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU1  raw=22547529728 ena=108622103 run=108622103 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU1  raw=6683492352 ena=108621756 run=108621756 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU1  raw=114346988 ena=108114981 run=73303477 ratio=0.00 cycles
CPU1  raw=234918342 ena=108111828 run=72315048 ratio=0.00 instructions
CPU2  raw=1521898 ena=107252722 run=18446744073663190367 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU2  raw=1529063 ena=107351936 run=18446744073663171095 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU2  raw=596454 ena=107250169 run=18446744073639712853 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU2  raw=601237 ena=107351780 run=18446744073639675302 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU2  raw=112416619 ena=108122939 run=72691972 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU2  raw=7030712 ena=108118833 run=73689030 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU2  raw=238900541 ena=108114450 run=74674415 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU2  raw=5106 ena=108110005 run=75673698 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU2  raw=294365245 ena=108109721 run=76279362 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU2  raw=2542303 ena=108105677 run=76272987 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU2  raw=5910 ena=108101630 run=76275537 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU2  raw=2458653 ena=108097448 run=76260107 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU2  raw=1429 ena=108093199 run=67287993 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU2  raw=10586 ena=108086752 run=66290887 ratio=0.00 hsw_ep::ICACHE:misses
CPU2  raw=233532780 ena=108083527 run=75243076 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU2  raw=22547529728 ena=108570741 run=108570741 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU2  raw=6683492352 ena=108570159 run=108570159 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU2  raw=114470351 ena=108079467 run=73266594 ratio=0.00 cycles
CPU2  raw=230799897 ena=108075926 run=72276172 ratio=0.00 instructions
CPU3  raw=1868636 ena=107200271 run=18446744073617265116 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU3  raw=1877534 ena=107302361 run=18446744073617202173 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU3  raw=772541 ena=107202422 run=18446744073616278820 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU3  raw=774530 ena=107304588 run=18446744073616213099 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU3  raw=112401050 ena=108069027 run=72680360 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU3  raw=7030174 ena=108065161 run=73677030 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU3  raw=239824764 ena=108060483 run=74670280 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU3  raw=4794 ena=108055946 run=75662782 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU3  raw=295064068 ena=108052901 run=76234510 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU3  raw=2536820 ena=108049583 run=76229691 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU3  raw=6026 ena=108045889 run=76222003 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU3  raw=2458906 ena=108041478 run=76215946 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU3  raw=1584 ena=108037113 run=67230769 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU3  raw=11350 ena=108031843 run=66233446 ratio=0.00 hsw_ep::ICACHE:misses
CPU3  raw=234070438 ena=108028723 run=75188764 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU3  raw=22547529728 ena=108522687 run=108522687 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU3  raw=6683492352 ena=108522139 run=108522139 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU3  raw=114541355 ena=108024303 run=73211141 ratio=0.00 cycles
CPU3  raw=232678437 ena=108020733 run=72217758 ratio=0.00 instructions
CPU4  raw=1942972 ena=107152282 run=18446744073617300468 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU4  raw=1948077 ena=107254551 run=18446744073617231401 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU4  raw=750454 ena=107154703 run=18446744073616320939 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU4  raw=752732 ena=107257106 run=18446744073616251229 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU4  raw=112431758 ena=108036536 run=72700205 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU4  raw=7030477 ena=108032647 run=73697822 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU4  raw=239009486 ena=108028302 run=74688266 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU4  raw=4702 ena=108023918 run=75677881 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU4  raw=295228611 ena=108020709 run=76186328 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU4  raw=2573154 ena=108016608 run=76178043 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU4  raw=5935 ena=108012435 run=76171357 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU4  raw=2467841 ena=108008039 run=76163303 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU4  raw=1357 ena=108003870 run=67194195 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU4  raw=10941 ena=107999102 run=66198488 ratio=0.00 hsw_ep::ICACHE:misses
CPU4  raw=234166126 ena=107995955 run=75155454 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU4  raw=22757244928 ena=108475308 run=108475308 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU4  raw=6683492352 ena=108474804 run=108474804 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU4  raw=114609918 ena=107994218 run=73182027 ratio=0.00 cycles
CPU4  raw=230619880 ena=107990833 run=72190960 ratio=0.00 instructions
CPU5  raw=2023661 ena=107107668 run=18446744073617347085 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU5  raw=2026579 ena=107210166 run=18446744073617275121 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU5  raw=854200 ena=107109992 run=18446744073616370878 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU5  raw=856627 ena=107212170 run=18446744073616293727 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU5  raw=112459030 ena=107989320 run=72698137 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU5  raw=7032373 ena=107985444 run=73696987 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU5  raw=239789111 ena=107981312 run=74688434 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU5  raw=4815 ena=107976781 run=75676084 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU5  raw=295048948 ena=107973828 run=76138372 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU5  raw=1983738 ena=107970735 run=76132794 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU5  raw=530396 ena=107992709 run=76152258 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU5  raw=1935110 ena=107988598 run=76145743 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU5  raw=451211 ena=107984334 run=67176666 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU5  raw=10334 ena=107977951 run=66178056 ratio=0.00 hsw_ep::ICACHE:misses
CPU5  raw=234466885 ena=107975319 run=75131083 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU5  raw=22757244928 ena=108456620 run=108456620 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU5  raw=6696206336 ena=108456195 run=108456195 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU5  raw=114666193 ena=107971029 run=73159251 ratio=0.00 cycles
CPU5  raw=232383906 ena=107967521 run=72168307 ratio=0.00 instructions
CPU6  raw=2030879 ena=107086269 run=18446744073617311688 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU6  raw=2033640 ena=107190180 run=18446744073617212701 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU6  raw=842979 ena=107091582 run=18446744073615360695 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU6  raw=843485 ena=107195036 run=18446744073615263099 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU6  raw=2790308 ena=107687899 run=72514393 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU6  raw=228334 ena=107682763 run=73506801 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU6  raw=2017107 ena=107676647 run=74505321 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU6  raw=4056 ena=107670880 run=75518299 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU6  raw=2350849 ena=107687119 run=75940471 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU6  raw=4068 ena=107680237 run=75935582 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU6  raw=258 ena=107677954 run=75929678 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU6  raw=4062 ena=107673037 run=75922467 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU6  raw=238 ena=107667733 run=66972207 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU6  raw=19322 ena=107662892 run=65975133 ratio=0.00 hsw_ep::ICACHE:misses
CPU6  raw=298769 ena=107659750 run=74910872 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU6  raw=22757244928 ena=108472236 run=108472236 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU6  raw=6696206336 ena=108472263 run=108472263 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU6  raw=2837415 ena=107702129 run=72975998 ratio=0.00 cycles
CPU6  raw=288409 ena=107698065 run=71963718 ratio=0.00 instructions
CPU7  raw=1984976 ena=107090521 run=18446744073615533160 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU7  raw=1986113 ena=107194188 run=18446744073615430446 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU7  raw=685913 ena=107094936 run=18446744073613575212 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU7  raw=684251 ena=107198618 run=18446744073613467553 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU7  raw=2776813 ena=107694612 run=72512862 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU7  raw=227531 ena=107689382 run=73505791 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU7  raw=2018064 ena=107683274 run=74493720 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU7  raw=4058 ena=107679860 run=75506056 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU7  raw=2352338 ena=107699418 run=75947160 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU7  raw=4361 ena=107695413 run=75947596 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU7  raw=93 ena=107693161 run=75947117 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU7  raw=4219 ena=107688639 run=75944650 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU7  raw=75 ena=107683565 run=66991728 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU7  raw=19247 ena=107677135 run=65991785 ratio=0.00 hsw_ep::ICACHE:misses
CPU7  raw=299961 ena=107673834 run=74921754 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU7  raw=22757244928 ena=108447091 run=108447091 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU7  raw=6696206336 ena=108447235 run=108447235 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU7  raw=2823308 ena=107669729 run=72953395 ratio=0.00 cycles
CPU7  raw=289336 ena=107665844 run=71933189 ratio=0.00 instructions
CPU8  raw=1766653 ena=107065496 run=18446744073613729632 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU8  raw=1768399 ena=107169488 run=18446744073613627675 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU8  raw=542957 ena=107070402 run=18446744073611773267 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU8  raw=544313 ena=107174484 run=18446744073611671449 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU8  raw=2841839 ena=107671243 run=72519119 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU8  raw=232525 ena=107665846 run=73507542 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU8  raw=2031289 ena=107659547 run=74500121 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU8  raw=4293 ena=107653465 run=75504976 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU8  raw=2355692 ena=107670018 run=75922542 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU8  raw=4430 ena=107665947 run=75916406 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU8  raw=132 ena=107663787 run=75914984 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU8  raw=4265 ena=107659067 run=75912366 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU8  raw=128 ena=107653646 run=66952915 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU8  raw=19973 ena=107648209 run=65963835 ratio=0.00 hsw_ep::ICACHE:misses
CPU8  raw=301146 ena=107644885 run=74893140 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU8  raw=22599172096 ena=108417476 run=108417476 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU8  raw=6673137664 ena=108417376 run=108417376 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU8  raw=2888448 ena=107640776 run=72918018 ratio=0.00 cycles
CPU8  raw=290021 ena=107636549 run=71908325 ratio=0.00 instructions
CPU9  raw=1600580 ena=107035614 run=18446744073612642478 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU9  raw=1598766 ena=107138262 run=18446744073612561165 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU9  raw=506998 ena=107038049 run=18446744073629406780 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU9  raw=507813 ena=107140928 run=18446744073629340451 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU9  raw=2812246 ena=107611546 run=72525860 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU9  raw=230337 ena=107606066 run=73524067 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU9  raw=2020017 ena=107599915 run=74501792 ratio=0.00 hsw_ep::UOPS_ISSUED
