rhs       -----------start-------------
CPU0  raw=2890417 ena=122831590 run=18446744073646615919 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU0  raw=2888364 ena=123019679 run=18446744073646520373 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU0  raw=1148127 ena=122833154 run=18446744073647608973 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU0  raw=1150168 ena=123018049 run=18446744073647538858 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU0  raw=190033544 ena=123642958 run=83909090 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU0  raw=8269193 ena=123642083 run=83922077 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU0  raw=280811382 ena=123641075 run=83939261 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU0  raw=42518 ena=123640220 run=84394631 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU0  raw=340853659 ena=123639377 run=85390767 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU0  raw=2540511 ena=123638107 run=86379997 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU0  raw=13065 ena=123636592 run=87371980 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU0  raw=2679085 ena=123634598 run=87909306 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU0  raw=12608 ena=123632519 run=77987973 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU0  raw=23970 ena=123630847 run=76983658 ratio=0.00 hsw_ep::ICACHE:misses
CPU0  raw=291481281 ena=123633261 run=86918213 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU0  raw=43286790144 ena=124476379 run=124476379 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU0  raw=9671999488 ena=124477367 run=124477367 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU0  raw=192342253 ena=123633887 run=84910932 ratio=0.00 cycles
CPU0  raw=288228559 ena=123632585 run=83922502 ratio=0.00 instructions
CPU1  raw=2802189 ena=122821217 run=18446744073648564062 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU1  raw=2813550 ena=123006119 run=18446744073648525049 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU1  raw=1475519 ena=122820499 run=18446744073649536785 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU1  raw=1479036 ena=123005366 run=18446744073649500242 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU1  raw=186475305 ena=123582280 run=83870489 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU1  raw=8012904 ena=123580512 run=83882352 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU1  raw=281228446 ena=123578334 run=83869093 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU1  raw=5414 ena=123575348 run=84360659 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU1  raw=350628067 ena=123571600 run=85357438 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU1  raw=2475823 ena=123568249 run=86353108 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU1  raw=271 ena=123564056 run=87349101 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU1  raw=2421246 ena=123560935 run=87858512 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU1  raw=218 ena=123558250 run=77934477 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU1  raw=14178 ena=123554672 run=76923055 ratio=0.00 hsw_ep::ICACHE:misses
CPU1  raw=286474478 ena=123552606 run=86846107 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU1  raw=43286790144 ena=124442027 run=124442027 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU1  raw=9671999488 ena=124441530 run=124441530 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU1  raw=191009430 ena=123549456 run=84872066 ratio=0.00 cycles
CPU1  raw=282963529 ena=123547132 run=83857208 ratio=0.00 instructions
CPU2  raw=3113893 ena=122783025 run=18446744073649932891 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU2  raw=3115284 ena=122969289 run=18446744073649857496 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU2  raw=1555624 ena=122784536 run=18446744073632133904 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU2  raw=1555430 ena=122971046 run=18446744073632034087 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU2  raw=186673258 ena=123654930 run=83918768 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU2  raw=8020545 ena=123653158 run=83917904 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU2  raw=279990808 ena=123650902 run=83922665 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU2  raw=5427 ena=123647998 run=84443962 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU2  raw=350226325 ena=123646597 run=85433805 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU2  raw=2449406 ena=123643377 run=86432051 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU2  raw=364 ena=123639528 run=87422560 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU2  raw=2427870 ena=123636131 run=87897645 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU2  raw=294 ena=123632907 run=77956937 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU2  raw=14330 ena=123629962 run=76955559 ratio=0.00 hsw_ep::ICACHE:misses
CPU2  raw=287438572 ena=123627805 run=86885924 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU2  raw=43613159424 ena=124412108 run=124412108 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU2  raw=9708437504 ena=124411840 run=124411840 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU2  raw=191148685 ena=123625417 run=84899040 ratio=0.00 cycles
CPU2  raw=283230334 ena=123622912 run=83908569 ratio=0.00 instructions
CPU3  raw=3376610 ena=122753217 run=18446744073614821194 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU3  raw=3381160 ena=122940312 run=18446744073614702741 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU3  raw=1415685 ena=122756861 run=18446744073612840187 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU3  raw=1413230 ena=122943966 run=18446744073612697269 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU3  raw=186324981 ena=123558962 run=83837911 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU3  raw=8005755 ena=123557517 run=83842848 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU3  raw=280792716 ena=123555363 run=83846206 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU3  raw=5209 ena=123552273 run=84402288 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU3  raw=348263524 ena=123548927 run=85386170 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU3  raw=2437935 ena=123545631 run=86380838 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU3  raw=339 ena=123541854 run=87363972 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU3  raw=2413746 ena=123538337 run=87816021 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU3  raw=295 ena=123535384 run=77891656 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU3  raw=13948 ena=123532304 run=76888228 ratio=0.00 hsw_ep::ICACHE:misses
CPU3  raw=287321938 ena=123530139 run=86823126 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU3  raw=43613159424 ena=124382984 run=124382984 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU3  raw=9708437504 ena=124382456 run=124382456 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU3  raw=190800291 ena=123526863 run=84825519 ratio=0.00 cycles
CPU3  raw=283364161 ena=123524308 run=83828195 ratio=0.00 instructions
