rhs       -----------start-------------
CPU0  raw=2082397 ena=90589302 run=18446744073654624076 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU0  raw=2087819 ena=90845692 run=18446744073654450575 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU0  raw=651271 ena=90591084 run=18446744073673313771 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU0  raw=653143 ena=90844574 run=18446744073673222236 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU0  raw=130902007 ena=91279853 run=63440434 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU0  raw=6240960 ena=91278779 run=63504595 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU0  raw=174389213 ena=91277800 run=63528292 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU0  raw=33681 ena=91276938 run=63538126 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU0  raw=204465474 ena=91276026 run=63540851 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU0  raw=1370371 ena=91274666 run=63539305 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU0  raw=40529 ena=91272935 run=63544004 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU0  raw=1390028 ena=91270809 run=63531644 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU0  raw=35580 ena=91268563 run=55588231 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU0  raw=18274 ena=91266564 run=55509545 ratio=0.00 hsw_ep::ICACHE:misses
CPU0  raw=150767506 ena=91265295 run=63433428 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU0  raw=31366840320 ena=92033771 run=92033771 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU0  raw=7391084544 ena=92034948 run=92034948 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU0  raw=128759427 ena=91266164 run=62417995 ratio=0.00 cycles
CPU0  raw=155631404 ena=91264631 run=62413492 ratio=0.00 instructions
CPU1  raw=2059030 ena=90574735 run=18446744073674262476 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU1  raw=2063724 ena=90827791 run=18446744073674139585 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU1  raw=732826 ena=90574198 run=18446744073675277925 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU1  raw=733975 ena=90827207 run=18446744073675143180 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU1  raw=128882221 ena=91236119 run=63435465 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU1  raw=6044180 ena=91234799 run=63473179 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU1  raw=165737313 ena=91232512 run=63494473 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU1  raw=4327 ena=91272043 run=63549359 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU1  raw=198267489 ena=91270069 run=63543187 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU1  raw=1256162 ena=91267538 run=63535727 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU1  raw=270 ena=91264698 run=63546224 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU1  raw=1181049 ena=91261739 run=63529747 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU1  raw=706 ena=91258828 run=55593815 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU1  raw=12288 ena=91254084 run=55493431 ratio=0.00 hsw_ep::ICACHE:misses
CPU1  raw=153922332 ena=91250746 run=63406176 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU1  raw=31366840320 ena=92042681 run=92042681 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU1  raw=7391084544 ena=92042245 run=92042245 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU1  raw=128726698 ena=91246456 run=62394481 ratio=0.00 cycles
CPU1  raw=163624091 ena=91242717 run=62386782 ratio=0.00 instructions
CPU2  raw=1937508 ena=90565825 run=18446744073676214933 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU2  raw=1946176 ena=90820454 run=18446744073676108366 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU2  raw=837469 ena=90564785 run=18446744073658152936 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU2  raw=839987 ena=90820533 run=18446744073658036257 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU2  raw=129011299 ena=91290936 run=63483998 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU2  raw=6044883 ena=91288891 run=63520515 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU2  raw=165553742 ena=91286876 run=63541535 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU2  raw=4287 ena=91284758 run=63550190 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU2  raw=197705737 ena=91282462 run=63539179 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU2  raw=1258119 ena=91282348 run=63531018 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU2  raw=223 ena=91279450 run=63529497 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU2  raw=1171656 ena=91276627 run=63518696 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU2  raw=777 ena=91273292 run=55575988 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU2  raw=12642 ena=91269096 run=55519706 ratio=0.00 hsw_ep::ICACHE:misses
CPU2  raw=153753860 ena=91265511 run=63448127 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU2  raw=31190941696 ena=92005991 run=92005991 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU2  raw=7365591040 ena=92005362 run=92005362 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU2  raw=128857465 ena=91260838 run=62434918 ratio=0.00 cycles
CPU2  raw=163450930 ena=91256933 run=62431833 ratio=0.00 instructions
CPU3  raw=1903695 ena=90528826 run=18446744073640676033 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU3  raw=1906377 ena=90784830 run=18446744073640516795 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU3  raw=1025774 ena=90530583 run=18446744073639704141 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU3  raw=1027582 ena=90786678 run=18446744073639579000 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU3  raw=128992190 ena=91244699 run=63469877 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU3  raw=6045065 ena=91254875 run=63496873 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU3  raw=164154857 ena=91252575 run=63516311 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU3  raw=4159 ena=91250407 run=63515890 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU3  raw=196623701 ena=91248050 run=63516419 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU3  raw=1260705 ena=91245585 run=63495430 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU3  raw=211 ena=91242844 run=63494519 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU3  raw=1193377 ena=91239467 run=63494463 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU3  raw=3017 ena=91236227 run=55539748 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU3  raw=12443 ena=91232359 run=55508157 ratio=0.00 hsw_ep::ICACHE:misses
CPU3  raw=150865844 ena=91229314 run=63435738 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU3  raw=31190941696 ena=91986654 run=91986654 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU3  raw=7365591040 ena=91986298 run=91986298 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU3  raw=128819803 ena=91225336 run=62418850 ratio=0.00 cycles
CPU3  raw=160904570 ena=91221542 run=62420179 ratio=0.00 instructions
CPU4  raw=2291241 ena=90510118 run=18446744073640252637 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU4  raw=2307819 ena=90766317 run=18446744073640148217 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU4  raw=972842 ena=90512131 run=18446744073639245052 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU4  raw=970949 ena=90768395 run=18446744073639109248 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU4  raw=129022572 ena=91253818 run=63486216 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU4  raw=6033346 ena=91252208 run=63490813 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU4  raw=164508049 ena=91250209 run=63503311 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU4  raw=4148 ena=91248139 run=63501735 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU4  raw=195725690 ena=91245947 run=63492275 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU4  raw=1250685 ena=91243503 run=63476494 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU4  raw=309 ena=91240421 run=63477604 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU4  raw=1169749 ena=91249731 run=63502671 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU4  raw=3446 ena=91246083 run=55537182 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU4  raw=12351 ena=91241977 run=55528404 ratio=0.00 hsw_ep::ICACHE:misses
CPU4  raw=152156657 ena=91238449 run=63462384 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU4  raw=31190941696 ena=91968103 run=91968103 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU4  raw=7365591040 ena=91967530 run=91967530 ratio=0.00 rapl::RAPL_ENERGY_DRAM
CPU4  raw=128854797 ena=91233869 run=62433604 ratio=0.00 cycles
CPU4  raw=161797169 ena=91229978 run=62447541 ratio=0.00 instructions
CPU5  raw=2937584 ena=90493589 run=18446744073639781859 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:RD
CPU5  raw=2951694 ena=90749682 run=18446744073639654542 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:RD
CPU5  raw=917899 ena=90495456 run=18446744073638792668 ratio=0.00 hswep_unc_imc0::UNC_M_CAS_COUNT:WR
CPU5  raw=919811 ena=90751501 run=18446744073638695179 ratio=0.00 hswep_unc_imc1::UNC_M_CAS_COUNT:WR
CPU5  raw=128899142 ena=91197483 run=63438288 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED
CPU5  raw=6015635 ena=91195683 run=63448876 ratio=0.00 hsw_ep::CPU_CLK_UNHALTED:REF_XCLK
CPU5  raw=164658768 ena=91193175 run=63454232 ratio=0.00 hsw_ep::UOPS_ISSUED
CPU5  raw=4340 ena=91190973 run=63455403 ratio=0.00 hsw_ep::UOPS_ISSUED:FLAGS_MERGE
CPU5  raw=196653519 ena=91188699 run=63446686 ratio=0.00 hsw_ep::UOPS_RETIRED:ALL
CPU5  raw=1265207 ena=91186091 run=63435236 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS_LOCAL
CPU5  raw=408 ena=91182992 run=63434642 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_0:L3_MISS
CPU5  raw=1184693 ena=91179793 run=63448155 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS_LOCAL
CPU5  raw=2856 ena=91175603 run=55501208 ratio=0.00 hsw_ep::OFFCORE_RESPONSE_1:L3_MISS
CPU5  raw=12393 ena=91171273 run=55497662 ratio=0.00 hsw_ep::ICACHE:misses
CPU5  raw=152795946 ena=91167765 run=63430195 ratio=0.00 hsw_ep::INSTRUCTION_RETIRED
CPU5  raw=31536971776 ena=91933530 run=91933530 ratio=0.00 rapl::RAPL_ENERGY_PKG
CPU5  raw=7365591040 ena=91933017 run=91933017 ratio=0.00 rapl::RAPL_ENERGY_DRAM
